N,Container capacities,Available containers,Number of periods,Alpha,Returnable?,Initial inventory,,,,,,,,
578,549,384,291,121,231,0,460,0,201,186,40,3,380,245
579,3323,1298,2748,2516,3189,5092,2806,2441,2650,2884,4221,7663,2985,0
580,281,213,345,306,317,0,317,143,255,49,189,0,494,258
581,209,49,59,76,48,0,166,62,0,67,36,0,176,69
582,3219,1073,1416,746,1202,0,2298,978,0,764,1112,10,2920,914
583,1396,960,475,765,94,0,966,224,556,529,518,0,0,820
584,448,60,177,135,348,0,0,106,221,123,141,0,339,34
585,3032,1876,2631,3199,2264,708,2400,2000,3416,2589,4202,8535,3475,1567
586,388,191,292,65,214,7,334,272,195,169,293,0,195,142
587,231,0,63,66,70,0,182,0,28,42,56,0,0,0
588,3900,1154,1298,1036,1245,6,2203,1073,1178,1069,916,0,2699,962
589,902,651,719,198,482,0,1707,1208,719,489,626,0,1749,0
590,441,246,64,153,307,1,528,36,120,151,247,1,415,253
591,2634,1680,2378,2701,1956,7441,2972,2301,2608,2731,2405,11508,2091,1691
592,352,346,310,288,272,0,171,178,232,291,0,2,0,124
593,188,61,69,58,56,0,168,63,65,0,53,0,137,0
594,3364,1088,959,1133,0,8,4083,1054,1063,988,0,0,2254,1107
595,0,43,1112,369,412,0,1491,1237,0,556,1086,0,1867,1015
596,517,323,74,142,195,0,361,270,195,162,130,1,472,323
597,2735,2018,2419,3604,2891,9642,3496,3294,0,3178,2333,13879,5642,1908
598,0,136,251,71,257,0,607,244,0,105,158,0,372,190
599,154,57,47,57,65,0,0,51,43,74,45,0,165,70
600,3943,1056,1096,1255,1778,7,3087,1019,1220,984,0,1,0,1118
601,1337,430,324,629,729,0,0,433,84,611,0,0,1282,423
602,409,0,338,185,219,3,440,0,180,141,124,0,417,255
603,756,3130,2874,2567,2790,4172,5333,0,2795,2668,3797,3577,2113,701
604,478,51,264,203,45,0,100,192,337,158,229,0,303,0
605,172,51,36,46,0,0,224,0,70,35,56,0,174,57
606,3065,1193,1174,0,1091,0,0,1199,1348,1223,1473,0,3321,1195
607,361,357,1088,0,484,0,46,306,596,774,0,0,1275,551
608,448,207,182,132,171,4,477,0,311,124,263,3,433,202
609,3818,2267,0,2850,2493,7940,1215,3047,2070,2844,3544,2782,3800,1267
610,377,217,223,160,343,1,285,135,127,275,259,0,572,110
611,186,59,34,66,43,0,164,62,41,72,52,0,123,67
612,0,1156,407,695,1219,0,0,0,938,1046,1017,6,1730,1106
613,1316,252,387,0,0,0,1430,650,1040,258,570,0,0,422
614,449,220,0,143,281,1,521,0,191,131,232,0,477,323
615,7228,0,4342,0,1627,16376,2177,2406,3615,3155,3706,5278,3626,1916
616,588,230,303,465,206,3,0,311,141,454,171,0,326,0
617,0,56,37,52,74,0,143,45,0,58,0,0,157,52
618,0,1075,0,1172,820,0,3002,969,873,1093,1374,8,3137,1230
619,249,638,982,571,622,0,1633,1455,581,545,615,0,1287,648
620,577,200,209,119,228,2,413,258,211,167,237,1,359,173
621,3250,1522,2608,2459,2542,4362,3568,1925,2750,2775,3271,3284,4194,2273
622,149,258,205,231,385,0,353,0,273,255,98,0,391,235
623,0,55,0,73,51,0,180,71,42,47,53,0,143,59
624,2310,1044,1390,1382,1095,0,2842,1092,1107,974,1484,2,3302,1043
625,1376,4,592,617,849,0,0,807,277,1086,968,0,470,713
626,390,175,171,232,104,4,424,398,202,198,121,2,442,276
627,3489,1482,2357,3434,2818,0,4360,2369,2805,2613,3102,3965,4221,1325
628,0,299,262,257,187,5,209,138,67,222,59,8,474,330
629,140,58,0,58,37,0,156,60,47,57,63,0,207,47
630,2155,1225,940,1137,1029,1,0,0,1171,1025,1207,3,3714,1050
631,1052,207,510,929,925,0,0,129,1274,350,745,0,1782,0
632,0,40,191,0,153,2,480,0,242,169,291,2,389,142
633,2313,2903,0,2297,1188,4219,7949,1893,2967,3214,1270,14895,5492,1787
634,153,94,193,328,107,0,429,222,270,0,0,4,239,179
635,175,53,72,54,0,0,258,54,63,69,60,0,161,61
636,0,1096,810,1064,1430,13,3691,1248,0,1090,1010,0,3748,0
637,901,1119,784,894,465,0,296,678,671,1896,780,0,1259,250
638,402,162,140,134,295,0,467,285,190,130,119,0,455,221
639,2659,2112,2322,0,4229,14148,6211,1536,2626,2794,2573,1519,4932,1857
640,211,136,0,0,161,2,522,224,169,129,219,0,0,154
641,188,54,65,55,45,0,178,0,56,63,0,0,160,68
642,3401,1141,619,0,1275,0,0,1005,896,971,1202,7,2750,1098
643,0,1147,413,249,178,0,80,408,406,0,447,0,0,621
644,440,0,128,0,384,0,515,18,136,125,163,1,515,306
645,5121,2824,3333,2200,3174,7456,6199,1260,3290,2877,0,7303,4412,2039
646,211,174,78,275,222,4,0,236,264,10,275,0,0,164
647,208,0,50,66,58,0,0,65,74,58,62,0,188,59
648,2691,1045,0,1174,0,0,2485,1092,0,994,1527,0,3262,987
649,845,410,667,854,598,0,1196,0,312,345,205,0,1901,330
650,417,211,212,174,272,0,489,271,0,181,309,0,0,137
651,4701,1954,4002,2681,2788,4781,4479,1430,2753,2783,2660,9051,6367,2044
652,571,70,359,0,216,0,189,0,0,130,147,0,381,201
653,176,58,67,0,45,0,220,60,60,0,52,0,161,60
654,0,1110,1579,1016,1158,0,1776,1172,926,1544,1019,10,2793,0
655,1037,0,58,1105,1006,0,353,1114,611,0,622,0,0,719
656,486,0,0,170,187,0,390,220,119,126,430,1,531,234
657,2723,1750,2411,2579,1654,5674,4551,0,3256,0,3069,3477,5026,0
658,121,143,143,272,56,0,396,247,364,200,0,0,273,180
659,203,56,53,70,62,0,200,67,53,59,64,0,190,50
660,3384,1250,870,1137,1199,8,2342,1134,1067,1057,1433,2,1571,1095
661,2282,703,495,111,733,0,2103,0,206,1172,0,0,1427,654
662,568,161,187,0,73,1,437,60,322,166,341,4,0,280
663,3701,3311,3522,2679,3954,5795,7781,1236,2705,0,2157,3551,4862,2399
664,336,93,0,0,271,4,209,0,427,291,274,0,306,119
665,178,58,54,48,60,0,163,62,0,79,47,0,208,65
666,3146,955,1255,1065,1351,0,2997,1098,1067,1026,1461,0,3075,944
667,245,375,1206,1046,503,0,1951,1138,469,208,622,0,1176,0
668,366,156,225,152,310,1,399,226,266,0,321,1,0,174
669,3648,2117,3021,0,0,6631,3601,2546,2802,0,4391,1767,146,3201
670,467,267,330,0,267,2,179,239,130,58,164,2,567,333
671,218,52,76,0,64,0,240,58,30,61,0,0,187,58
672,3355,1004,1412,1017,1592,0,2841,1136,0,888,1228,4,4154,907
673,291,330,669,196,943,0,211,543,0,986,531,0,1732,707
674,479,190,228,167,121,0,387,380,141,161,204,2,409,373
675,2529,1207,2460,2865,3024,0,3342,2997,1960,2612,2042,11215,3790,1320
676,399,0,278,102,56,0,257,208,187,0,204,0,236,219
677,137,52,58,73,50,0,231,51,55,68,50,0,140,57
678,3126,891,876,741,1146,3,2896,1017,1052,1007,1183,1,2072,1041
679,1024,922,399,1679,322,0,1802,1115,222,314,531,0,0,408
680,434,111,275,142,0,2,539,406,220,118,285,3,433,344
681,5389,2244,3451,2558,3011,4724,3800,2245,2372,2424,2296,0,1914,519
682,287,151,235,0,227,0,321,168,253,43,0,5,492,196
683,226,56,39,55,47,0,0,54,78,0,52,0,195,66
684,3219,1108,1157,1033,1216,0,2597,1090,1074,1216,0,4,3491,1048
685,1393,711,802,842,456,0,1793,383,604,475,569,0,708,0
686,395,175,144,145,398,1,0,153,115,0,211,1,382,160
687,5532,3130,3550,2746,1596,5138,5605,1131,2193,3151,1887,6599,2672,3170
688,292,250,296,99,0,0,659,103,0,157,152,2,0,211
689,201,0,43,56,37,0,145,65,65,58,66,0,128,49
690,2898,938,0,854,1204,10,2602,0,0,1090,0,0,4299,1081
691,0,988,773,465,831,0,2998,418,564,945,0,0,0,1151
692,463,84,183,167,280,0,488,178,170,152,82,2,418,272
693,0,0,2656,2440,593,1989,3962,2233,3385,3148,1534,8848,7841,2139
694,393,267,141,194,216,6,300,344,358,378,296,0,117,186
695,157,0,48,61,0,0,155,64,0,45,48,0,157,58
696,3220,887,1161,1032,948,10,4448,1078,981,1643,1118,0,3300,966
697,1231,343,700,1318,936,0,343,699,470,169,778,0,998,0
698,438,0,197,154,375,0,521,264,166,107,218,4,513,312
699,3601,1623,3472,2286,3283,4863,4272,2876,0,3035,2654,2337,4319,1559
700,187,186,313,173,198,4,341,326,224,223,223,2,0,93
701,198,65,0,49,0,0,172,59,48,61,48,0,149,64
702,3249,1253,1375,1321,973,2,3152,1123,0,0,1033,4,2360,990
703,226,72,597,963,658,0,622,1031,502,1086,916,0,626,0
704,369,248,197,0,210,0,295,210,347,179,0,0,441,233
705,3728,1845,2215,2661,2408,7817,3882,1485,2702,2714,2978,3118,5561,1352
706,0,303,275,121,106,0,422,84,193,139,125,8,491,181
707,0,65,66,55,33,0,179,55,0,70,59,0,0,69
708,5358,1246,870,1068,0,6,2193,1204,752,1010,1311,1,4676,1035
709,2720,821,751,443,328,0,1947,0,402,299,80,0,788,473
710,0,209,268,131,397,1,447,207,163,136,201,0,388,205
711,6066,1685,3097,3353,1194,12183,4695,2937,3789,2290,1547,4512,0,1880
712,0,242,0,132,195,0,341,0,0,402,123,0,217,335
713,164,0,61,81,60,0,167,47,65,63,57,0,218,52
714,2703,0,860,956,1297,0,0,1119,1314,1211,1028,2,0,1059
715,321,1471,756,637,244,0,0,659,0,761,293,0,374,619
716,459,0,204,0,345,0,382,243,0,167,345,1,415,163
717,6686,1936,3505,2689,2557,7045,5046,1798,3376,3292,3385,13628,1830,1867
718,113,198,166,49,227,0,335,126,225,156,155,0,357,211
719,195,71,66,63,53,0,121,53,55,76,54,0,208,60
720,4186,1072,1133,756,1416,0,2113,1158,1075,1084,1048,9,2455,1235
721,456,4,0,614,561,0,553,0,569,1057,0,0,1451,1320
722,507,133,228,110,233,0,550,217,145,183,71,0,572,102
723,5993,3270,2371,2695,2149,7029,2212,1964,1594,0,4374,5364,4280,2312
724,305,308,239,158,234,1,326,200,0,214,231,4,197,238
725,0,0,70,41,57,0,210,67,75,60,61,0,191,62
726,3844,1056,818,890,1358,8,0,1163,1121,1306,966,0,2606,1188
727,738,0,525,1208,471,0,763,1022,772,609,599,0,1385,0
728,537,195,236,117,236,0,397,312,140,163,432,0,448,145
729,1914,1936,2049,3116,4587,12476,4849,1626,3156,0,904,4120,3189,962
730,503,180,145,0,276,1,99,0,278,194,232,0,0,154
731,0,50,48,55,50,0,169,64,50,0,0,0,136,55
732,2470,1093,1393,547,1455,5,2023,1107,1282,1165,1241,0,4549,997
733,1676,0,618,814,287,0,1351,164,592,1771,0,0,747,157
734,0,335,192,0,204,4,466,130,214,96,463,2,498,252
735,4602,2306,2566,3249,1239,0,2907,2940,3692,2257,2148,15700,5077,1394
736,459,263,304,252,0,0,368,238,199,0,199,4,279,199
737,202,62,45,62,52,0,180,53,57,44,44,0,171,64
738,3212,1077,1072,1104,1256,5,2960,1191,1178,650,1412,0,3704,1223
739,0,685,657,826,535,0,1423,0,303,781,735,0,749,0
740,467,123,251,127,296,4,480,149,113,136,254,1,0,155
741,5285,2900,2744,2878,2177,0,5953,2478,2731,2806,3375,5973,4107,2783
742,234,209,0,207,66,5,353,0,279,296,249,1,240,140
743,237,53,67,73,48,0,155,45,56,57,60,0,177,49
744,2415,1073,828,883,626,6,4582,880,1204,910,1430,7,0,1139
745,656,429,578,22,504,0,429,258,412,39,187,0,397,1682
746,464,214,147,156,22,0,0,281,0,150,324,0,500,240
747,3988,1817,3257,2579,2668,2770,0,0,2254,3016,1779,0,2965,1950
748,495,215,130,63,261,3,255,338,80,103,222,2,370,307
749,0,42,45,44,54,0,184,68,0,53,64,0,161,67
750,2924,947,1159,936,1084,1,0,1224,0,863,1355,0,3431,998
751,426,1364,661,78,529,0,817,598,659,0,490,0,941,0
752,389,177,0,175,394,0,531,195,98,147,431,2,448,0
753,2603,2367,3022,0,1880,7295,3251,1942,2667,0,3198,16839,0,1298
754,582,205,52,119,192,0,244,148,271,385,201,5,0,110
755,205,70,45,51,57,0,152,46,0,90,57,0,131,63
756,2385,1001,1383,1165,1120,0,3103,0,876,1188,1112,13,3000,1026
757,1961,717,138,0,502,0,1580,887,0,437,722,0,1793,930
758,470,260,207,157,230,4,471,124,91,172,209,2,507,268
759,0,2619,3277,2640,3154,12151,0,2175,0,2556,1537,14136,3764,2215
760,0,124,232,129,293,1,319,175,230,245,259,4,352,60
761,160,58,53,60,48,0,175,62,46,55,75,0,132,66
762,2730,1147,1130,1337,0,3,4050,987,1280,1576,1386,5,4664,1164
763,40,785,444,0,0,0,1644,0,750,0,231,0,936,357
764,378,91,125,199,188,4,462,110,197,134,283,0,501,7
765,6131,1886,2469,2554,3620,10507,4242,2508,2592,0,3237,7082,4685,2073
766,322,376,270,0,249,0,360,119,162,318,184,5,0,254
767,126,62,72,60,56,0,186,52,53,49,52,0,160,60
768,1845,1112,1199,0,1024,3,3658,1025,859,1244,0,9,2152,1069
769,695,964,931,1495,296,0,913,1499,274,258,414,0,2028,609
770,520,166,268,163,297,0,331,292,288,111,90,0,504,193
771,4368,2941,2018,2523,4961,8768,1717,687,2842,2880,2205,4163,2055,2264
772,343,0,364,514,0,0,0,312,316,306,176,5,403,248
773,148,59,53,68,0,0,0,49,0,62,55,0,0,68
774,4836,1016,1148,725,1273,0,4653,1013,1085,866,1223,17,1613,1261
775,1647,705,266,0,959,0,1723,544,537,1432,0,0,691,1246
776,459,283,0,0,233,2,480,260,168,184,34,3,426,218
777,0,1405,2632,2638,3196,0,3638,2601,1711,2627,2760,8211,2741,1997
778,253,243,62,371,159,2,376,193,0,289,265,10,455,183
779,0,0,59,57,47,0,192,56,53,49,50,0,191,57
780,2868,994,805,1044,1142,14,2326,1021,932,1168,1266,0,0,1016
781,841,713,977,0,490,0,1952,639,709,583,634,0,705,1121
782,501,15,0,0,220,3,0,144,118,161,286,2,422,150
783,5974,1614,2760,2631,4414,5198,0,1614,0,3092,4589,9081,5360,2012
784,230,211,356,0,273,4,616,243,0,0,0,1,217,207
785,216,54,34,73,59,0,150,55,65,78,57,0,197,49
786,4033,1080,944,1120,1277,3,2711,999,1111,1614,0,3,3239,1080
787,0,875,746,0,74,0,0,102,715,940,366,0,1651,1178
788,476,124,245,180,323,1,345,0,23,0,16,0,577,273
789,3153,1707,2141,3114,4538,4311,1519,2627,2850,2935,3098,0,5066,2714
790,331,200,0,304,323,0,241,185,303,186,48,2,105,238
791,204,52,42,62,62,0,187,52,0,71,53,0,210,57
792,3259,1208,692,892,1013,0,2991,1126,1062,1214,1080,0,3105,1127
793,756,956,509,0,728,0,0,658,592,184,75,0,0,0
794,533,376,215,155,288,0,0,0,225,125,151,0,465,0
795,0,2400,2910,3089,3722,7948,2303,2780,3036,2711,3219,5102,4700,2205
796,432,52,199,226,340,1,322,0,189,32,53,0,375,206
797,193,0,52,67,32,0,169,59,52,71,61,0,0,56
798,3141,1063,1138,1006,1429,1,3321,926,928,881,1124,6,3299,1171
799,1305,1432,881,755,740,0,1819,768,0,966,781,0,0,0
800,584,221,170,97,0,0,438,0,176,0,301,3,460,139
801,6104,2667,2258,2793,3786,7482,3873,3046,3589,2922,2715,0,4318,1072
802,511,235,0,116,212,9,420,255,168,96,255,0,269,244
803,178,52,53,77,59,0,0,60,42,64,60,0,153,57
804,2900,1056,1008,1293,1126,0,3981,1065,1278,1055,1491,0,3545,1059
805,1060,529,481,961,572,0,145,547,511,1015,511,0,1727,552
806,568,133,0,118,61,0,485,120,258,177,346,1,493,313
807,5290,2350,2296,2855,0,4378,5300,2329,2567,2164,3174,9366,4394,3307
808,53,116,335,241,243,0,588,135,315,144,333,0,380,0
809,202,49,54,69,50,0,147,62,49,59,0,0,166,53
810,3433,963,898,1321,966,12,1657,1059,616,1169,1178,0,3218,0
811,0,382,405,353,312,0,1204,715,0,669,525,0,731,1060
812,483,0,184,157,457,0,397,161,210,144,163,1,508,187
813,1452,1391,2971,2754,4740,0,4470,1801,2809,2666,2055,8418,5040,2054
814,341,266,363,544,324,0,483,0,443,157,215,2,240,158
815,185,48,0,0,40,0,132,0,54,0,61,0,163,64
816,3967,0,1187,971,1387,1,3892,1248,0,948,1338,14,2780,967
817,835,0,764,0,754,0,1644,1217,513,1040,917,0,597,581
818,416,57,168,126,58,2,0,125,50,181,248,0,458,220
819,3331,2493,2986,2516,0,7692,5861,2449,1555,2694,0,7462,4258,1501
820,0,239,219,0,44,0,442,321,204,241,322,2,327,205
821,223,62,0,59,67,0,191,0,47,79,53,0,131,67
822,3242,1215,1156,645,1002,6,3485,1016,1068,1060,1355,4,3455,923
823,579,753,798,0,655,0,2033,653,768,0,0,0,989,699
824,514,152,176,184,252,5,569,341,0,110,254,0,420,242
825,1071,783,3915,2735,1902,14218,2619,2306,3349,2738,2452,3795,2392,2529
826,535,223,284,474,0,2,99,293,322,387,233,3,240,213
827,228,68,0,73,46,0,0,58,49,76,0,0,199,55
828,2221,1103,1365,552,1232,0,2421,1109,1276,789,1108,11,2468,0
829,1929,205,284,691,240,0,0,739,719,738,0,0,1477,1136
830,0,0,242,175,239,1,470,185,227,195,246,2,514,238
831,3751,0,1603,0,2666,1818,4186,0,3629,3043,3599,5157,6502,1312
832,195,210,0,0,301,0,0,274,317,0,293,4,425,325
833,0,0,61,62,0,0,156,0,45,60,56,0,206,56
834,3538,1055,1075,0,1136,0,4704,1140,897,795,979,8,3387,1187
835,1201,907,929,1299,549,0,364,685,830,623,206,0,0,1451
836,0,295,94,94,0,2,426,80,169,111,217,0,462,121
837,4290,1083,3180,2342,3035,3865,3571,2930,2993,2438,2316,7012,5831,1696
838,590,172,169,231,105,0,280,214,356,0,124,1,661,268
839,208,59,47,50,66,0,159,57,68,69,60,0,132,60
840,0,1071,836,1085,1362,0,2246,1061,913,1093,1134,0,4838,0
841,1753,156,0,521,535,0,0,675,615,1049,473,0,0,412
842,523,0,153,161,214,0,434,251,281,195,233,0,475,239
843,6053,1661,3011,3075,3970,7605,3458,2266,2668,0,3070,6968,2208,2704
844,472,213,243,344,86,0,388,385,279,402,241,2,407,172
845,200,0,42,43,0,0,169,52,0,60,59,0,163,0
846,2267,1094,1043,1085,873,0,3284,1074,1160,837,1564,12,3668,1058
847,1705,0,743,984,272,0,1461,0,685,802,132,0,554,108
848,460,98,82,111,211,1,496,29,168,185,152,0,578,276
849,0,2723,2045,0,1921,5453,3668,2393,3430,3053,3043,6190,2031,3304
850,275,316,371,291,145,0,440,116,0,20,0,1,0,359
851,207,65,61,37,54,0,140,67,53,30,42,0,177,62
852,2475,1087,1014,1044,1036,0,2977,1114,1239,1232,1226,6,2328,1159
853,1288,0,384,707,344,0,642,0,0,273,829,0,1712,0
854,498,353,121,161,0,1,0,115,0,106,261,0,594,163
855,4941,2062,3168,3084,695,8812,5919,1939,2752,2468,1795,5028,0,2804
856,696,244,205,595,0,0,720,240,0,0,118,4,112,0
857,168,67,39,53,0,0,192,42,42,62,47,0,199,0
858,3380,1052,831,840,1093,4,3575,1128,770,1299,960,0,0,886
859,248,0,867,318,0,0,1261,914,526,338,604,0,0,985
860,487,136,236,154,0,3,0,195,0,167,174,1,507,321
861,3554,968,2958,2243,0,9536,2469,670,2301,2688,2181,4137,3545,2368
862,309,297,0,265,382,0,488,79,207,133,319,1,407,135
863,183,61,33,63,43,0,137,67,0,43,60,0,146,53
864,2109,1051,1073,697,0,7,3009,1067,644,1263,1124,4,3811,1045
865,1093,0,1097,0,114,0,1354,699,721,14,503,0,1282,0
866,577,342,143,190,157,1,513,293,184,191,206,0,568,295
867,5680,1480,1762,3261,4817,0,0,2178,0,2998,3155,1483,2548,3114
868,387,146,137,277,134,0,0,223,136,43,51,1,501,0
869,191,59,57,51,53,0,188,58,49,51,55,0,0,58
870,3818,1250,906,948,1223,4,3438,1067,1044,1013,1323,7,3629,1064
871,1651,1441,748,768,157,0,1858,767,520,1011,52,0,565,1229
872,415,0,145,174,154,1,427,119,0,187,213,0,553,199
873,3595,2070,2185,2601,2499,11024,4345,2493,2722,2823,2842,5503,0,2742
874,255,0,312,0,264,0,339,178,305,0,155,0,269,219
875,174,0,0,74,59,0,208,75,73,68,51,0,208,57
876,0,1019,878,1243,915,0,4095,999,963,1115,0,1,4690,938
877,1516,717,488,346,0,0,801,1329,317,1261,548,0,814,22
878,366,6,0,101,332,0,574,116,305,142,301,0,337,341
879,3743,0,2550,2869,3040,537,4023,0,1475,2784,3249,5577,4707,0
880,434,149,154,358,294,5,330,109,185,116,191,1,436,335
881,167,59,43,79,49,0,177,0,50,60,0,0,192,53
882,4621,1077,0,899,1192,7,2755,1120,1252,724,0,17,2382,1066
883,1756,870,893,792,432,0,1098,565,853,1103,0,0,2207,1320
884,494,38,143,146,88,3,377,75,0,131,313,0,567,157
885,0,1944,3420,3045,1461,7796,3601,1430,2609,2425,2934,11635,4625,2650
886,0,81,134,394,0,4,430,141,78,495,308,0,0,184
887,191,65,66,46,46,0,0,56,37,49,0,0,169,72
888,2710,1035,1004,0,1071,8,3072,1051,930,0,1426,0,3056,1145
889,0,1119,902,1133,563,0,1297,829,0,1805,590,0,2345,166
890,440,153,185,0,379,0,418,271,0,170,344,2,425,181
891,3646,3205,3729,2876,3720,2330,1098,3333,3208,2197,3939,6945,4630,986
892,0,166,95,311,111,0,173,166,236,141,268,4,252,181
893,166,0,60,49,70,0,171,57,58,67,61,0,173,55
894,0,1104,672,1182,1304,0,0,1112,0,1018,1414,0,2020,1097
895,534,0,382,1010,461,0,1283,0,953,227,565,0,523,191
896,0,280,227,172,245,3,431,0,196,153,397,0,382,360
897,0,875,3178,2386,0,6458,5795,0,3187,2883,2799,0,2679,2732
898,405,211,337,399,66,0,532,241,242,0,273,0,372,217
899,0,0,51,63,0,0,173,0,68,74,0,0,210,0
900,2833,1172,0,944,1333,0,2542,0,931,1440,1255,10,2196,1126
901,1047,1171,888,724,378,0,77,111,521,0,0,0,0,1641
902,480,0,152,74,191,3,478,163,197,131,46,0,505,203
903,3688,2132,0,2652,1758,2715,4924,3152,2637,2704,3952,10582,4277,2426
904,0,216,226,0,196,0,543,242,433,182,59,0,286,0
905,181,64,56,0,71,0,198,47,73,88,45,0,134,59
906,3594,1180,1127,817,1188,4,0,1239,1440,897,875,1,3121,861
907,1643,485,583,856,450,0,876,0,791,974,172,0,1089,510
908,364,0,98,166,380,1,363,152,0,115,123,3,402,256
909,2032,2544,3430,3187,2904,11339,5458,2348,1391,2856,2929,6058,2671,1761
910,204,166,346,134,109,1,267,183,230,194,112,5,362,180
911,177,52,47,66,60,0,211,49,49,67,67,0,170,54
912,3203,1044,1006,1040,1337,5,3636,0,928,0,1225,9,2339,1088
913,1951,269,633,573,0,0,1592,1639,354,963,606,0,1733,835
914,539,196,140,124,392,2,470,115,211,110,0,2,327,91
915,2602,1825,2487,3148,2619,7578,5033,1587,3445,3001,2379,8129,3270,1268
916,323,281,308,309,97,1,617,126,202,342,136,8,350,144
917,251,58,62,0,70,0,182,0,57,80,0,0,188,70
918,0,1073,1097,1080,1045,3,2321,988,1115,0,1065,0,3595,1189
919,0,737,0,593,77,0,0,0,784,1627,1176,0,166,956
920,544,49,174,153,265,1,458,288,117,0,2,0,428,260
921,3792,2465,0,3160,2449,7130,5272,928,3584,2556,146,10391,4679,930
922,433,224,264,8,319,3,0,149,113,161,0,2,143,0
923,156,68,38,0,49,0,168,54,29,50,34,0,135,62
924,4162,999,1304,1115,0,2,3996,1003,850,1233,1366,0,2984,0
925,0,527,578,0,476,0,1459,781,1002,45,720,0,1003,0
926,560,188,0,146,343,1,334,0,204,174,0,4,0,0
927,3266,3200,2092,2754,869,0,5046,893,2505,2775,2302,6426,1601,1698
928,0,175,194,388,93,0,327,330,364,146,177,0,334,168
929,166,56,41,53,52,0,181,57,42,0,0,0,228,64
930,3388,1104,936,1079,0,5,2611,1002,699,1006,1257,0,1773,1138
931,116,196,0,561,268,0,406,577,1218,0,0,0,0,594
932,490,60,262,169,363,0,601,59,75,174,0,2,526,61
933,4095,2163,2763,2405,4329,9379,2718,2514,2102,2910,0,1999,4992,2386
934,211,153,234,409,246,2,392,177,201,220,0,2,403,244
935,120,65,42,50,55,0,122,45,52,0,63,0,0,58
936,4054,1095,1242,1362,0,0,3161,989,1372,1016,993,1,3087,1003
937,1346,1310,483,1776,0,0,569,828,309,708,879,0,1115,572
938,0,220,173,177,0,3,463,108,213,0,333,0,361,243
939,3628,1415,0,2954,2225,0,3811,1628,2459,2958,0,3956,1707,1317
940,446,227,134,169,0,2,115,178,368,165,172,2,376,274
941,107,47,64,69,44,0,0,71,45,0,66,0,183,60
942,2826,1105,1030,1249,1004,0,4126,1159,1218,830,1211,10,3423,1189
943,0,708,201,230,789,0,899,1380,548,736,530,0,1419,16
944,405,104,0,163,228,0,478,161,160,144,0,0,494,170
945,5862,1861,0,3096,2817,1006,774,2956,1733,2504,2140,0,4654,1864
946,400,332,234,0,74,0,600,0,270,0,242,3,185,184
947,177,51,29,69,36,0,139,33,0,46,38,0,207,55
948,3292,1024,974,1024,1045,6,3136,996,964,964,846,0,4516,1131
949,0,884,289,749,284,0,1280,735,676,436,0,0,1033,897
950,508,0,186,0,32,0,536,35,416,159,379,0,563,408
951,2760,2415,3550,2700,2353,4345,5508,1443,4063,3049,0,6605,2688,1435
952,495,0,310,215,281,2,116,187,171,0,259,0,226,239
953,186,61,57,44,63,0,175,53,37,65,48,0,189,58
954,2413,0,824,626,1150,9,1791,0,949,985,1038,5,2527,877
955,751,654,0,0,753,0,1077,240,348,0,0,0,0,0
956,0,62,0,116,216,0,544,249,102,112,147,1,455,209
957,5974,1578,2051,2279,2016,0,1356,2623,2398,0,1551,341,4129,2932
958,0,172,496,512,266,2,579,172,96,251,60,0,573,173
959,165,73,0,76,68,0,225,56,60,51,57,0,227,41
960,2244,986,1061,1201,884,0,3749,1083,920,914,711,10,1995,1052
961,1113,224,0,1010,688,0,935,493,490,109,155,0,2191,0
962,439,283,169,0,205,1,457,133,203,144,247,0,556,194
963,3294,3627,3792,0,1341,3371,2696,1603,2575,0,3329,8225,1770,1519
964,416,219,174,331,0,3,536,211,294,0,78,0,382,156
965,87,65,64,64,48,0,139,64,45,52,46,0,173,59
966,3576,1188,815,1354,1330,0,3103,1123,621,1341,1213,0,0,1046
967,397,650,609,559,816,0,2125,0,969,929,632,0,784,481
968,512,0,230,173,153,1,373,246,140,0,327,2,351,279
969,0,3406,2717,2598,3636,5359,2872,1333,4081,2648,611,5060,2215,3420
970,538,188,347,121,267,0,312,194,164,0,157,0,439,109
971,0,67,60,53,55,0,230,53,51,67,74,0,176,60
972,2464,959,1772,926,1198,0,3063,927,1066,1246,1026,2,3982,990
973,1010,0,981,1675,722,0,833,1187,857,0,940,0,175,858
974,457,143,215,159,193,0,437,0,223,125,357,3,445,62
975,4695,3141,3065,3523,1753,14661,5064,3033,2905,2807,2902,4681,4233,1834
976,249,221,318,139,0,2,507,223,261,0,125,0,58,233
977,0,61,70,55,0,0,245,56,53,52,58,0,221,65
978,2516,993,984,1149,1260,0,3007,974,660,772,1311,5,0,1075
979,1413,453,404,577,233,0,1075,1060,650,652,525,0,925,472
980,469,283,341,131,157,2,399,311,160,166,55,0,527,151
981,4547,3884,2338,2666,0,8520,3897,2694,3024,3322,2599,18249,3856,0
982,310,232,230,175,201,3,0,293,313,309,159,0,279,57
983,0,68,34,62,57,0,201,56,39,72,59,0,178,0
984,3276,1199,1226,863,1536,6,2615,1205,1060,890,1017,3,5197,1182
985,216,0,871,257,745,0,942,1407,332,0,506,0,2426,175
986,506,0,231,172,209,1,442,278,184,0,207,0,445,280
987,5386,3154,2696,2891,1252,3631,3169,2702,2247,2941,3983,9176,3982,2460
988,0,200,187,129,367,0,124,165,111,291,226,7,352,292
