N,Container capacities,Available containers,Number of periods,Alpha,Returnable?,Initial inventory,,,,,,,,
580,588,88,425,63,159,0,283,241,201,315,170,3,320,0
581,176,0,36,51,0,0,169,52,39,70,52,0,179,51
582,3900,1159,1252,1122,1374,0,1190,1008,718,976,1488,3,2801,1146
583,0,851,293,1737,416,0,478,388,240,0,732,0,1356,525
584,567,75,0,179,256,1,392,0,73,131,229,6,424,125
585,2649,3391,2705,3423,2213,3990,4942,2859,2682,2352,1762,10228,0,1767
586,449,215,160,396,0,0,269,199,242,126,182,0,0,137
587,154,64,50,55,0,0,147,64,38,43,38,0,164,46
588,2952,1065,998,603,1463,4,3036,1099,1038,1089,1070,6,3449,1042
589,0,732,172,654,205,0,782,271,853,360,532,0,461,366
590,575,170,211,103,401,5,501,129,213,139,546,4,396,195
591,0,2662,3214,2660,2349,6465,5496,1571,3086,2613,0,6183,4640,2484
592,276,457,232,14,171,5,239,230,171,596,180,1,255,109
593,205,65,53,58,56,0,157,47,49,63,62,0,154,0
594,2427,1128,1136,854,1262,14,2778,985,794,1135,1228,3,3060,929
595,2070,560,741,991,688,0,2807,47,535,458,1022,0,2153,665
596,445,168,0,134,309,4,0,416,199,140,262,0,475,113
597,6758,1948,3664,2696,1036,4823,2312,2186,2913,2888,3980,11113,3043,2455
598,372,99,225,113,230,0,86,205,203,393,123,8,186,257
599,0,53,58,72,52,0,160,62,62,74,0,0,200,53
600,3054,0,1007,614,1138,0,2491,1069,941,936,1167,4,2766,1101
601,0,622,0,0,449,0,250,460,268,0,324,0,1149,1232
602,418,274,200,113,64,0,0,306,165,128,191,1,0,0
603,3411,996,3113,2706,1627,6698,0,2393,2022,2269,1728,5022,4917,2659
604,438,223,0,297,255,2,510,221,258,254,167,2,388,158
605,200,59,39,66,57,0,169,48,80,66,56,0,179,49
606,4652,969,941,1194,979,0,3894,1043,786,1229,1037,0,0,1170
607,551,824,657,820,501,0,0,1060,132,76,532,0,2121,714
608,0,364,193,120,251,0,462,124,139,135,64,2,525,143
609,4680,2130,0,3346,2531,3426,2801,2619,2696,2751,0,2371,6329,2175
610,322,71,184,0,125,6,510,148,263,0,87,0,287,0
611,212,69,0,0,0,0,165,50,38,59,0,0,197,64
612,3280,1005,0,909,1276,3,3393,1113,885,869,1236,0,4335,1032
613,1175,1035,928,433,322,0,31,1097,618,953,549,0,1905,1075
614,421,43,209,0,236,0,443,233,239,141,367,1,385,191
615,4528,2007,2891,2953,2751,10158,0,1494,3564,2574,2690,4293,390,3241
616,485,274,262,3,0,0,411,104,272,293,201,5,0,288
617,156,62,54,62,43,0,181,59,0,0,62,0,189,45
618,1418,1085,0,1250,0,4,2559,1086,1049,1439,1601,0,2625,1167
619,1163,773,708,354,487,0,1454,0,674,0,151,0,2047,852
620,0,357,308,135,304,3,523,52,176,131,62,1,0,119
621,0,2332,3412,3239,3256,7693,6452,1994,3371,3053,0,6207,3008,1728
622,0,200,119,196,154,0,513,270,138,154,178,0,583,97
623,167,67,56,37,67,0,140,52,47,48,0,0,218,55
624,0,1046,922,1185,1169,2,3644,1038,956,1053,1334,8,2681,845
625,837,1786,287,407,631,0,0,467,420,0,410,0,1331,0
626,339,314,152,0,268,2,479,0,208,148,108,4,493,263
627,3566,2475,1981,2815,3922,5890,2539,0,2271,2936,2992,10694,4372,0
628,119,123,213,281,164,0,0,200,296,399,270,0,249,208
629,221,60,32,57,55,0,202,58,39,60,69,0,0,58
630,3303,1204,957,868,1880,1,0,1168,885,501,1657,12,2078,1097
631,1470,0,1059,267,0,0,117,1012,730,43,0,0,1795,574
632,455,0,199,186,226,0,375,135,213,142,309,0,415,389
633,4558,1873,2589,2639,2866,11164,0,0,2415,3100,0,5284,4972,2217
634,430,98,315,339,178,0,352,186,262,374,38,0,357,100
635,219,57,0,47,59,0,178,61,52,77,70,0,110,58
636,1096,1073,1089,1163,1330,2,4514,1134,1287,624,968,5,4482,1051
637,1416,304,845,0,410,0,1695,1147,446,344,297,0,879,0
638,509,112,233,193,131,2,0,0,159,116,305,0,391,298
639,2985,2073,2776,3108,2976,5350,4660,2455,0,3031,4037,7059,6753,1342
640,0,186,335,0,180,1,490,307,199,287,255,1,621,186
641,169,0,56,62,66,0,107,44,42,74,52,0,171,64
642,4303,1045,1405,0,1403,0,4108,1090,906,1131,1107,10,3663,1046
643,545,877,764,1112,207,0,0,0,115,673,571,0,614,382
644,444,217,263,122,95,1,0,212,148,144,240,0,440,500
645,2002,2289,3244,2405,2275,0,5314,2860,1891,2937,4428,6697,1833,0
646,315,171,111,204,142,2,311,303,266,25,217,1,235,0
647,231,55,53,69,65,0,173,74,49,73,62,0,161,0
648,3412,1045,1040,1317,1480,12,3275,1156,893,1530,1116,7,3622,1103
649,0,0,171,397,728,0,149,864,308,1736,0,0,1577,479
650,0,274,290,140,361,3,479,204,292,158,333,0,417,212
651,2161,3251,3311,3106,3405,2257,3623,2091,2081,2634,2573,7271,4611,2084
652,509,0,288,195,250,0,210,241,228,442,0,2,380,197
653,221,64,64,85,42,0,0,56,30,70,54,0,179,59
654,3527,1102,1307,1063,1341,7,2234,1053,1016,724,0,0,2536,1091
655,109,0,372,1424,413,0,0,181,392,1403,369,0,0,0
656,480,0,40,184,368,2,408,277,94,168,440,0,0,86
657,3903,3055,3266,2221,2286,6363,3762,0,2962,3519,3959,10254,3583,2312
658,402,266,0,118,123,5,184,136,54,360,379,2,99,350
659,186,53,0,72,60,0,236,57,48,59,54,0,143,0
660,2652,988,852,1349,1016,4,2584,1233,1001,1752,1017,2,0,981
661,0,0,659,540,0,0,303,0,1037,0,309,0,1012,104
662,0,131,0,137,310,4,0,168,122,190,238,0,454,283
663,2594,2898,2053,0,1814,3077,6388,2065,3001,3324,2576,14960,5393,0
664,610,195,228,106,107,0,504,243,0,460,217,0,508,185
665,198,50,66,0,49,0,154,49,34,63,60,0,179,68
666,0,1026,1215,1516,1125,0,3484,0,1168,995,1393,6,4766,1030
667,1404,0,0,1086,0,0,1453,0,485,0,305,0,1735,375
668,307,133,0,144,257,0,479,0,246,122,150,0,398,251
669,4683,2085,2256,2139,0,3115,2224,2787,1463,2802,0,2526,5319,1763
670,187,111,184,315,84,5,429,162,194,0,178,0,553,295
671,123,0,0,66,65,0,205,45,55,71,0,0,0,55
672,4152,954,0,1077,968,0,2411,1012,835,0,1085,2,2244,1208
673,0,534,584,185,613,0,1590,0,444,821,0,0,1646,748
674,0,29,127,179,288,0,479,264,189,138,86,2,516,298
675,3725,2090,1889,2776,0,11467,2640,1572,3013,2417,3464,7350,4150,2790
676,536,214,216,129,0,0,397,297,117,118,107,5,524,92
677,214,61,0,63,67,0,179,70,52,57,48,0,153,54
678,3257,1142,826,1172,1265,6,2336,1158,0,1032,1265,4,3905,975
679,957,524,567,810,505,0,1614,893,559,1114,0,0,1332,294
680,401,186,338,118,449,0,0,190,201,177,224,4,276,159
681,2373,1666,2144,2582,2459,0,4526,2147,0,2942,0,4517,3658,0
682,559,87,346,0,367,0,377,262,0,255,121,3,333,143
683,0,61,59,57,65,0,200,76,57,42,58,0,190,55
684,1518,1117,811,1279,1050,0,2989,1105,1008,0,1385,0,4086,1059
685,1434,658,438,1356,605,0,0,961,0,814,413,0,1135,201
686,321,195,191,118,377,0,446,304,245,0,320,0,478,135
687,4355,2476,3021,2687,2197,5762,3422,887,0,2132,2913,6101,3352,3136
688,360,193,239,0,211,2,343,191,190,0,249,4,438,95
689,114,63,63,43,58,0,170,56,53,66,69,0,150,54
690,4376,1239,1253,1013,934,1,2520,1002,905,668,1369,7,2957,1224
691,566,0,0,784,553,0,505,794,346,1232,577,0,823,175
692,390,204,251,172,0,0,346,0,206,195,204,1,0,317
693,4735,0,3731,2818,1701,5774,0,2358,2136,0,3215,11271,2667,1328
694,351,238,237,380,301,0,432,234,0,353,105,1,278,127
695,262,53,38,54,63,0,209,49,39,59,0,0,151,56
696,5041,1067,0,1418,1319,0,2439,977,0,1274,1430,7,2766,1008
697,2510,781,595,784,692,0,471,664,0,292,612,0,1677,414
698,513,129,97,113,252,2,578,134,268,181,364,0,457,141
699,4740,0,2764,2487,3983,6873,4534,2969,2202,3158,2974,5950,5201,2003
700,0,123,190,84,139,3,383,377,358,416,102,1,223,192
701,173,55,66,43,48,0,208,60,59,49,61,0,246,53
702,3149,1009,1421,1006,1167,2,5561,1201,1237,493,1007,0,3535,1100
703,1365,139,812,0,328,0,1168,120,588,1297,631,0,0,682
704,465,169,0,153,193,0,499,198,214,0,205,0,361,204
705,3816,1503,2986,2386,2388,3428,1635,2863,2369,3428,3464,6972,3709,3011
706,248,164,115,218,151,2,569,248,340,115,179,0,253,313
707,153,57,51,45,64,0,151,58,72,49,58,0,0,52
708,3696,1168,1185,719,1406,0,3550,949,1079,929,0,3,1611,1117
709,2847,0,698,1167,581,0,1915,0,851,158,791,0,1081,1788
710,471,216,131,133,294,0,470,213,185,151,68,1,458,300
711,4456,3576,2876,0,3555,14049,2737,2219,3299,0,2465,9679,2304,3263
712,349,122,139,6,247,0,0,252,96,0,310,0,377,214
713,193,64,52,80,62,0,179,0,40,49,60,0,180,43
714,3125,1177,936,978,1457,0,4080,1059,1082,920,1223,8,1223,1056
715,966,240,447,644,322,0,1636,1548,245,1864,751,0,721,439
716,481,304,0,199,283,0,302,0,227,0,358,0,486,54
717,4496,1250,3098,3311,2307,10098,3533,2410,0,0,1999,5925,2890,1163
718,206,307,148,0,225,2,201,20,188,347,172,1,480,110
719,0,58,46,64,59,0,189,38,56,51,59,0,157,45
720,4197,984,883,723,1372,8,2256,960,967,1170,1423,2,2753,1235
721,325,0,498,444,422,0,642,707,836,507,978,0,1828,820
722,454,147,172,121,331,1,488,132,196,192,111,0,332,78
723,2279,0,3382,2812,1760,11997,4552,2660,0,2302,4120,4648,2475,2331
724,431,305,181,32,106,0,439,292,313,415,225,0,387,230
725,159,57,0,63,55,0,161,58,0,51,59,0,230,51
726,3507,1105,894,970,1221,0,3211,1081,1069,1479,1371,5,0,1136
727,446,0,751,0,708,0,2444,258,400,951,0,0,1188,575
728,374,331,278,169,133,0,415,120,0,168,155,0,508,280
729,3893,2139,2894,2470,2231,4449,3780,2397,2661,2524,3787,8898,3675,2060
730,576,219,0,0,205,0,288,357,0,107,195,1,236,138
731,203,54,81,59,54,0,155,68,37,49,54,0,175,59
732,2061,968,1017,991,1601,0,3656,1070,1231,0,1436,13,3013,1073
733,914,949,534,347,296,0,2072,382,622,1231,0,0,1446,0
734,477,311,0,161,286,0,347,209,215,162,103,0,441,25
735,5430,0,2051,2759,1378,2770,0,551,3905,2885,3128,5515,2381,1614
736,221,241,236,249,132,0,210,0,193,285,200,0,331,123
737,154,71,68,66,43,0,221,49,48,77,54,0,173,54
738,3737,1152,1235,0,1138,0,3810,1036,672,1091,0,2,2383,1103
739,1587,75,0,267,720,0,0,375,1020,1107,0,0,0,700
740,468,272,169,160,273,0,449,187,278,125,127,0,432,0
741,5442,1093,1941,2598,1982,2590,3327,1029,1825,0,2112,0,2175,2156
742,487,0,324,258,154,0,290,194,278,58,196,1,529,234
743,150,53,53,66,58,0,163,56,41,65,52,0,186,55
744,3127,1028,1206,663,858,6,3130,1007,0,935,1224,7,2321,1101
745,0,420,491,307,552,0,0,0,888,454,837,0,0,1094
746,525,321,0,131,170,1,351,223,328,0,302,2,337,335
747,1489,2405,2522,3438,2300,6428,2526,2652,3055,2487,0,4581,3923,0
748,576,0,371,159,171,1,161,0,322,173,212,7,275,109
749,172,61,33,64,48,0,240,46,71,80,45,0,193,50
750,0,969,1034,1069,711,0,3950,1052,828,1095,1292,12,3266,1048
751,827,700,359,1159,345,0,0,270,570,1008,724,0,0,0
752,477,316,222,135,289,0,0,133,86,126,289,3,513,14
753,1125,2161,3372,3672,1775,10802,7160,1759,2394,2829,2225,7056,6864,1318
754,467,0,316,232,204,0,520,0,127,142,146,0,233,192
755,238,60,57,62,0,0,197,39,46,73,58,0,168,56
756,4097,0,1119,886,806,16,2819,1025,758,1247,1207,6,3958,1170
757,1230,796,467,957,0,0,0,0,248,1260,347,0,1865,0
758,465,187,0,149,0,0,454,232,313,157,105,0,501,0
759,0,2779,2695,0,0,2001,2250,1336,2974,3123,1020,2918,4099,2042
760,312,240,295,259,242,5,214,318,213,248,311,0,596,232
761,253,54,54,41,56,0,152,65,70,57,65,0,182,67
762,3052,0,1052,996,1242,0,2865,956,1328,893,1160,8,3103,0
763,0,980,881,0,612,0,0,1284,487,648,810,0,1577,504
764,479,183,240,169,161,0,522,364,110,120,99,5,320,197
765,4179,0,3052,2372,1845,10199,0,3546,2814,3161,2940,779,3527,2592
766,160,73,205,232,271,5,247,71,293,282,155,3,164,235
767,0,0,0,69,59,0,169,45,48,45,46,0,203,53
768,2503,1025,945,0,1438,0,3080,1046,1007,1154,1618,0,2458,0
769,2124,0,739,431,389,0,2835,595,627,1334,492,0,1635,1024
770,496,160,133,167,0,0,439,183,152,163,311,0,449,196
771,4914,1542,0,2705,1545,861,4774,2393,3674,2244,3656,0,4020,0
772,787,217,220,267,0,4,241,272,301,181,181,4,503,341
773,160,46,55,47,37,0,151,0,39,49,57,0,164,55
774,3136,1243,692,835,0,9,2774,1086,1087,1325,0,0,3558,1268
775,438,128,362,1159,450,0,2333,0,660,975,994,0,1884,782
776,513,263,164,124,432,0,284,282,224,149,227,1,527,115
777,2136,1459,3297,2794,2692,7804,3269,2194,2703,2827,3239,5982,4626,1895
778,270,309,72,291,130,0,0,245,128,143,127,0,514,234
779,187,60,58,48,54,0,246,51,52,81,57,0,158,55
780,2446,1036,0,0,1486,2,3539,975,781,0,885,4,2209,1138
781,2077,0,0,1281,528,0,0,0,888,957,932,0,935,573
782,0,244,249,129,303,0,423,343,103,159,111,1,465,62
783,3468,383,3191,2828,2615,0,4454,3542,0,2853,3171,3612,2634,1684
784,0,155,292,248,224,0,194,88,207,168,227,0,343,81
785,175,52,47,0,44,0,0,53,55,0,41,0,0,48
786,2729,1136,869,1186,1121,6,1658,967,1053,1359,1317,4,4105,1004
787,605,902,1042,505,699,0,106,194,885,885,598,0,0,664
788,485,127,229,125,38,3,556,335,87,155,249,2,383,212
789,0,2678,3097,2763,3187,0,5811,1608,2006,2520,4285,4001,0,2435
790,298,233,212,78,213,0,0,209,255,57,260,7,301,176
791,192,46,55,49,62,0,225,64,37,60,55,0,131,61
792,1817,1089,1132,776,1071,5,2067,1041,720,1031,1129,3,4245,1008
793,1364,359,0,1360,610,0,890,509,680,1112,415,0,0,333
794,490,198,230,158,10,0,596,40,164,172,355,0,438,189
795,7220,2710,2813,2783,3295,9743,2926,0,2039,0,1521,0,492,2795
796,475,0,233,14,168,2,338,259,329,133,217,0,348,141
797,178,0,82,60,61,0,220,48,56,57,55,0,240,57
798,2776,995,1239,1047,1216,5,4139,1174,744,0,0,0,3160,1043
799,84,0,905,882,0,0,964,1307,604,0,720,0,1397,0
800,592,110,206,187,0,3,0,234,159,158,259,0,441,218
801,0,2817,3367,2529,4199,0,2708,2703,2796,2984,2709,0,3849,0
802,404,314,263,172,157,5,579,247,172,303,148,2,364,310
803,172,61,67,0,55,0,167,62,67,57,56,0,161,62
804,4774,1039,1158,945,1232,2,2712,1038,1262,1224,1294,0,3977,1123
805,1752,325,881,479,505,0,343,1392,572,870,703,0,432,258
806,476,114,228,138,192,2,377,74,160,161,58,3,0,0
807,2438,3183,2533,2878,2722,8396,2612,2736,3471,2943,3076,7012,5531,2472
808,575,229,183,364,208,4,231,317,266,313,0,0,453,170
809,203,49,62,76,50,0,178,58,45,0,0,0,145,0
810,3071,1111,947,1455,1424,0,2673,1059,934,897,1481,0,3620,1019
811,1142,0,0,1065,372,0,1263,528,301,2390,330,0,0,876
812,470,266,152,100,239,0,477,333,217,128,204,3,427,156
813,4261,2036,2202,2743,1380,11308,3129,957,2618,2297,3189,4249,3885,2658
814,614,330,218,230,227,5,173,30,246,137,312,0,333,315
815,200,55,58,84,53,0,169,46,50,0,51,0,174,59
816,4424,1268,1171,1186,927,2,2101,1011,1030,1140,1172,16,3728,967
817,871,828,430,1023,545,0,1951,0,669,697,847,0,53,951
818,442,278,94,128,442,0,463,328,230,170,276,2,465,215
819,0,1685,2283,3366,2102,7883,0,2572,2951,2224,1304,7154,0,1876
820,294,113,179,204,88,0,199,153,58,0,153,1,330,142
821,155,60,54,58,56,0,0,64,62,52,43,0,194,73
822,2986,0,853,876,0,3,1218,1151,973,1162,1171,0,0,1174
823,2137,852,686,1049,551,0,161,184,310,318,442,0,1190,272
824,472,0,121,151,269,3,425,147,122,89,228,0,471,113
825,0,2454,3352,2607,1247,5169,4694,1237,2440,2372,3148,4249,2545,2633
826,373,323,0,0,116,5,554,252,440,346,83,1,498,160
827,178,50,49,62,46,0,200,67,52,65,35,0,202,67
828,3797,1122,891,0,973,0,5220,1068,1087,1043,1016,0,3283,1121
829,2123,1249,600,506,600,0,0,0,822,420,14,0,0,990
830,411,132,120,152,0,0,0,282,135,101,281,2,506,173
831,966,2506,2436,3289,0,6104,2137,2093,3447,3258,2341,0,2272,1752
832,623,0,144,250,0,2,345,163,292,88,199,0,0,238
833,236,60,44,57,51,0,195,57,56,76,63,0,0,55
834,4702,0,1130,1274,1059,6,3000,1035,1075,734,1026,6,2102,1068
835,1900,97,520,842,474,0,611,1106,938,1051,479,0,2276,474
836,505,195,210,150,353,0,479,230,192,139,0,1,514,147
837,0,2783,3172,2880,2850,576,3153,2889,2969,2817,3418,8347,2594,2559
838,285,192,0,197,0,1,541,163,372,319,283,0,261,0
839,157,59,36,79,65,0,0,51,0,65,39,0,150,0
840,0,1078,1010,1465,1294,0,0,959,673,0,776,4,3109,1150
841,2276,643,314,1467,528,0,881,389,203,1086,331,0,1954,733
842,613,0,188,164,291,2,538,0,295,163,179,0,0,277
843,3429,2122,3247,2756,1305,9217,5387,1493,3309,0,2113,11679,4346,2160
844,0,127,159,427,174,0,313,132,247,221,221,1,0,135
845,165,66,49,75,48,0,166,53,54,61,43,0,150,48
846,2269,1152,1334,851,1283,0,726,1191,978,921,1109,7,3308,1074
847,2261,0,616,987,530,0,1102,601,719,0,0,0,1115,0
848,533,148,200,118,307,0,455,234,208,158,190,0,508,0
849,5495,2310,3164,0,2570,5851,3516,2423,2207,2861,2095,7290,2686,1615
850,373,238,155,0,287,0,215,70,278,360,130,5,287,177
851,245,68,40,50,52,0,166,56,47,62,70,0,178,0
852,3636,0,854,1099,880,5,2744,1191,793,870,915,0,0,1281
853,912,1562,408,752,738,0,1466,49,528,0,386,0,354,835
854,539,56,171,168,176,3,512,124,153,160,361,0,0,128
855,4670,2230,2115,2632,1740,4924,2709,0,3066,2362,4132,1996,3134,1534
856,360,75,195,0,220,0,496,270,314,348,161,1,464,148
857,201,59,60,71,53,0,169,58,57,54,51,0,184,59
858,2810,1196,1055,1232,1474,4,2540,1010,0,1250,969,0,5191,1067
859,956,0,785,1567,254,0,713,835,151,1040,135,0,1219,645
860,510,225,160,172,264,0,476,232,196,186,404,0,414,37
861,2713,1625,3056,3258,2680,0,4450,0,2607,2838,2603,5274,5411,0
862,188,211,0,264,156,4,312,59,288,103,290,5,33,297
863,146,52,55,47,0,0,190,0,0,58,68,0,145,56
864,928,987,1131,1070,1291,0,2843,956,880,1143,1340,0,4806,959
865,1573,1703,986,301,468,0,742,640,512,394,187,0,1709,49
866,407,326,130,166,284,2,416,0,0,121,0,1,336,278
867,3495,2671,0,2319,2038,5852,3149,1995,3611,3141,2009,4966,0,2032
868,400,213,289,142,233,0,204,214,198,197,225,2,259,235
869,210,60,66,69,50,0,192,63,67,70,0,0,109,52
870,0,978,1157,855,0,0,0,896,843,777,1448,0,3547,1021
871,941,1230,354,632,472,0,2872,0,548,254,488,0,724,648
872,430,306,183,145,158,4,471,33,278,114,236,0,486,22
873,4323,2682,2875,2428,1425,0,5896,2841,0,2827,3011,5203,4611,1252
874,281,231,256,167,190,0,0,114,154,329,228,2,448,157
875,189,65,53,63,48,0,223,61,65,52,48,0,213,0
876,0,1163,1085,876,0,0,3844,943,1579,1384,1331,0,4058,0
877,514,1374,613,1082,610,0,1315,1164,811,689,562,0,2317,692
878,506,153,0,173,296,5,451,214,137,0,0,4,363,185
879,2707,2934,3691,2483,4140,11024,4096,2722,0,0,1010,7382,4267,1798
880,270,240,163,258,165,2,512,207,376,112,171,0,289,115
881,206,63,66,0,58,0,161,64,0,63,46,0,185,54
882,1836,1193,1218,760,0,0,4180,1052,950,1315,1095,2,3206,1068
883,457,1060,896,188,610,0,1898,330,672,29,150,0,284,0
884,432,173,202,0,194,5,432,259,259,195,130,0,445,212
885,4499,0,3160,2695,2880,7127,3329,2574,2938,2711,4274,7141,0,2157
886,454,249,107,354,217,0,272,217,146,107,186,0,382,216
887,144,0,53,69,60,0,186,63,0,50,57,0,195,63
888,3320,1001,867,1062,914,0,1996,981,756,898,1129,0,3408,1018
889,1691,1392,726,0,814,0,1743,863,301,0,0,0,1535,827
890,379,166,288,166,237,0,435,328,263,162,209,1,556,268
891,3128,0,3418,2815,2475,3662,3576,2273,3218,3094,4598,4827,4880,2036
892,474,146,329,414,0,5,0,233,364,318,168,0,0,195
893,171,70,68,80,43,0,182,60,48,67,51,0,234,56
894,2615,1106,0,1018,1234,1,3310,1043,877,0,0,1,3327,1112
895,2316,956,543,1157,541,0,1635,767,479,554,61,0,2310,927
896,325,169,236,100,268,1,535,0,142,73,0,0,447,225
897,3632,2558,3031,2914,2300,8338,3823,1181,2895,0,3010,8091,4499,1452
898,413,0,228,130,211,3,496,175,258,359,205,0,310,214
899,185,56,53,64,62,0,247,35,58,55,49,0,181,63
900,4460,1100,882,1120,1107,3,2202,1093,777,646,1310,1,3549,1231
901,0,400,663,559,374,0,2169,640,746,836,401,0,864,1138
902,430,0,273,0,209,0,411,378,239,150,268,0,518,91
903,4825,2138,2823,2679,2944,6024,6651,2217,2736,2748,0,6688,3494,1858
904,583,257,136,102,330,8,610,0,219,131,92,2,620,204
905,253,59,57,72,46,0,152,51,70,54,50,0,192,57
906,4451,1122,1137,999,0,0,4209,0,1104,930,1075,1,2632,1062
907,1416,1557,126,92,479,0,936,329,585,0,149,0,1476,0
908,0,0,213,148,0,0,420,151,89,136,218,0,455,175
909,3765,1301,0,2753,5161,5502,5879,2739,2231,3268,3267,8413,5186,2033
910,0,182,385,0,174,0,245,177,131,0,268,4,266,193
911,173,61,48,38,0,0,194,56,47,71,0,0,196,47
912,2640,1149,968,0,994,7,2080,1030,829,979,1246,4,2666,1087
913,1142,1171,656,1493,0,0,1713,686,829,329,354,0,1041,654
914,424,0,126,153,295,1,406,219,55,133,248,2,454,221
915,4916,3445,2093,2915,2445,4542,4187,2234,3528,2832,2179,8905,6478,1934
916,378,109,201,61,151,3,0,338,346,343,243,4,557,212
917,204,53,0,75,51,0,0,61,53,70,46,0,227,44
918,3536,1006,975,972,1104,0,3950,1087,940,960,1558,1,3298,1107
919,1439,1272,568,0,0,0,1087,0,454,637,814,0,0,384
920,518,162,167,188,369,2,422,150,0,140,126,2,514,169
921,4351,1563,2040,0,2226,11328,4610,1107,2703,2281,85,6790,3693,2990
922,54,54,164,301,219,0,532,178,265,243,135,3,401,179
923,164,57,36,70,56,0,184,63,50,0,63,0,166,0
924,2833,1203,945,999,1136,4,2998,907,1159,1261,1284,0,2086,1088
925,126,440,1017,511,579,0,336,1543,890,950,851,0,2002,0
926,518,233,120,124,332,0,471,102,283,158,259,2,488,324
927,2846,0,2949,2284,4683,6312,434,2123,3544,3118,1496,4440,2596,3313
928,304,188,314,340,201,2,447,92,0,187,92,0,339,234
929,187,0,70,78,67,0,131,56,64,56,66,0,0,63
930,0,0,880,1119,1185,0,3081,1060,1229,718,1101,4,0,1002
931,2887,572,0,216,244,0,1080,1075,832,494,478,0,2166,1031
932,460,148,206,122,151,4,0,222,163,151,95,0,464,143
933,5131,2107,2502,2572,3192,8764,2341,3099,2855,2693,1613,6381,4815,1266
934,444,0,138,222,0,0,311,53,282,105,0,0,230,396
935,187,56,58,49,0,0,227,63,49,74,65,0,181,60
936,2713,1124,987,1389,1164,0,2193,921,1022,572,1145,11,2490,951
937,1197,680,710,715,494,0,0,219,752,644,62,0,2317,0
938,396,289,0,149,200,0,414,0,359,136,164,2,399,298
939,4726,2360,2119,3054,0,0,6439,2723,3670,3031,3358,8421,2099,2045
940,190,174,361,106,244,0,280,169,326,332,0,2,441,56
941,132,62,49,67,68,0,137,67,0,66,63,0,204,54
942,3032,1151,1400,1092,1245,0,2315,1123,1025,1318,1089,14,3364,1106
943,1145,1506,627,93,493,0,155,798,461,732,200,0,1165,655
944,597,226,245,182,200,0,437,212,199,163,398,0,547,85
945,3755,0,2472,2347,2491,4209,4641,1964,2395,2860,1485,4843,5263,1833
946,205,17,31,0,201,6,245,223,0,0,269,0,0,191
947,134,64,66,50,60,0,183,56,66,72,45,0,147,52
948,4414,960,779,0,1078,0,3381,1006,815,572,1160,0,2862,1044
949,0,1028,532,523,271,0,743,939,905,980,382,0,1571,0
950,321,113,213,130,349,1,420,235,172,113,186,2,369,7
951,2817,1203,3563,2663,3755,10266,4412,1379,2533,2411,3746,7313,2135,2082
952,423,152,264,0,118,1,496,168,43,244,196,0,361,267
953,168,40,43,0,58,0,131,60,54,53,56,0,169,55
954,2844,0,1026,1301,0,2,2111,971,1147,973,1084,0,3366,993
955,1929,723,815,438,630,0,1273,0,851,697,948,0,1357,201
956,365,177,177,185,278,0,547,189,97,146,347,0,451,84
957,3478,3705,2406,2678,1194,11776,4982,1616,2505,2323,3613,7680,4022,2805
958,254,202,0,0,206,5,266,254,129,0,337,0,0,0
959,152,53,38,64,49,0,160,57,0,56,58,0,0,60
960,4163,1123,1238,841,1188,11,2876,1089,1052,1172,1183,7,3765,1000
961,0,0,598,473,47,0,1773,0,859,0,219,0,871,554
962,443,0,193,92,216,0,360,108,174,136,236,0,494,280
963,4193,3103,2295,2085,1368,11655,2842,2270,3333,2857,0,5616,4376,937
964,524,283,168,379,0,3,319,202,300,192,248,0,281,0
965,172,54,73,70,44,0,153,47,56,76,58,0,162,65
966,3449,1019,1332,1118,0,3,0,1119,1345,789,1309,7,2393,919
967,0,946,863,679,0,0,1090,345,271,707,411,0,908,368
968,362,423,262,0,294,0,0,145,189,151,329,3,514,203
969,0,1347,2803,1999,3491,13237,2688,2656,3143,0,3770,5780,6917,2367
970,409,213,58,185,232,3,220,282,207,162,0,0,440,237
971,222,63,53,52,51,0,149,40,58,65,65,0,174,55
972,3063,1116,1059,1226,1307,3,0,1093,1024,1024,885,1,3634,1086
973,0,954,790,601,231,0,0,834,380,385,573,0,1501,408
974,0,334,241,174,204,3,410,271,123,189,105,1,0,0
975,765,2507,2193,2921,2120,4659,3487,1886,1959,2799,2606,12188,2940,2854
976,285,227,0,80,164,4,300,291,265,233,0,1,470,0
977,155,57,56,40,64,0,160,60,0,93,0,0,154,61
978,3851,1041,770,1458,920,0,2736,1026,397,1122,1189,3,5646,1047
979,1515,0,661,0,387,0,0,109,0,1119,692,0,277,211
980,469,486,286,74,373,5,448,222,199,185,354,0,469,327
981,4040,0,2790,2632,0,6542,3807,0,2102,0,2208,0,4933,1132
982,414,84,252,188,228,0,345,221,235,209,137,0,253,167
983,186,64,64,69,60,0,246,72,52,66,47,0,171,56
984,2363,1015,845,1173,1049,0,4796,1100,672,512,0,8,2326,967
985,1475,1105,374,0,792,0,1323,495,610,215,357,0,1395,276
986,0,156,104,105,87,3,402,0,242,114,294,3,400,206
987,3233,584,0,2892,2974,8002,3462,2371,2899,2967,2183,6302,5225,1354
988,354,224,199,27,0,0,353,290,405,174,329,0,0,158
989,133,0,71,64,47,0,158,0,0,59,57,0,201,56
990,3113,1130,0,920,1340,6,3715,1015,1003,841,1177,2,3199,1065
