N,Container capacities,Available containers,Number of periods,Alpha,Returnable?,Initial inventory,,,,,,,,
581,197,73,76,88,0,0,188,49,63,81,50,0,209,51
582,2578,1066,1096,928,1349,7,0,1043,1396,1097,1404,0,3972,1057
583,0,0,68,649,802,0,774,0,403,497,577,0,347,838
584,452,179,219,141,182,2,0,233,243,152,117,0,581,0
585,3043,1880,3245,2214,2045,8068,4044,2984,1981,3091,2447,17881,4579,2867
586,177,322,331,0,194,4,318,280,128,252,120,0,219,230
587,204,56,36,0,70,0,141,51,55,75,60,0,182,44
588,3386,1095,1389,1152,1351,6,4010,943,859,1143,1464,9,3400,0
589,2180,719,717,765,907,0,1660,1300,707,909,199,0,1241,0
590,481,213,286,161,123,0,456,0,216,144,415,2,0,224
591,5759,2111,2627,2255,2462,7678,3868,3822,2095,2758,3457,5741,3923,1562
592,71,19,138,398,160,0,148,302,423,9,218,0,527,197
593,182,55,59,60,75,0,68,50,64,69,61,0,207,51
594,4048,1019,969,1136,1068,8,4499,965,1376,1224,960,10,3642,1039
595,0,1170,620,831,0,0,1572,36,993,917,0,0,854,614
596,0,154,322,148,0,1,0,157,180,114,279,0,492,226
597,7015,0,2577,3292,5207,4922,6498,1913,2065,3081,2535,5446,5402,0
598,448,221,126,146,203,0,157,0,409,49,159,0,547,238
599,200,46,54,34,53,0,0,56,46,76,62,0,200,60
600,3769,1024,1321,1244,1247,8,3097,1181,1307,1048,1384,0,2577,1265
601,1312,730,868,384,518,0,1481,0,310,0,1159,0,1531,0
602,483,216,186,153,172,2,362,254,229,179,172,2,487,41
603,5766,2910,1599,3142,2962,7620,4499,2383,2651,3019,1767,5422,5386,778
604,518,177,0,115,365,2,687,145,313,166,200,4,547,0
605,231,55,0,57,53,0,111,63,35,0,0,0,208,0
606,2264,0,1215,1021,0,4,2880,1197,987,1000,802,0,3810,1278
607,1521,80,478,0,430,0,920,343,540,619,346,0,0,1101
608,462,154,211,150,262,0,492,0,145,136,301,5,432,240
609,0,2671,2393,3112,2692,6963,6534,2641,2980,2384,3387,5302,2006,2377
610,267,285,381,206,211,2,332,229,122,201,298,3,83,320
611,167,0,57,61,54,0,133,60,62,57,57,0,209,68
612,3367,0,655,1356,1261,15,2321,919,0,974,788,10,2952,1052
613,1378,758,377,0,576,0,1387,935,223,1514,1144,0,0,550
614,568,161,127,0,0,0,440,0,192,117,302,2,530,42
615,977,2047,3446,2780,3796,5702,2622,2569,2058,2675,1058,0,5630,1980
616,317,0,100,181,226,5,137,189,363,399,316,3,333,251
617,137,58,39,0,62,0,214,49,44,69,43,0,221,56
618,2780,1076,1062,1024,1082,3,3794,1101,1138,882,1072,0,3290,893
619,1602,341,531,1050,829,0,0,341,1003,15,616,0,2266,0
620,473,204,118,172,3,1,476,291,304,169,401,0,409,0
621,6331,3052,2995,0,2230,0,0,2352,3427,3066,1334,6595,4106,0
622,333,191,0,405,176,0,375,149,324,0,178,0,0,232
623,0,61,45,82,58,0,174,57,65,51,51,0,162,0
624,0,1133,925,0,917,0,0,1146,0,1219,1115,0,2402,1133
625,0,0,328,37,537,0,1257,0,998,562,658,0,1917,0
626,496,287,186,171,105,1,421,177,265,183,143,0,420,0
627,1635,2731,4006,2544,3336,3874,3999,2435,2596,0,1788,12776,0,0
628,397,223,267,269,301,0,373,0,153,63,224,3,578,92
629,151,57,52,51,51,0,174,62,41,46,67,0,171,62
630,3373,1045,739,0,1608,0,3087,1082,979,1339,823,11,2371,1048
631,2614,778,495,984,0,0,0,351,354,590,862,0,1259,567
632,475,183,325,153,23,1,493,235,155,127,106,0,468,188
633,4976,2931,3848,2497,3674,5643,2640,545,2575,3077,3679,6372,775,2750
634,372,247,130,0,0,0,388,261,317,234,224,7,417,172
635,178,62,56,70,0,0,179,0,57,54,47,0,183,51
636,4244,991,1124,616,1275,0,0,1075,784,1140,1331,0,0,1050
637,988,346,231,720,985,0,228,210,733,999,598,0,2407,537
638,0,373,218,149,112,1,326,24,89,144,121,2,344,253
639,6578,0,3355,2246,0,3277,0,3121,2263,0,151,9320,5611,0
640,0,54,190,0,186,1,355,147,229,197,0,4,46,130
641,147,72,54,0,0,0,125,62,49,62,0,0,207,60
642,2698,1057,1314,1277,927,10,2305,1042,1454,1242,1218,1,0,985
643,595,22,614,390,719,0,699,280,671,273,270,0,1696,615
644,574,185,265,169,231,0,469,103,193,186,251,0,0,0
645,4168,1025,2554,2505,4023,5282,4628,2071,2581,2617,1610,8796,4558,1863
646,443,179,292,227,0,1,395,0,277,338,108,1,410,103
647,176,65,0,57,62,0,180,51,40,73,45,0,194,67
648,2038,0,1217,0,0,4,3253,1010,1063,1036,0,2,3217,967
649,0,264,461,0,412,0,357,234,518,0,774,0,1959,118
650,540,301,293,136,50,0,347,248,126,144,242,2,0,231
651,1826,3479,2829,2516,695,10101,4225,1917,2313,2612,1971,9830,5551,2063
652,290,157,381,128,187,3,447,0,349,0,308,0,0,300
653,189,56,0,58,48,0,0,47,49,64,61,0,161,70
654,3182,1076,1017,0,709,0,4259,1081,723,910,1131,7,2956,1172
655,2070,304,981,0,456,0,1233,173,0,374,584,0,1481,884
656,540,204,210,0,192,0,558,0,0,117,208,0,362,270
657,2034,3847,2869,3376,4736,10863,2758,3255,2848,3146,3093,4360,3981,2232
658,528,274,210,0,141,2,467,241,135,288,111,5,0,227
659,157,64,50,81,52,0,146,56,65,0,70,0,157,50
660,2051,0,1180,0,1374,9,3623,1021,1263,1153,912,0,2983,0
661,1785,23,775,523,600,0,224,0,837,750,295,0,2329,843
662,516,69,216,0,173,0,595,0,112,132,0,0,518,203
663,5801,2952,3525,2220,3063,3832,4782,2642,3012,2768,2929,0,3989,986
664,191,279,0,107,0,6,445,190,273,166,131,0,445,366
665,117,65,71,0,68,0,161,57,0,59,57,0,162,46
666,1963,969,1014,1212,1616,5,3907,0,1005,945,1447,0,2614,1091
667,188,23,609,549,155,0,1391,608,644,1200,523,0,711,402
668,0,229,238,138,213,2,442,267,0,98,210,5,0,161
669,2342,2286,0,2965,3844,12068,5314,1605,3039,0,2054,8631,2849,485
670,602,388,325,25,179,2,239,120,306,425,205,0,488,121
671,196,57,31,52,65,0,171,0,62,82,0,0,176,60
672,2381,1062,1251,1183,1547,4,1635,1124,0,1010,1398,4,2792,1068
673,1147,1175,407,1331,0,0,167,1100,1000,2,427,0,0,769
674,394,160,235,160,0,0,466,36,31,147,167,1,473,31
675,6466,1900,2931,2819,0,0,5058,2227,2592,3235,3338,0,1825,2617
676,152,303,229,29,203,0,259,302,0,259,342,2,0,223
677,194,76,54,66,75,0,189,65,0,39,50,0,0,48
678,3468,1111,901,720,1606,2,3479,1042,1110,1262,1267,0,3195,1119
679,1972,0,0,399,247,0,2115,691,781,22,978,0,999,0
680,391,201,280,170,377,1,399,0,188,140,220,0,705,217
681,1489,2643,3240,2087,0,0,4756,2442,3678,2437,4916,10783,3749,3131
682,178,0,350,383,138,3,150,0,240,86,273,0,370,105
683,179,62,56,68,56,0,158,54,56,44,65,0,211,47
684,5120,1107,1234,859,1076,1,0,1106,919,1109,1150,9,3471,1127
685,1076,0,352,254,896,0,232,1199,600,0,662,0,653,1505
686,554,172,145,120,341,3,536,0,288,0,139,0,370,101
687,1666,2867,2859,2771,1339,10610,4686,2627,2053,0,0,3630,4685,1529
688,423,145,140,97,328,0,0,206,263,326,141,0,0,0
689,133,69,65,63,35,0,159,52,54,72,66,0,230,52
690,3092,1192,1249,1063,1781,12,3727,1226,770,1124,1492,1,3603,1153
691,1126,0,516,0,316,0,349,0,900,1120,760,0,962,582
692,471,0,241,149,273,2,532,0,156,151,233,0,504,255
693,3825,2900,2868,2959,0,4399,2173,0,3343,3227,1887,7474,2421,3033
694,358,142,362,0,309,0,132,357,279,0,88,0,403,175
695,217,67,54,0,60,0,183,49,45,59,56,0,159,55
696,4047,896,1098,1240,942,5,3838,1226,1024,935,1089,2,0,1066
697,361,0,492,73,0,0,360,0,306,1079,813,0,1528,885
698,420,192,254,93,123,1,0,130,287,160,300,0,380,68
699,1165,2687,1932,2695,3514,9486,6389,0,2903,3038,5626,8994,4403,2726
700,0,212,259,23,270,2,550,162,312,185,218,0,210,339
701,146,56,91,56,70,0,180,59,48,58,55,0,206,55
702,3725,1086,1126,948,1128,6,2180,939,1079,1017,1175,1,2606,996
703,685,467,622,259,718,0,1518,888,682,1134,0,0,2321,0
704,282,230,173,140,398,2,543,0,148,115,277,0,516,289
705,4541,2022,2472,2700,3394,0,0,2101,1487,2330,560,4144,4954,1886
706,257,347,208,374,291,0,354,169,0,241,239,6,129,197
707,130,63,50,60,58,0,146,61,49,68,58,0,223,58
708,0,1026,681,0,1163,2,2784,1156,0,1090,1435,5,3186,1143
709,934,58,480,0,873,0,974,102,414,1275,142,0,1564,481
710,418,278,181,204,200,4,436,54,97,0,430,0,552,220
711,4569,0,0,2664,4224,7382,4016,2290,2631,3839,3226,8940,4150,2951
712,318,0,175,308,267,0,0,245,0,132,88,2,0,0
713,0,57,55,64,70,0,238,59,45,0,58,0,194,56
714,4058,1230,977,1142,1217,0,2756,1188,1299,1074,1009,2,2980,1015
715,247,771,0,1570,1201,0,977,636,521,453,590,0,0,930
716,554,256,170,138,277,0,637,363,241,133,307,1,452,58
717,6275,1622,3266,0,3451,7595,989,1747,3191,2343,3356,8799,0,1238
718,185,172,398,333,149,0,274,0,165,340,376,1,271,237
719,153,56,0,76,56,0,196,0,38,62,49,0,149,60
720,2998,1117,1164,908,993,2,4196,982,763,797,1113,7,3095,962
721,0,728,726,1733,707,0,296,1875,683,0,198,0,0,282
722,485,106,279,185,126,3,434,305,229,118,0,0,426,118
723,4351,1545,2665,2120,555,11080,5103,0,2861,2707,5010,5703,4980,2918
724,293,308,149,252,106,1,346,165,216,44,139,0,17,0
725,0,49,0,61,66,0,176,58,0,59,71,0,182,62
726,2923,1031,724,1081,1095,0,3284,1159,1001,0,0,7,3985,988
727,0,1265,579,0,308,0,1427,862,885,280,548,0,428,0
728,464,274,158,113,235,2,487,264,201,130,191,2,437,304
729,0,1813,1922,2478,2148,4006,4740,1543,3469,3058,2206,6746,4179,0
730,545,58,201,452,105,4,294,245,0,0,196,0,257,130
731,0,51,50,49,76,0,165,49,0,51,79,0,147,59
732,3721,1133,1211,1413,1445,4,4232,969,765,926,0,2,0,1069
733,0,815,987,1773,579,0,1268,0,636,1362,320,0,923,579
734,551,93,174,120,175,0,365,0,134,0,0,2,426,308
735,2307,0,2353,3041,2322,6456,4541,2509,2960,0,1481,5625,2262,0
736,389,248,226,181,104,0,84,11,227,97,152,0,351,245
737,193,63,64,45,47,0,136,65,0,0,64,0,191,0
738,3703,1149,0,1157,1426,9,2741,1119,1245,1484,1244,8,2752,1096
739,347,719,357,927,101,0,0,992,0,0,388,0,1030,407
740,407,360,239,136,161,3,385,0,189,173,159,3,509,317
741,4512,2986,2109,2594,2586,0,5778,1951,3241,2696,0,5647,5514,1405
742,518,223,202,328,165,0,282,184,87,227,269,0,193,255
743,168,68,46,0,44,0,151,62,50,50,59,0,172,55
744,3098,1093,1251,903,1480,0,3657,1048,1049,1232,1341,0,0,1219
745,79,279,0,0,0,0,2261,115,655,321,451,0,906,549
746,457,0,244,134,136,3,352,135,61,182,430,1,557,224
747,4835,0,3294,2710,0,10665,6412,1482,3304,2723,4880,2246,6363,802
748,210,196,303,87,296,0,321,123,256,237,0,4,186,134
749,124,60,0,63,66,0,179,53,67,73,63,0,216,71
750,2010,993,565,1028,1130,0,3746,1096,795,1289,0,5,3234,1036
751,2214,548,520,0,1032,0,0,0,894,669,0,0,2649,468
752,463,381,174,0,27,5,424,70,288,123,203,1,413,132
753,3467,2397,2444,2541,2132,7095,4076,3634,2554,0,1816,0,3025,2188
754,452,196,426,58,143,5,253,241,167,71,119,0,0,416
755,161,60,61,58,49,0,172,53,70,59,67,0,158,51
756,3012,1143,830,993,1414,0,3018,1023,1103,810,782,0,3316,962
757,1871,20,0,689,393,0,0,939,726,0,577,0,783,213
758,556,0,171,182,162,2,503,302,195,144,286,0,481,138
759,4602,2695,2402,0,0,8951,4411,299,1883,2837,2595,0,5387,1233
760,409,249,212,106,253,0,565,265,0,233,100,0,586,200
761,187,66,67,0,59,0,147,56,39,63,39,0,239,54
762,0,1001,610,1218,1309,7,1720,1103,1187,1175,1372,3,3510,1176
763,931,1013,866,0,531,0,0,0,420,655,294,0,426,1166
764,444,214,141,134,315,1,403,304,173,125,338,2,433,93
765,5198,3627,2787,3007,2744,7425,0,2426,2105,3211,0,12756,4767,2560
766,187,183,380,486,276,3,0,319,0,93,71,0,498,301
767,175,44,0,73,58,0,161,63,68,41,60,0,144,55
768,5102,1127,1027,504,1449,10,3230,1004,1265,1202,1025,0,2208,1217
769,1316,1681,438,1366,0,0,0,0,0,65,387,0,2675,970
770,466,136,286,150,265,1,533,288,113,148,87,0,457,0
771,1930,756,0,2576,0,9896,4641,2082,2371,2966,919,10912,3625,2393
772,279,332,249,210,280,5,598,188,303,87,335,0,0,231
773,232,63,40,64,62,0,0,52,50,51,75,0,0,56
774,3115,1327,1107,1305,1110,0,3434,1266,1169,1314,1253,7,2869,0
775,0,119,31,500,910,0,0,184,798,382,819,0,584,297
776,372,0,283,143,208,0,0,316,286,154,102,0,432,168
777,3406,1289,0,2383,2120,7106,2797,1828,3941,2277,1671,9685,4769,3027
778,423,172,439,387,248,0,304,244,322,0,0,0,124,148
779,190,51,68,61,52,0,140,50,66,70,72,0,202,54
780,2800,1097,1496,1001,1079,7,4422,1055,1066,910,1554,0,2688,1103
781,846,1176,326,1080,562,0,330,1485,376,895,498,0,702,1080
782,409,184,186,0,275,3,477,135,121,162,313,1,487,241
783,5682,2512,3818,0,933,8609,3578,3561,2547,2245,1291,7247,6010,2293
784,171,165,197,0,104,5,86,214,278,214,179,7,259,0
785,219,52,42,0,71,0,193,52,77,66,54,0,205,66
786,4726,902,1422,809,958,10,3235,0,1113,1269,1264,7,1621,1087
787,0,901,614,0,669,0,1629,1016,589,736,0,0,1303,1148
788,583,226,110,147,321,0,0,0,212,166,233,4,454,178
789,3459,1643,2822,3010,2017,2982,4336,1251,3006,0,2336,0,3952,3058
790,488,230,0,433,238,0,0,274,259,127,0,0,159,0
791,241,63,61,74,64,0,187,62,54,0,54,0,0,59
792,4989,1241,0,919,1251,12,2459,0,1184,1049,0,7,2607,1059
793,670,1507,381,212,0,0,2817,1158,1054,1180,628,0,188,1554
794,565,271,0,178,367,1,421,232,146,156,91,3,0,325
795,3497,1465,2726,3049,4425,3897,4082,2743,2694,2848,1718,14079,4001,2793
796,222,341,37,228,220,3,250,359,0,218,131,3,269,290
797,179,54,62,59,56,0,193,51,53,60,57,0,153,62
798,3278,871,1093,996,1176,4,2706,1200,1030,1000,848,0,3580,0
799,31,806,1026,972,542,0,596,1200,752,299,403,0,48,675
800,505,134,266,149,126,2,468,0,189,165,350,5,540,233
801,5689,1942,2857,0,1928,6201,2750,2084,1649,2898,783,8666,3518,2789
802,337,132,185,461,254,1,191,273,303,393,192,0,244,339
803,178,67,59,72,60,0,188,59,42,0,29,0,117,59
804,2262,1067,852,971,1408,0,1152,1055,1317,1112,0,2,3363,919
805,260,690,428,580,876,0,1358,640,979,1064,774,0,1440,344
806,448,122,0,197,203,4,0,94,100,125,409,0,0,189
807,2087,2538,3547,2861,3307,7370,3307,0,2412,2759,0,0,4260,2600
808,260,120,0,0,62,4,219,185,162,399,311,3,516,138
809,0,0,42,61,59,0,190,60,55,48,61,0,197,61
810,2186,1021,695,0,894,7,3118,1102,1223,1185,1315,2,0,1002
811,657,958,604,731,406,0,1849,941,503,1050,560,0,1226,0
812,511,74,199,133,99,1,549,0,172,149,159,2,520,153
813,4696,1802,0,0,3320,11024,0,1468,3369,2468,2636,9526,2266,935
814,413,406,140,308,266,0,307,145,0,0,173,1,243,300
815,183,67,53,0,48,0,197,59,49,71,46,0,156,62
816,0,1137,944,1198,1100,6,3144,1228,1271,1130,1055,9,3122,988
817,1922,350,268,435,643,0,618,638,534,0,721,0,641,598
818,369,214,122,0,69,3,495,181,128,155,168,4,485,247
819,5482,1519,2603,2621,3112,0,0,1266,3242,2575,3203,6357,0,2657
820,0,218,259,6,352,0,390,132,175,171,168,4,487,355
821,177,59,48,66,72,0,205,0,38,74,68,0,180,52
822,3290,945,1102,924,862,0,2989,1114,1470,0,1237,3,3100,1168
823,548,1230,741,321,249,0,1445,1447,326,0,234,0,2737,991
824,472,204,203,166,249,0,423,165,189,128,151,2,434,207
825,3356,2259,2812,2877,2520,4750,3708,0,0,3028,3090,14644,3555,1099
826,298,108,410,58,0,8,391,180,285,256,258,0,98,200
827,195,45,0,57,54,0,164,61,48,48,62,0,170,44
828,4890,958,906,1265,1125,10,0,1078,1052,1005,1376,2,4064,1035
829,1142,67,865,1202,999,0,1404,880,150,1561,0,0,0,1561
830,465,125,176,148,206,0,452,154,316,100,0,0,471,255
831,2320,755,2534,0,3090,9640,5735,2155,2591,2586,0,6636,5302,2000
832,398,218,0,227,0,1,117,153,120,155,202,0,475,296
833,175,45,57,66,48,0,194,61,59,63,64,0,230,72
834,3856,1242,858,0,1179,6,4299,1175,855,0,0,1,3663,1150
835,1247,609,807,1090,890,0,2329,0,499,747,414,0,0,582
836,430,138,144,142,178,0,443,415,219,24,213,2,0,0
837,2070,2073,3156,3059,0,7049,4653,1147,2523,2802,1628,12583,4937,2366
838,346,277,239,243,142,0,304,152,332,308,170,3,0,149
839,127,0,34,63,47,0,159,63,44,67,72,0,233,59
840,0,1075,0,1404,1280,1,0,1263,643,542,1290,0,4494,1286
841,2365,662,910,191,663,0,659,280,723,586,640,0,1765,172
842,488,204,101,122,248,0,354,288,271,175,334,0,0,47
843,4634,2750,0,3104,2922,7879,3706,2697,3027,2946,2806,0,3544,1056
844,150,196,0,304,297,9,0,206,347,211,64,2,357,278
845,145,49,61,70,71,0,194,56,62,0,38,0,160,63
846,3392,1051,0,1121,1290,4,1957,1277,1033,676,1014,2,0,1072
847,2071,0,0,1019,754,0,1165,1105,118,678,778,0,0,1162
848,520,0,120,181,250,0,478,58,114,210,247,0,0,228
849,2804,2298,2489,0,0,7073,6596,2791,2530,2710,4514,13063,6119,0
850,296,0,339,122,210,7,117,158,26,197,106,1,457,197
851,206,58,50,0,65,0,143,51,58,55,34,0,205,64
852,1903,1178,0,1358,1133,0,2882,1019,897,1025,1169,17,3658,1186
853,0,502,576,295,0,0,1288,40,296,637,45,0,0,803
854,505,223,278,142,104,0,559,200,161,144,238,0,554,306
855,5020,0,2507,3160,3420,10998,3039,0,0,2551,2231,0,3612,1869
856,297,278,275,110,259,3,387,103,128,349,168,5,254,0
857,199,47,51,66,51,0,0,61,55,54,57,0,164,60
858,1971,1216,786,804,0,2,3781,1109,1048,1084,1189,3,3617,980
859,896,0,508,1850,497,0,1785,849,907,421,151,0,333,389
860,368,0,306,102,36,0,462,0,229,188,0,0,467,133
861,1993,1585,2475,3595,3307,3476,2818,2198,3416,2482,3089,5997,3662,2984
862,298,196,211,264,248,7,212,215,266,240,268,4,0,0
863,164,52,44,0,55,0,225,58,90,74,0,0,0,67
864,0,0,1172,703,1215,4,1628,1136,773,834,1259,0,2847,1090
865,1531,357,250,593,0,0,1053,71,827,0,216,0,760,1014
866,0,197,164,199,0,2,0,156,138,192,394,0,432,201
867,0,2794,0,2712,2019,6424,5068,2688,3258,2789,1978,2712,1545,1144
868,176,245,192,0,190,2,122,269,186,56,98,0,345,239
869,183,67,44,39,50,0,153,44,56,70,66,0,152,0
870,3270,833,1095,906,1015,0,1628,1118,1253,829,1155,0,1871,1212
871,602,1162,659,0,381,0,1238,0,284,769,355,0,2502,0
872,546,149,249,140,388,3,506,204,95,157,153,0,456,145
873,4202,1617,3054,2726,4651,0,4804,2123,1911,3153,1564,3092,4490,1469
874,178,226,285,85,166,0,230,243,131,480,212,0,497,364
875,133,61,33,51,75,0,0,62,41,58,0,0,195,54
876,4188,1104,1206,1137,694,0,0,1145,855,1180,1385,1,3642,1255
877,0,806,727,715,469,0,738,932,710,1060,182,0,1248,0
878,515,231,344,184,338,0,382,193,0,103,68,2,380,26
879,0,2358,3289,2712,0,8221,0,4753,3350,2396,3466,9568,6123,186
880,540,215,231,306,0,0,0,323,194,1,162,0,275,240
881,170,54,52,72,55,0,121,0,46,69,46,0,237,67
882,3927,1145,1279,1171,0,0,3254,0,1362,1134,1316,8,5123,1109
883,824,0,0,1168,237,0,0,518,496,999,1052,0,201,904
884,0,108,209,171,268,0,464,89,191,151,288,0,466,203
885,4023,1638,0,2659,3603,4061,0,2526,1639,2852,1877,3791,5166,1957
886,487,188,261,179,280,3,332,311,287,0,262,0,98,0
887,261,57,69,54,57,0,160,46,44,61,74,0,196,61
888,3810,958,1193,845,947,0,0,0,1225,1162,0,13,3747,1023
889,501,712,0,1108,593,0,87,0,698,990,573,0,925,0
890,398,232,182,118,294,0,475,318,175,217,223,0,549,289
891,4997,1875,3351,2522,1627,6886,2869,1471,2106,2897,3795,11104,2303,2592
892,408,229,258,0,113,0,469,248,0,77,177,0,497,124
893,174,56,49,58,50,0,0,0,30,60,56,0,160,59
894,3657,1086,1206,1314,1018,5,2440,1066,0,775,645,5,1696,1090
895,1498,0,707,1161,674,0,295,669,346,666,0,0,655,1126
896,488,180,225,164,226,4,418,145,0,128,292,0,502,0
897,4115,2675,3592,2226,2249,8751,0,0,2118,2768,4736,0,3522,954
898,0,335,319,125,251,6,557,172,255,140,254,8,272,202
899,188,0,55,68,62,0,180,68,47,37,47,0,193,64
900,2194,889,0,637,1318,0,3094,0,655,0,1311,0,4006,955
901,1146,663,572,843,210,0,0,0,646,387,208,0,0,510
902,408,0,180,164,271,1,527,234,224,170,279,1,457,250
903,2794,1790,2343,2707,1736,252,3256,2520,2591,2478,3651,6599,0,3332
904,579,240,0,254,165,2,336,280,179,254,241,0,523,247
905,159,54,59,0,56,0,0,56,60,69,39,0,186,58
906,1675,1015,1333,1288,1631,9,4002,1067,1436,942,0,0,2565,1137
907,1342,87,439,944,526,0,0,0,463,1162,527,0,1628,0
908,539,135,274,134,304,2,395,326,223,147,102,0,437,183
909,2181,2438,1333,2811,3274,1931,4488,1279,2596,2481,1912,11395,5283,1258
910,522,246,173,237,119,1,0,326,350,467,141,1,479,242
911,170,64,56,70,40,0,167,59,0,64,68,0,138,59
912,1948,910,1246,979,1020,14,2732,1211,1232,1143,807,6,3970,972
913,184,0,669,426,519,0,66,295,1162,0,469,0,1532,28
914,462,7,60,100,172,0,341,0,295,183,115,6,364,234
915,4302,1831,3273,2825,1226,4892,3357,1034,2876,1986,2375,1847,4417,1390
916,0,174,368,129,59,0,263,222,137,0,257,0,254,143
917,107,69,65,0,63,0,105,49,0,60,58,0,0,66
918,2353,961,1139,734,911,1,2461,1081,1373,810,1447,3,3039,1232
919,129,0,607,1331,403,0,1007,862,331,10,0,0,0,1189
920,386,163,167,161,432,4,618,219,0,0,69,1,0,277
921,3378,2073,3202,2597,2950,0,3633,847,2591,3193,2708,9930,2841,2498
922,306,46,221,237,173,0,363,120,294,276,208,2,164,111
923,190,70,0,65,41,0,159,49,71,83,56,0,162,63
924,2740,1087,697,779,1295,11,4332,1005,1227,941,1090,22,4674,1076
925,2820,302,901,170,399,0,1078,658,727,990,346,0,1532,0
926,480,148,148,159,211,2,0,119,0,126,306,3,466,127
927,4483,2047,2452,2545,3370,11140,4249,3677,2960,2568,2235,0,5213,3038
928,377,139,253,68,281,5,243,277,326,116,54,2,407,89
929,191,65,49,57,58,0,162,0,41,0,60,0,0,58
930,2376,0,918,1240,1004,5,3203,0,730,1334,1156,0,2818,1103
931,1879,1043,591,0,393,0,0,0,444,1089,766,0,1224,1761
932,487,29,0,162,129,0,570,177,0,147,295,1,535,202
933,6778,1105,3074,3065,2750,6847,4014,1566,2565,2575,1725,6450,5329,1980
934,353,0,368,329,318,4,167,126,287,363,0,0,536,0
935,238,60,54,58,66,0,0,57,59,64,62,0,228,63
936,1999,1167,869,0,0,1,0,1029,720,715,1028,0,2290,1032
937,1247,0,830,865,0,0,1495,0,611,860,645,0,2559,470
938,409,113,328,166,266,2,503,272,172,0,188,0,0,196
939,3701,2644,3606,0,4169,7682,5405,2421,4095,2863,3755,9001,4418,1838
940,0,179,266,162,165,0,336,198,225,408,269,0,272,82
941,204,56,62,68,59,0,0,61,67,63,71,0,221,0
942,2185,1162,1140,0,1135,4,3707,994,1121,899,1100,8,3719,933
943,2384,169,340,7,848,0,1323,1341,817,1071,0,0,1253,54
944,541,235,0,0,103,1,533,267,291,0,75,1,483,158
945,3663,2763,2195,2485,3790,8400,3666,2614,3290,2505,3844,1975,2598,1946
946,0,200,170,40,0,0,182,181,218,0,192,3,202,107
947,151,63,72,76,57,0,159,52,46,60,38,0,186,67
948,0,1201,707,914,990,0,4172,953,1086,1109,0,0,2991,1122
949,629,717,735,1276,0,0,0,103,873,1456,653,0,980,746
950,378,186,167,116,270,0,389,43,82,123,287,2,554,82
951,4553,2231,4090,2566,1963,8365,6434,1894,2819,2827,2577,4477,3868,2311
952,45,252,0,317,150,4,454,197,226,175,234,0,0,255
953,166,62,40,0,64,0,172,55,42,77,60,0,220,52
954,3195,938,844,993,1026,0,2263,906,1112,1060,1324,0,3181,1167
955,0,613,1190,903,234,0,513,441,704,785,0,0,1035,767
956,594,83,141,169,293,0,442,38,144,149,402,0,559,0
957,3873,1461,1820,2502,0,10469,2675,2559,2840,3258,1789,12873,0,2554
958,313,275,161,47,258,3,470,178,231,254,0,2,373,186
959,197,53,53,80,64,0,152,57,49,61,68,0,222,66
960,3612,1144,1309,993,1395,4,2950,1106,1011,1391,1209,0,2400,956
961,0,130,245,523,473,0,606,0,660,1269,325,0,1077,457
962,372,236,172,200,0,0,462,323,0,151,126,0,395,237
963,1681,2941,2320,2773,1911,8401,0,1816,3114,3088,2284,6468,4373,3068
964,276,195,233,526,272,5,498,227,145,515,165,0,186,161
965,178,0,44,56,58,0,0,45,34,62,53,0,206,51
966,2851,994,1105,923,1405,0,3098,1133,0,1115,0,0,1457,1019
967,1027,1772,428,1334,0,0,0,1703,623,1143,197,0,0,1104
968,557,185,209,137,174,0,380,205,157,159,0,4,467,0
969,4354,1291,3634,2463,4683,7342,2926,2208,1992,3205,3962,7747,5940,1640
970,568,168,84,275,292,0,318,106,102,434,109,0,256,398
971,106,56,53,64,64,0,184,53,75,0,51,0,237,50
972,2501,0,1233,1284,1485,0,2733,1106,1405,852,1580,0,4918,1090
973,1032,707,1033,1307,94,0,904,1196,1171,537,254,0,2434,451
974,472,376,166,151,315,0,463,0,168,150,53,0,434,0
975,769,1157,3099,3083,2392,6673,3062,2572,3064,2389,4461,1439,1795,0
976,417,315,338,349,242,0,445,248,236,79,211,0,439,83
977,174,51,51,54,65,0,145,52,72,71,65,0,189,68
978,1766,973,1262,1213,944,3,0,945,1294,1067,957,6,1731,1221
979,657,608,472,0,261,0,0,571,313,465,53,0,2647,152
980,432,302,164,145,131,0,0,220,230,124,108,3,455,268
981,4128,2951,3480,2902,1327,8644,1619,1903,2902,2819,2554,0,5245,2235
982,624,179,187,374,204,1,131,151,192,167,281,4,417,0
983,150,56,58,67,55,0,208,50,52,51,47,0,182,48
984,3271,1216,1335,1227,1340,0,4384,1060,1701,1068,1158,4,2739,1039
985,687,720,859,813,763,0,2177,190,764,1076,327,0,0,1430
986,525,163,0,0,339,3,377,105,221,101,134,7,0,199
987,1783,2177,2156,2538,2818,7259,3053,2025,1653,2697,1352,0,4490,2522
988,226,214,277,274,53,2,139,257,0,516,275,0,312,152
989,202,0,46,49,58,0,179,69,48,57,62,0,192,47
990,3337,1007,1124,934,1023,0,3343,1071,994,1134,1130,0,1831,1119
991,1916,0,405,919,76,0,872,0,393,1347,504,0,0,235
