N,Container capacities,Available containers,Number of periods,Alpha,Returnable?,Initial inventory,,,,,,,,
581,0,57,51,64,69,0,195,0,59,65,55,0,178,63
582,4326,1125,1147,1259,1542,7,3252,1045,0,750,0,11,3885,1107
583,0,0,0,943,302,0,566,607,721,874,525,0,2205,365
584,0,434,182,143,341,0,428,239,290,128,181,4,502,224
585,2855,3518,2745,2921,2131,8007,3848,2819,1617,3114,0,7552,6161,2173
586,6,181,205,195,276,1,240,278,206,231,220,0,413,206
587,167,52,52,65,68,0,170,58,41,38,62,0,158,63
588,4563,986,1228,1108,966,3,3543,984,799,1419,1035,4,3015,1076
589,0,516,679,569,411,0,1095,967,749,0,622,0,1425,178
590,420,189,271,117,85,2,478,201,145,134,86,2,357,61
591,2579,0,2454,2493,3530,5307,2692,2242,2842,0,3050,6296,3039,2302
592,348,212,237,208,198,0,317,91,334,461,277,0,278,141
593,173,50,38,58,49,0,205,57,34,76,45,0,186,49
594,0,1068,1020,552,1524,1,4468,1169,0,1151,1283,0,2803,1021
595,587,412,488,0,1121,0,108,559,117,358,824,0,1964,169
596,442,97,205,158,219,2,456,0,185,136,45,0,380,89
597,344,1866,3189,2609,2551,10396,3211,1365,2655,2254,1020,14016,2521,2774
598,217,223,0,387,198,1,225,98,187,121,0,0,150,254
599,218,76,52,71,49,0,212,59,46,49,59,0,193,65
600,4286,0,811,1497,1287,2,2120,0,904,806,1223,0,3649,1153
601,1426,1307,627,1234,847,0,660,952,602,806,528,0,1685,197
602,508,56,297,177,249,0,501,256,66,129,411,0,521,175
603,3251,3528,3333,2703,1631,4406,1954,2857,3303,0,3755,3860,3083,3545
604,308,199,409,11,138,2,0,197,295,99,366,1,352,0
605,0,58,55,75,65,0,178,45,64,60,48,0,188,67
606,3889,1034,0,901,1128,0,1894,1010,1030,986,0,13,2526,1235
607,2147,308,369,0,451,0,198,393,0,316,644,0,1301,0
608,490,0,210,115,238,0,402,239,160,112,264,0,436,286
609,3003,1041,2512,2198,0,10154,4279,1918,2778,2874,2464,9814,660,1666
610,241,182,240,0,0,2,413,227,187,276,246,0,80,247
611,171,69,64,64,59,0,0,56,52,0,0,0,237,62
612,3971,1205,1012,782,0,10,2130,1190,918,938,1062,1,1991,1142
613,0,0,706,1100,0,0,2005,905,948,961,546,0,0,0
614,0,232,213,181,120,0,487,113,269,143,0,0,482,0
615,2488,1499,3669,2910,1706,1276,1356,2415,2640,2877,1884,2162,1823,2332
616,527,0,0,239,279,0,549,144,0,0,350,3,458,0
617,233,58,64,65,76,0,157,80,50,49,54,0,169,63
618,2730,1094,1080,927,1363,0,3413,925,947,0,1360,5,2822,1084
619,0,0,903,506,672,0,726,0,536,846,799,0,1868,710
620,451,266,210,131,153,0,0,146,224,146,104,0,0,226
621,980,1756,3125,2791,2543,0,3500,2851,4403,2996,2757,2630,2762,0
622,513,208,330,0,199,0,277,95,347,260,241,0,72,265
623,127,82,61,58,50,0,216,0,59,0,49,0,214,46
624,2624,1077,841,1037,1352,0,1722,1159,1369,1147,1253,6,2993,0
625,1528,356,610,977,356,0,1206,1437,553,690,539,0,1824,1221
626,514,288,164,124,233,1,411,238,139,158,325,0,447,264
627,3033,2525,2495,2699,0,3407,2953,3105,2225,2072,2505,8295,3280,2735
628,228,239,102,239,305,1,260,0,320,128,0,0,306,153
629,178,57,4,78,56,0,155,0,70,64,57,0,203,68
630,2730,0,852,907,670,14,0,1088,667,1098,1473,0,0,1114
631,0,0,642,631,17,0,2402,0,598,0,898,0,1786,987
632,420,0,137,0,128,2,495,172,313,141,0,0,490,199
633,2987,1911,2018,2807,3477,0,4047,1824,2135,0,3711,9649,2489,1699
634,385,350,293,401,237,3,700,296,284,457,95,0,498,0
635,257,53,31,61,61,0,136,55,0,78,33,0,165,39
636,2356,963,0,953,0,6,2932,1052,713,850,0,0,3392,1034
637,56,167,263,77,338,0,0,756,306,693,602,0,0,618
638,430,262,112,128,193,5,538,180,220,129,174,0,474,129
639,2679,4268,3042,0,3038,9441,5057,0,3040,2570,2249,2892,5563,1818
640,286,129,196,114,243,0,378,143,194,235,128,0,556,171
641,178,62,47,61,60,0,161,0,67,51,63,0,0,67
642,1748,1158,761,964,0,12,3082,1047,860,1308,1455,0,2638,1048
643,226,793,672,892,140,0,1703,1022,491,557,515,0,2882,543
644,417,0,168,131,317,0,0,7,186,104,140,5,420,394
645,4311,2289,3698,3735,2190,2639,5811,1289,2245,2816,3049,1726,6592,1761
646,265,169,152,117,201,0,446,250,357,4,223,1,335,0
647,127,52,66,67,60,0,186,50,56,56,54,0,214,60
648,3929,1038,1103,1024,1081,8,3286,1183,517,594,970,6,4046,1114
649,2001,462,462,433,555,0,0,1549,850,777,327,0,238,559
650,486,185,0,174,83,4,408,121,316,177,270,2,483,233
651,1315,2178,2211,2487,0,7150,2021,1829,3446,2704,2368,4314,4256,2367
652,295,228,225,286,250,0,445,145,179,182,379,0,388,191
653,169,59,72,73,55,0,170,61,42,54,52,0,267,57
654,2914,1045,1201,1041,1309,0,3555,1092,677,1074,1027,0,0,1123
655,2769,714,811,0,0,0,1377,0,744,0,382,0,1590,985
656,498,292,309,124,168,0,479,284,292,90,262,4,493,193
657,4219,0,3206,2451,2710,0,5363,2670,2725,2475,0,10618,3131,2660
658,295,205,23,402,158,0,431,243,144,0,131,4,141,159
659,162,55,64,60,0,0,196,66,39,59,58,0,125,51
660,1170,0,1077,841,1240,10,0,1006,703,1403,1318,4,0,1014
661,2107,0,814,150,599,0,0,0,418,0,461,0,1082,626
662,511,164,239,138,315,4,460,248,277,217,367,0,435,475
663,2287,1552,2470,0,3403,5730,4478,1799,1669,2637,2616,10430,4393,1327
664,333,202,82,159,265,4,159,0,79,93,0,0,326,158
665,158,61,47,76,74,0,221,58,68,69,47,0,203,0
666,2191,1011,1083,1106,0,2,4275,1045,1141,1338,1403,0,1222,0
667,1004,642,0,621,562,0,532,877,592,0,431,0,2354,1241
668,543,267,170,101,411,1,459,431,232,117,114,0,614,124
669,4342,2779,3042,2311,0,0,0,1879,2602,3053,2287,7100,6948,3109
670,259,226,289,261,0,2,281,216,248,0,162,6,350,288
671,175,50,56,49,55,0,189,60,53,69,49,0,0,50
672,3146,1208,1103,900,1056,2,3006,1034,960,976,1011,0,2941,1124
673,1124,590,490,1030,432,0,1532,0,715,678,169,0,1978,766
674,494,72,300,129,382,0,404,205,262,158,0,0,438,155
675,3428,1944,2293,2209,0,5476,4656,1968,2437,3154,0,0,2369,2988
676,278,215,200,0,195,3,449,301,143,0,187,0,372,189
677,164,63,49,64,39,0,139,61,62,72,59,0,154,60
678,2465,1081,909,1128,1221,0,4064,955,990,1175,1362,0,2479,1032
679,618,1325,869,729,372,0,1243,925,0,469,442,0,1561,674
680,343,281,202,119,369,0,552,248,239,0,37,4,489,250
681,0,2978,3124,2729,0,14995,4044,2158,2222,2870,4192,6528,1667,2388
682,523,309,367,72,130,2,352,203,276,164,54,0,228,331
683,209,53,47,69,45,0,237,0,44,49,70,0,115,56
684,3049,1052,1274,999,910,8,3437,1185,1383,1488,1124,0,2814,1166
685,2065,0,1059,863,0,0,759,444,202,1402,0,0,596,422
686,483,74,0,144,111,0,0,244,220,0,348,4,455,225
687,3110,2125,1435,2107,1645,5974,5278,1562,2019,2668,2280,8292,2438,3243
688,304,219,206,387,118,2,253,237,328,0,63,0,331,77
689,169,68,58,61,0,0,164,53,0,63,61,0,181,57
690,3996,1221,1315,985,0,16,3285,0,1154,1028,1190,2,4393,1082
691,2131,1088,520,590,424,0,709,1039,0,411,241,0,578,0
692,421,97,0,118,315,3,393,165,197,143,309,0,500,34
693,3250,0,2386,2600,974,8450,3865,2772,2735,0,4027,8507,3943,2459
694,192,187,283,0,183,3,0,366,175,128,0,0,595,263
695,198,72,44,75,48,0,0,0,59,69,56,0,217,0
696,2561,0,1179,0,1086,16,4386,1081,737,1263,940,0,3108,864
697,305,831,830,0,875,0,1259,111,1078,0,386,0,0,527
698,523,416,245,176,240,0,593,306,167,164,265,1,535,0
699,753,1887,3247,2933,3906,4600,2176,2064,2693,3152,3031,13258,1719,1798
700,486,274,297,202,178,7,112,114,176,161,0,0,524,379
701,174,63,41,63,60,0,205,52,42,79,42,0,203,59
702,3244,1160,0,1495,0,10,2161,1266,0,1001,1188,9,2096,1248
703,941,613,460,0,0,0,1332,567,837,856,514,0,2057,840
704,433,146,196,122,385,0,438,235,157,141,260,0,540,282
705,0,2935,2513,2454,2940,9739,3374,1565,2359,2749,0,0,3121,2382
706,0,203,223,362,227,1,251,137,0,0,210,4,360,141
707,0,58,49,65,49,0,131,49,63,61,55,0,183,60
708,0,1037,1108,1344,0,0,0,1070,1237,818,1243,14,4953,1079
709,848,0,411,539,679,0,0,594,798,1611,188,0,517,620
710,475,104,317,0,154,1,0,59,239,0,152,0,0,174
711,2315,2638,2744,2622,3614,151,0,1833,3253,2579,3715,7109,4456,3731
712,483,208,277,251,121,5,0,0,154,69,0,0,263,0
713,199,51,0,58,44,0,147,0,57,60,62,0,182,68
714,3540,919,1059,1045,799,8,6258,1096,828,925,1091,11,474,1089
715,0,641,395,894,153,0,0,708,276,601,528,0,988,592
716,0,268,232,0,366,3,358,274,177,133,34,0,538,0
717,3620,1854,2151,2993,4332,8061,4251,2773,2656,0,2343,0,4990,2446
718,273,246,173,421,211,0,254,147,0,118,187,2,174,223
719,166,70,58,68,38,0,163,58,40,64,52,0,190,54
720,3685,1273,1209,0,1302,3,2826,1213,1145,1289,1102,9,3106,1004
721,636,524,588,263,499,0,951,1509,0,0,654,0,158,706
722,463,271,0,149,166,0,457,253,0,187,466,1,522,229
723,6091,1296,1959,2812,2703,6745,5543,1786,2718,2711,3814,7414,4811,1509
724,303,0,60,120,0,0,375,242,269,0,263,4,338,167
725,197,40,65,73,50,0,141,60,68,75,51,0,194,55
726,2776,1153,1098,1057,0,1,0,1106,945,1132,1229,0,3624,1018
727,2113,280,821,921,436,0,1655,410,192,481,0,0,640,381
728,362,153,175,102,40,0,418,18,73,132,241,0,461,143
729,3326,2557,2668,2261,3755,5767,7956,1663,4035,2735,2212,9599,3370,956
730,143,89,350,292,189,3,401,274,195,378,255,4,236,167
731,0,54,39,71,53,0,166,57,54,64,0,0,176,44
732,2785,1138,988,1093,1278,5,2805,0,983,960,1172,2,2542,1158
733,164,711,750,934,646,0,2024,0,525,1313,586,0,872,226
734,414,77,163,111,158,2,400,0,194,161,345,1,506,264
735,2654,1882,1589,2602,0,3142,4880,1804,3136,2762,1615,12769,3086,3051
736,266,0,234,0,166,1,297,197,234,127,89,0,303,185
737,133,65,58,97,55,0,134,39,60,47,41,0,166,60
738,3985,1066,941,0,1655,0,3253,0,711,874,0,10,0,0
739,1173,241,665,715,834,0,1027,888,546,0,745,0,1602,554
740,497,182,264,99,213,5,503,105,257,93,144,2,448,72
741,0,3059,2737,2906,3711,5381,3729,2705,1900,2322,0,6404,4109,3482
742,172,269,126,130,227,2,250,171,281,290,89,0,320,206
743,0,53,39,68,48,0,163,58,62,60,56,0,177,50
744,4084,1107,890,1061,959,3,2719,1094,1263,1124,1151,12,2645,1129
745,1801,485,0,1144,123,0,1242,0,654,0,846,0,332,0
746,572,83,158,145,102,0,441,153,162,199,228,1,510,271
747,3440,3089,2961,2723,121,1021,4941,0,2023,2429,3913,4346,4686,1918
748,352,194,362,61,120,0,0,308,161,244,117,5,504,8
749,0,0,60,55,51,0,212,58,0,65,58,0,169,48
750,2350,1074,1000,780,1266,0,3748,0,715,967,1334,1,2769,1079
751,1089,1302,560,259,0,0,0,395,289,0,195,0,0,0
752,0,115,257,139,51,0,437,152,61,73,0,1,0,256
753,4612,0,3608,2894,0,0,5449,2341,2632,2997,2509,16450,3307,2215
754,488,185,0,272,169,5,207,217,75,290,154,1,527,270
755,175,58,52,74,61,0,215,0,54,41,64,0,157,74
756,3185,1075,915,980,1160,0,4203,1059,1619,1251,1133,3,2419,1065
757,0,6,680,331,1014,0,900,216,526,1169,736,0,1379,423
758,369,297,227,160,295,0,0,66,236,158,112,0,546,0
759,3176,2375,2129,3470,3934,8097,5739,0,0,3149,3727,5369,2805,4122
760,0,191,95,358,156,2,158,0,0,166,269,2,520,119
761,97,65,0,49,49,0,151,55,52,62,49,0,154,0
762,2887,1087,993,0,1336,0,3843,1171,0,882,1477,10,3903,987
763,0,98,654,235,1135,0,0,601,361,0,453,0,243,299
764,532,237,168,132,327,1,415,156,134,0,392,4,457,414
765,2000,2021,2764,2617,2669,10574,5731,1865,3404,2082,0,6145,4382,1802
766,0,294,56,0,182,2,314,225,3,224,246,2,501,364
767,197,52,33,52,40,0,225,77,63,0,53,0,188,58
768,3391,1039,1246,644,1080,0,3858,1072,941,950,0,1,1996,1173
769,397,1182,0,250,794,0,1044,0,624,1093,496,0,211,67
770,454,0,178,128,328,1,0,347,117,122,351,0,404,169
771,5405,1708,3415,0,1346,4708,4904,3488,2447,3059,2791,7434,4404,2480
772,463,283,155,267,282,0,248,333,293,0,124,1,391,0
773,183,63,0,59,40,0,0,46,67,76,63,0,134,51
774,3447,981,1312,0,1387,4,2275,1157,1093,1126,933,0,4181,973
775,0,0,487,759,468,0,1355,450,489,0,759,0,1104,409
776,439,248,0,130,122,0,493,312,246,144,204,4,414,24
777,5100,2974,2747,2794,3489,8899,2803,3453,2933,2707,3075,0,4111,990
778,416,316,253,440,171,0,111,321,166,318,180,0,233,158
779,184,51,72,60,45,0,163,40,0,67,41,0,154,57
780,3642,1255,919,0,1100,6,2377,943,937,595,1179,0,3874,0
781,0,868,723,922,987,0,0,845,344,0,916,0,1823,1337
782,455,203,98,142,187,0,471,267,80,156,0,0,492,117
783,5974,2715,3216,2810,3255,11809,5070,2237,3197,2973,1775,7630,1061,2876
784,291,205,232,327,156,0,534,176,271,198,0,1,386,230
785,195,51,60,48,0,0,159,58,52,64,52,0,162,57
786,0,1053,0,884,1265,0,3250,1095,999,1135,1030,0,3795,1023
787,0,1085,586,654,939,0,0,310,69,561,906,0,1032,887
788,519,212,91,165,0,1,512,248,0,183,318,2,413,0
789,4726,1198,3185,2761,2537,8576,1068,0,3507,2516,2433,2853,2929,0
790,331,0,0,278,220,1,333,209,108,103,253,0,0,332
791,121,59,42,59,51,0,189,60,47,68,53,0,164,61
792,2721,1008,1104,1201,1241,17,2909,1111,1215,848,1437,0,2580,0
793,0,215,700,747,924,0,873,726,722,0,78,0,0,738
794,350,278,166,141,207,2,478,218,0,144,204,0,512,220
795,4236,2635,2256,0,2662,6255,6541,2864,0,2959,2018,5561,4937,3321
796,387,348,261,0,0,0,104,185,223,222,174,0,177,300
797,152,55,63,58,0,0,0,62,71,58,54,0,210,57
798,2754,1042,1060,1068,0,0,3723,1127,835,1086,1397,2,4041,1005
799,2158,308,595,886,0,0,2154,309,316,0,1006,0,1092,592
800,518,163,0,133,288,1,460,152,0,167,367,5,558,156
801,0,0,2307,3128,2902,11881,6994,2709,2604,0,3950,6652,4606,2493
802,214,208,0,332,79,2,252,158,336,419,66,0,347,339
803,153,0,0,55,0,0,143,0,46,44,54,0,178,61
804,3623,1060,1030,1259,1529,2,2999,0,1484,1116,1269,0,2335,1170
805,903,944,381,1076,336,0,488,1064,496,0,475,0,506,500
806,563,0,218,151,260,1,431,79,227,0,231,0,384,154
807,3508,0,2024,2886,591,6764,4982,3212,3726,2200,1974,7787,1209,1897
808,233,242,297,216,237,2,251,195,190,81,322,0,391,99
809,166,0,80,63,75,0,0,55,55,65,63,0,180,66
810,3775,1076,655,1330,1219,5,0,1068,1009,774,987,0,0,1233
811,1471,362,472,1219,521,0,1685,969,286,1627,731,0,412,1125
812,451,167,136,179,0,1,0,189,205,193,443,0,0,0
813,3367,1197,3149,2579,1777,6866,5382,0,1900,2546,662,8604,3121,2967
814,454,172,93,0,88,1,461,205,59,302,175,0,263,151
815,141,61,51,0,0,0,226,64,0,65,40,0,179,68
816,2827,1156,892,1110,1271,5,2226,1039,778,964,1341,0,3238,1082
817,719,561,1214,1181,248,0,1289,444,370,0,746,0,0,164
818,473,255,194,113,373,3,459,109,0,155,304,0,545,131
819,6288,1773,2336,2878,2694,3088,0,0,2717,2512,3073,22073,2180,2973
820,429,342,155,175,0,8,312,299,222,27,79,0,208,203
821,178,57,40,59,63,0,129,56,44,51,56,0,202,66
822,2420,983,994,1128,795,19,3996,1099,904,1064,1062,6,2992,0
823,510,886,912,0,0,0,2066,0,372,758,0,0,1409,1728
824,504,300,186,96,333,4,416,119,193,0,200,6,448,161
825,5465,0,0,2835,3180,5843,8635,613,1949,2742,3334,7446,4867,2330
826,187,71,411,77,280,3,87,144,292,29,228,2,166,91
827,191,0,39,81,0,0,141,56,31,78,52,0,0,58
828,2492,1244,1010,1148,1119,0,2932,1132,1090,854,1004,0,4013,1054
829,2914,200,178,608,273,0,346,624,0,948,95,0,1800,748
830,514,212,265,0,446,3,425,297,132,160,195,0,406,345
831,3563,1714,0,2348,900,7194,5920,753,3114,2688,2325,7445,2125,2588
832,0,151,276,263,188,0,791,87,235,76,157,1,300,196
833,177,46,40,62,0,0,128,55,46,73,59,0,170,59
834,3574,1124,1120,1105,1103,0,2977,1135,996,1039,1013,2,3583,1139
835,441,1388,612,1723,96,0,1164,469,565,0,391,0,284,326
836,415,0,243,149,301,0,492,86,201,161,291,5,400,160
837,4333,2470,3173,2663,2057,0,2752,2842,3637,2971,667,3530,6211,1771
838,196,112,313,176,232,0,394,205,311,248,89,1,394,158
839,192,53,55,56,62,0,195,63,46,52,57,0,188,44
840,3972,1071,1316,1140,1221,2,0,1040,1241,1130,1229,2,2238,987
841,2835,0,0,1118,498,0,442,586,436,997,435,0,1160,50
842,522,0,229,105,417,2,508,0,152,148,175,0,466,107
843,1958,1432,3166,2794,2596,11647,3158,2504,2842,2895,3824,98,788,2427
844,173,158,402,0,205,0,324,24,336,13,141,1,399,56
845,0,55,0,65,0,0,191,0,57,71,0,0,175,59
846,0,1158,1115,818,0,2,3800,1084,0,578,1202,0,2536,1060
847,2619,160,953,1496,205,0,223,0,1335,18,362,0,578,0
848,405,55,101,142,237,1,507,0,169,136,312,0,458,200
849,4354,3164,3752,2697,1744,0,5287,0,2386,2868,3508,4727,6903,0
850,346,216,183,308,301,0,269,184,334,279,255,0,338,249
851,171,54,54,68,51,0,216,48,51,94,44,0,152,66
852,3724,1002,0,1247,0,0,3189,933,1023,0,1019,10,0,1151
853,960,262,512,311,480,0,2355,528,659,886,404,0,1699,50
854,508,288,287,139,99,0,383,44,224,177,267,4,450,157
855,3220,2577,2532,2649,1390,5747,2627,1826,3662,2510,0,8595,2437,0
856,506,122,332,295,207,4,306,0,97,118,175,1,168,310
857,194,62,56,67,50,0,195,0,59,44,58,0,101,53
858,4509,1117,761,790,1208,0,0,1157,1039,999,657,13,3476,1004
859,0,715,0,442,613,0,1229,1146,829,0,583,0,912,557
860,443,0,0,151,0,0,384,183,230,202,107,1,493,179
861,4478,1270,2410,0,1648,7438,4573,3037,2549,3146,2855,3981,3844,2149
862,96,370,330,347,196,0,489,172,332,395,218,0,362,0
863,145,52,65,56,0,0,188,60,43,0,54,0,202,60
864,2422,1115,739,853,0,2,2642,1135,857,748,992,6,2532,1115
865,455,160,356,797,307,0,986,1159,328,446,427,0,2029,63
866,547,380,110,158,211,1,0,274,191,80,291,3,429,130
867,1330,736,2311,2668,0,13846,3939,2610,3764,2717,0,7837,2833,2395
868,156,258,223,0,0,2,158,183,212,0,121,2,488,0
869,189,54,37,67,50,0,190,63,62,66,57,0,147,56
870,2069,0,832,958,907,12,0,1000,1350,1170,1073,0,1478,1106
871,0,0,622,0,583,0,260,602,748,824,806,0,610,437
872,463,167,183,126,187,2,460,223,204,152,276,4,444,90
873,5172,2214,3153,2653,2160,2878,586,0,2303,2832,1711,8648,3652,3028
874,203,140,325,194,89,0,0,67,250,218,163,0,0,375
875,188,44,58,75,43,0,154,64,49,41,57,0,139,62
876,3271,1158,1002,1051,0,3,2386,1037,1217,1072,1153,0,3834,1037
877,1131,926,475,867,684,0,2096,835,532,522,576,0,1079,103
878,0,187,168,156,0,1,405,155,0,116,307,0,417,204
879,0,1488,3471,2964,4808,14453,5468,2953,2788,2176,3982,2669,0,1978
880,324,149,334,184,75,0,459,294,191,243,0,4,601,133
881,170,61,47,75,57,0,194,55,59,56,66,0,195,44
882,2389,1140,1190,661,1356,1,2699,1043,980,879,1102,2,2372,1054
883,1255,0,542,0,494,0,627,750,485,1214,596,0,876,0
884,437,235,215,104,178,0,457,388,218,167,172,3,518,257
885,4176,763,0,3190,2952,5833,4354,1718,2087,2408,2493,14444,1010,2194
886,420,340,177,351,360,0,401,159,293,0,243,0,452,315
887,215,76,45,73,0,0,169,66,54,71,62,0,180,55
888,2929,1026,709,0,1293,4,3711,0,1018,0,995,4,3908,1052
889,666,554,0,683,0,0,223,522,640,841,149,0,842,506
890,0,112,251,125,410,0,475,378,182,138,380,7,457,122
891,0,1567,2454,2740,0,7296,3692,2320,3084,2277,0,0,4657,0
892,322,49,0,341,101,0,456,180,178,300,163,5,245,278
893,166,59,48,79,64,0,241,51,36,50,44,0,171,58
894,3189,0,1078,964,1425,7,0,901,0,1015,945,12,3941,1045
895,1280,967,1071,1005,682,0,1020,299,544,1396,854,0,388,554
896,0,21,178,163,279,0,389,90,0,153,110,2,0,278
897,4248,2063,2367,3029,3285,7437,1397,2394,2718,2472,1332,6207,741,2548
898,0,151,262,217,142,7,0,311,407,73,218,3,63,125
899,170,63,0,56,58,0,0,56,0,55,62,0,161,55
900,3297,1019,1297,810,1109,0,5335,1170,1377,907,1273,0,3524,1127
901,1196,0,902,887,386,0,624,1428,523,107,678,0,598,540
902,464,0,168,119,167,5,566,109,217,158,179,0,475,216
903,3198,2897,2530,3114,3559,5551,0,1953,3118,1561,1650,5040,4304,1845
904,181,265,172,0,238,1,286,204,249,0,0,1,234,312
905,195,61,60,78,0,0,169,61,45,65,42,0,190,59
906,3306,1208,0,1127,1069,0,3927,1124,1274,692,1283,3,0,1138
907,504,291,0,1414,792,0,0,476,763,55,696,0,1351,186
908,459,222,263,0,183,1,376,164,146,198,0,0,429,78
909,4671,1277,0,2613,835,0,2627,2710,2464,3243,3927,6624,3937,2408
910,222,154,208,254,329,3,499,62,217,221,176,0,367,196
911,156,55,43,0,44,0,179,59,44,60,61,0,164,56
912,2862,1173,828,1075,1264,0,4297,1107,1276,897,966,10,3825,969
913,791,1058,386,1278,0,0,1239,569,839,1359,323,0,676,0
914,0,173,121,0,101,0,398,311,164,131,277,0,498,161
915,2854,1444,2763,3108,3223,7858,4463,1573,2809,3300,0,8680,6225,2265
916,632,174,377,274,303,2,517,26,0,54,194,5,405,0
917,171,66,46,0,50,0,133,60,33,53,41,0,159,57
918,3431,1194,1261,699,1250,0,3641,1116,1143,1079,1226,5,2762,1080
919,1212,1262,593,329,892,0,736,504,343,0,309,0,0,439
920,0,240,186,118,285,1,549,90,192,85,402,3,582,465
921,3407,980,2651,0,3120,6972,4287,0,3091,3102,2279,6103,1984,2259
922,139,166,299,267,249,5,366,197,158,169,99,0,422,144
923,168,61,54,52,75,0,0,68,42,54,60,0,161,57
924,3553,1168,1312,1151,1348,12,3148,1107,0,1463,0,0,2855,1090
925,0,0,790,0,831,0,897,1349,853,986,1036,0,1137,143
926,545,0,232,139,146,1,606,340,202,114,0,2,527,382
927,4516,895,3265,0,4974,3647,7342,0,3287,2594,3611,8190,5747,2593
928,265,252,153,19,0,2,242,227,193,363,143,0,581,119
929,156,63,62,46,49,0,146,54,54,64,57,0,236,47
930,3969,0,1131,689,987,0,3510,934,875,1240,1168,1,2828,931
931,1533,935,321,986,342,0,868,935,706,1160,295,0,1697,23
932,433,201,86,141,221,3,494,378,332,0,0,1,491,205
933,4208,2376,2086,1888,1266,6203,3357,1658,1472,2624,2167,7434,4233,2201
934,573,294,236,0,21,0,606,264,108,118,201,2,322,245
935,138,62,63,56,55,0,186,59,48,59,45,0,185,63
936,2891,1021,532,921,1193,5,3142,890,1187,1375,1202,0,0,1081
937,1405,462,485,1674,560,0,391,912,0,1040,697,0,1877,164
938,0,0,224,172,362,2,451,195,243,146,39,0,589,165
939,4464,2398,3189,2783,2913,6028,5406,2293,3082,2269,2442,8967,4488,1542
940,324,202,188,360,282,1,222,158,146,389,127,4,139,231
941,197,73,0,58,67,0,131,45,46,64,56,0,166,0
942,3465,1024,814,908,1490,3,3065,1078,1212,1183,1042,0,3248,1063
943,1221,692,542,0,0,0,1511,0,485,897,0,0,1537,1350
944,475,163,359,135,380,1,442,187,132,129,59,1,496,336
945,3021,3373,2057,1915,3197,2570,3900,1974,3095,2541,2641,8395,4512,2902
946,234,353,342,157,244,0,183,164,163,275,121,6,234,228
947,191,0,65,56,0,0,203,50,51,77,64,0,138,67
948,3678,1136,1292,1070,889,0,3582,918,951,0,1324,1,3973,981
949,1969,329,648,1182,675,0,1721,1244,965,612,511,0,1044,435
950,579,0,162,0,215,1,0,152,150,161,344,0,540,208
951,4989,1466,1967,0,0,7461,5785,2372,2723,2954,2025,3741,5562,1821
952,171,93,278,299,283,0,376,364,132,231,139,3,24,284
953,208,61,64,0,64,0,0,54,52,0,50,0,169,64
954,3723,1005,920,0,1222,0,3183,1049,1048,1344,1228,0,1698,1069
955,2758,1352,616,143,236,0,1532,0,478,887,562,0,914,316
956,433,347,37,145,251,0,502,288,233,143,138,0,570,192
957,3441,2111,2804,2493,2027,10765,4495,3559,2513,2979,3471,0,0,1990
958,306,0,215,201,164,1,498,0,198,478,294,0,257,194
959,182,57,41,64,48,0,179,41,66,80,54,0,208,57
960,3973,0,1161,1017,1150,2,5304,1113,1056,1226,1324,0,2932,1144
961,718,881,542,258,217,0,1521,122,431,1312,414,0,1376,653
962,485,228,275,0,389,0,433,80,254,150,219,2,441,116
963,4543,2958,1741,0,2866,0,4004,1158,2049,2397,1660,2738,3025,2114
964,386,0,0,316,136,3,56,304,0,185,179,5,389,0
965,204,67,65,52,58,0,178,58,53,0,57,0,117,74
966,3673,1190,1085,1381,1525,3,3071,1064,904,1043,1374,4,0,1076
967,707,710,311,667,418,0,1498,565,800,623,674,0,1334,0
968,547,341,312,126,282,0,0,327,141,159,186,0,0,81
969,7326,2104,3417,0,2453,10243,5864,1907,2527,3432,3023,15046,5701,2089
970,302,290,266,159,159,2,315,256,259,260,0,0,305,233
971,209,58,46,63,74,0,148,55,56,0,60,0,0,49
972,4838,0,1018,785,1422,1,2561,1096,994,912,1093,5,4334,1134
973,1650,1775,0,696,286,0,1542,1142,0,965,261,0,1937,812
974,298,75,227,126,294,0,488,255,197,0,0,0,469,212
975,3206,2823,3219,2297,0,5097,3230,1832,3581,3049,2325,1708,3976,1843
976,365,169,276,172,203,2,359,318,249,0,307,2,394,141
977,174,55,46,0,59,0,208,50,0,0,57,0,172,0
978,0,1087,931,1031,1513,0,3116,1048,1251,952,1247,11,3478,1086
979,386,1554,294,506,758,0,1132,1012,662,1674,404,0,524,0
980,502,183,203,107,269,0,481,228,179,205,0,1,489,229
981,2490,1946,0,0,2266,4172,4520,1796,3396,2777,0,10422,3234,1911
982,376,0,173,280,280,0,155,0,193,0,170,2,255,307
983,157,48,55,61,66,0,135,50,52,46,38,0,170,54
984,3086,1037,1036,712,782,0,2776,1030,1101,1166,1238,4,0,0
985,2008,0,717,778,705,0,1877,859,811,1187,499,0,0,0
986,424,0,0,150,213,2,528,239,207,164,249,2,571,159
987,5283,2080,3865,2975,0,346,4238,1377,0,2873,2977,2679,1328,1312
988,347,220,137,278,281,0,226,280,325,457,143,3,526,0
989,203,55,67,55,42,0,137,52,34,55,58,0,145,55
990,3697,1117,1031,0,0,12,4276,987,1362,932,1170,0,2555,1088
991,0,227,434,392,158,0,0,501,0,0,200,0,374,337
992,460,136,107,171,269,0,0,135,119,145,189,0,481,219
