N;Container capacities;Available containers;Number of periods;Alpha;Returnable?;Initial inventory;;;;;;;;
579;5200;2834;1608;2859;2517;9064;4536;1660;3117;2693;4106;5554;5255;2649
580;546;211;6;304;211;0;135;254;167;281;138;0;362;187
581;190;0;42;0;62;0;0;54;49;58;56;0;203;48
582;2736;1126;1156;1207;1124;0;2581;1067;1268;1408;794;7;3418;981
583;808;836;0;1411;590;0;2591;5;763;877;114;0;1363;195
584;481;162;180;126;324;0;555;235;0;113;0;2;468;216
585;2086;1371;2450;2796;2839;7673;3092;1984;3191;2425;4511;9137;0;0
586;237;327;137;205;172;4;338;235;221;308;255;0;420;0
587;233;63;0;62;65;0;161;61;49;45;50;0;149;51
588;2943;0;1093;921;1037;0;3694;0;1414;960;0;1;3512;978
589;1626;444;432;369;317;0;442;0;809;1864;515;0;0;797
590;502;152;251;165;255;2;466;289;325;186;161;1;478;229
591;4069;3056;2461;2675;1571;3027;0;0;0;0;3707;14073;6962;1405
592;0;302;170;0;196;0;298;205;0;0;91;12;249;188
593;170;0;42;79;46;0;152;62;60;53;60;0;230;61
594;3908;1074;918;1022;1373;2;0;1255;724;963;1142;2;2237;1053
595;1572;453;0;1298;60;0;314;588;522;358;623;0;1463;0
596;0;120;0;153;426;1;364;50;224;127;334;6;583;139
597;1735;0;2325;2571;708;2335;5624;2734;2335;2155;3411;7421;4875;2802
598;0;176;75;0;336;1;520;203;161;210;258;0;265;87
599;152;62;0;44;54;0;133;65;64;61;57;0;179;52
600;3312;1017;742;873;972;0;2369;1107;0;945;0;10;3583;978
601;3470;911;564;658;1178;0;760;0;957;463;482;0;927;0
602;462;133;147;108;34;2;510;19;212;133;171;2;363;276
603;5145;1993;3026;2657;3466;10832;3505;2736;2605;2787;1839;9002;5476;703
604;395;0;0;224;0;0;511;167;245;98;0;0;224;226
605;145;59;65;73;69;0;198;60;57;68;54;0;187;71
606;3117;1079;1053;1151;1430;4;2544;1071;957;1059;984;4;0;997
607;2;626;658;973;792;0;0;0;890;107;733;0;1976;736
608;483;270;0;0;295;2;377;202;229;171;318;2;444;130
609;2317;2196;3013;2385;2573;0;3360;1504;3088;3048;0;9649;2237;2092
610;378;265;279;267;337;7;155;0;261;169;137;0;459;280
611;228;68;23;62;0;0;156;64;33;58;48;0;144;58
612;3044;1131;983;1245;1117;0;3935;1135;0;1082;0;5;4127;926
613;1930;1298;512;363;1054;0;534;405;449;987;432;0;452;1067
614;451;171;215;126;362;1;440;144;198;156;225;1;0;275
615;1654;1982;2726;2692;3022;9624;2231;0;2269;3002;3915;3179;4327;3040
616;39;179;0;0;266;0;181;203;445;147;0;4;470;161
617;173;48;62;0;52;0;122;56;64;38;44;0;194;52
618;0;1053;985;788;1012;0;3002;1013;1107;1113;0;0;3996;984
619;846;1136;1112;929;0;0;2363;649;595;132;369;0;340;140
620;0;111;122;163;0;0;518;185;195;157;281;0;407;176
621;3256;1719;3252;2798;201;9708;2658;2843;3327;3006;1752;6509;5079;2090
622;512;313;367;3;98;0;241;142;209;116;248;0;317;320
623;171;55;0;54;61;0;173;58;42;0;0;0;248;41
624;2813;1002;1376;847;1124;0;2039;1057;1354;1267;829;3;1885;1226
625;0;244;978;473;228;0;591;433;1049;209;326;0;1044;1171
626;473;268;253;137;220;3;0;89;114;140;435;7;396;262
627;5224;3183;3523;2907;1874;3514;6263;1411;1847;2581;2677;9360;3355;866
628;217;138;242;261;194;0;0;338;185;165;117;3;189;241
629;137;55;0;89;61;0;127;59;0;48;48;0;0;58
630;3789;1073;772;963;1471;7;2080;1223;0;600;1315;0;2981;0
631;0;398;743;1721;470;0;1355;0;632;0;528;0;1492;452
632;395;221;0;186;354;4;0;292;0;150;119;0;485;220
633;3591;2500;2113;2767;3854;6888;5761;2654;2098;2880;2496;4658;1861;2271
634;487;0;315;303;157;0;226;89;4;182;337;0;307;280
635;158;56;52;72;48;0;182;50;0;93;51;0;0;0
636;3343;1095;1032;1306;1509;4;4311;1061;657;0;1179;0;3090;0
637;688;525;386;275;399;0;0;1248;549;311;364;0;1882;689
638;574;287;292;155;0;2;590;225;0;144;309;0;439;169
639;3573;1089;3145;2588;2997;10062;4623;2399;2788;2283;1501;7909;5905;2706
640;94;194;157;0;192;0;221;25;233;58;271;0;0;218
641;0;60;47;0;60;0;190;59;45;57;0;0;0;64
642;3192;1012;1097;807;1386;0;1923;1050;875;950;1290;4;3671;1045
643;568;1087;807;1068;530;0;1379;216;422;0;338;0;824;148
644;452;65;146;106;0;3;501;190;0;154;216;0;636;136
645;4657;0;2791;2884;4107;7859;4310;2657;0;2200;2954;11710;5309;1947
646;252;159;231;461;0;0;281;120;363;193;0;0;619;256
647;131;66;71;0;63;0;166;71;0;69;57;0;174;57
648;3309;0;817;713;1187;6;3160;1001;1350;1042;1147;11;2821;974
649;2364;1152;1012;327;582;0;1971;0;0;1144;99;0;0;0
650;539;205;99;117;355;3;412;385;0;121;236;1;436;226
651;4200;3846;3492;2907;4035;11363;6280;3756;2617;2458;2260;6161;2993;2000
652;0;105;308;352;241;0;470;176;0;254;0;0;163;0
653;0;60;58;56;47;0;181;69;39;65;51;0;232;50
654;4177;1072;556;868;1203;7;3364;963;942;1099;820;0;3387;1102
655;0;813;0;595;0;0;0;444;536;1190;551;0;1330;132
656;427;459;270;151;167;0;437;155;205;133;0;3;395;106
657;4560;1867;2113;2752;2997;6687;3172;0;2818;0;2135;7830;4395;2495
658;0;175;135;90;260;0;590;186;236;382;154;0;74;249
659;174;58;68;84;48;0;0;72;57;69;50;0;205;52
660;2671;1027;1268;1258;1380;0;4741;1058;1313;1040;915;3;3584;1090
661;1990;0;469;311;242;0;1592;1431;681;782;228;0;1560;0
662;431;199;279;120;304;2;485;235;98;142;113;2;534;274
663;3006;2224;2663;2452;2411;0;2136;2550;2610;3022;0;0;4318;2113
664;290;199;333;94;70;9;311;277;218;294;240;3;512;133
665;126;61;36;63;48;0;202;51;30;62;59;0;171;43
666;3391;1235;1201;903;1087;5;3592;1046;1380;1153;1120;0;4546;1111
667;1115;810;711;0;387;0;0;618;594;672;0;0;706;1037
668;355;119;152;173;330;3;463;0;231;104;405;0;340;0
669;6408;3229;2395;2410;3433;1867;918;1413;2516;2818;347;4127;2155;1771
670;678;227;304;247;398;0;366;158;331;0;185;0;0;0
671;172;49;59;69;59;0;179;51;56;0;78;0;221;0
672;4693;0;904;1033;781;18;2573;1089;768;1103;1063;14;4202;947
673;0;0;443;201;583;0;0;0;528;829;0;0;1188;932
674;445;268;225;175;173;0;492;280;273;0;194;0;462;273
675;4325;2171;3370;2638;2571;9715;3606;2014;2933;2531;2159;4680;4054;3501
676;374;231;0;86;403;2;318;246;144;315;0;3;159;130
677;178;53;53;63;56;0;141;0;46;61;51;0;193;49
678;3302;1158;982;1293;1058;9;0;1113;944;956;1061;7;3784;1023
679;830;0;722;627;731;0;1728;462;564;16;489;0;0;566
680;358;0;242;134;237;1;528;143;229;111;98;0;455;0
681;3854;1473;3245;2826;3602;6025;2858;3316;0;3681;4128;6827;3920;2131
682;435;293;338;197;235;4;356;284;343;112;152;0;257;126
683;189;52;56;68;43;0;160;72;61;65;76;0;77;52
684;3415;1040;760;0;1290;8;2094;1170;1402;1182;1045;0;4070;1074
685;0;644;876;854;855;0;659;1632;951;668;659;0;471;574
686;0;209;305;137;227;4;402;0;166;146;194;0;407;226
687;1538;0;3046;2795;0;0;5680;2089;0;2631;1718;2780;6604;1412
688;400;315;173;206;373;0;241;194;375;74;269;4;184;237
689;0;66;66;63;60;0;163;49;49;54;59;0;173;51
690;2095;1013;1009;1015;1029;1;2911;1149;1041;942;1399;4;2153;950
691;1350;0;929;0;128;0;1177;0;455;1407;805;0;389;491
692;556;119;230;158;323;0;513;285;186;160;263;5;436;129
693;2692;2028;3174;3030;3121;6558;1487;2026;2567;2757;3506;7755;5367;1895
694;0;190;330;316;188;0;83;317;288;284;260;0;481;111
695;138;52;58;68;56;0;153;52;33;58;58;0;0;56
696;2399;1180;1188;1183;1108;10;3864;1053;895;1198;1082;7;2262;1073
697;0;626;398;317;339;0;1875;406;516;206;735;0;600;1130
698;526;238;292;178;252;5;468;279;196;92;303;2;507;0
699;3840;1114;0;3194;2009;10569;2294;0;2197;3235;2675;7804;6045;2680
700;361;217;140;457;138;0;338;140;145;40;238;11;299;199
701;0;53;39;76;55;0;170;59;43;57;57;0;222;63
702;4099;1019;1156;809;948;12;4194;927;908;932;1062;1;3199;1089
703;1414;330;797;1161;413;0;440;268;1072;354;433;0;2525;1138
704;540;55;121;151;0;0;406;246;123;117;177;0;559;233
705;2911;1150;2288;0;1240;14356;4148;2253;2026;2400;1759;4414;3089;3005
706;543;222;284;379;133;0;132;257;329;358;211;0;307;303
707;165;65;55;78;64;0;179;55;53;77;66;0;159;60
708;3475;1050;1186;779;1069;0;2404;1072;574;835;0;7;3828;1022
709;668;0;670;939;0;0;1148;1153;460;1134;529;0;68;1314
710;0;206;113;144;0;1;483;211;313;94;184;0;0;144
711;0;3181;2717;3229;1374;2966;5978;1188;1715;2455;2885;7473;7014;2384
712;610;218;307;155;0;0;631;155;106;8;227;0;103;80
713;113;59;39;47;64;0;172;68;0;55;59;0;196;48
714;4792;980;447;0;1203;12;3264;1083;863;811;1204;6;3131;1011
715;0;1496;1135;243;351;0;0;882;231;0;498;0;1949;436
716;414;206;250;127;288;2;366;0;82;0;57;0;422;267
717;4106;2241;2344;3071;2802;5951;3587;3173;3556;2270;2168;1296;3098;2114
718;536;271;170;93;246;5;413;226;262;333;334;0;270;172
719;236;59;46;54;65;0;141;0;0;0;0;0;106;0
720;3681;1170;0;0;1193;3;2811;1137;690;767;1107;5;3096;1127
721;0;1634;575;1938;744;0;0;0;618;1349;0;0;636;390
722;467;0;0;160;42;0;551;304;266;152;215;1;0;95
723;2222;2711;2412;2465;2583;6936;2810;2410;0;3034;2924;1387;6578;0
724;0;199;87;145;265;1;111;0;326;416;146;0;99;151
725;158;52;66;73;57;0;172;53;46;70;66;0;172;57
726;3046;1091;918;1194;1351;0;3104;1162;1323;1006;940;0;3606;1296
727;1357;0;0;0;846;0;732;1949;583;0;391;0;1437;408
728;563;188;0;143;0;0;448;0;107;153;175;6;437;41
729;5258;3360;3039;0;3351;9500;2705;3700;2624;2909;1029;2278;0;1944
730;272;197;206;163;187;0;937;170;0;267;0;0;272;211
731;178;0;63;68;64;0;154;66;69;86;55;0;158;61
732;2106;0;1122;985;1193;6;0;1146;1122;1219;783;0;4047;967
733;726;0;477;1000;237;0;1461;557;0;1460;601;0;449;871
734;562;29;105;164;232;1;463;218;191;147;46;0;452;100
735;4045;2093;0;2897;3972;0;2731;2753;2395;2795;3793;5958;3717;2204
736;361;259;0;324;201;1;0;167;213;52;176;4;255;179
737;141;67;27;71;48;0;189;0;50;51;46;0;158;44
738;0;1044;1115;1220;957;0;2579;1045;1081;1039;1279;3;3534;998
739;0;833;703;297;465;0;1824;121;1113;1288;620;0;1308;570
740;470;198;171;124;297;3;480;0;186;177;133;3;524;276
741;5568;1346;2672;2863;0;7756;0;2602;3033;2610;0;4822;5361;2061
742;0;224;227;128;44;3;95;288;191;123;248;0;251;229
743;0;56;63;58;51;0;146;50;0;0;53;0;0;54
744;2643;1119;1510;586;1193;0;1436;1221;992;1406;1122;0;2614;960
745;1893;634;452;283;290;0;485;395;557;1656;764;0;2053;562
746;380;241;138;115;0;2;483;379;170;145;389;3;492;166
747;5340;1865;2733;2155;2137;7274;5538;2033;3558;2459;1612;9277;5582;1504
748;255;171;413;303;173;0;101;0;294;603;246;0;337;196
749;171;59;36;0;67;0;225;54;72;62;49;0;121;56
750;3617;1055;1185;1196;1137;9;0;884;1377;965;1221;0;0;1051
751;0;0;801;747;774;0;494;0;0;0;501;0;0;565
752;454;194;277;199;315;2;362;223;0;207;294;3;455;0
753;5418;1749;3179;3357;3181;5200;1267;2162;3744;2675;2400;7669;5371;1485
754;242;103;174;442;245;1;447;351;125;101;123;1;0;191
755;0;39;42;0;50;0;161;59;67;69;61;0;186;0
756;3158;0;1399;0;1393;0;1626;1042;1129;866;1091;0;3215;1099
757;0;995;853;1001;585;0;935;733;710;1366;684;0;1270;1197
758;486;383;171;0;188;0;529;0;237;140;280;0;0;290
759;4858;2581;2624;2640;2539;15378;0;2859;2649;2431;257;6626;2589;1623
760;273;0;184;175;125;3;401;210;283;26;253;2;478;258
761;235;62;69;62;75;0;115;55;16;69;71;0;217;0
762;2601;1072;0;1093;1141;2;2497;987;1271;817;0;2;2181;1020
763;1431;705;437;793;478;0;32;155;681;0;419;0;49;479
764;391;175;164;181;55;0;569;209;218;131;116;0;454;137
765;0;1362;2306;2143;2280;9868;6139;0;2425;0;4016;7227;4111;2326
766;440;242;75;172;158;5;196;266;273;426;206;1;322;1
767;199;0;57;43;56;0;0;61;50;49;0;0;0;0
768;3815;1086;1667;986;1580;17;3449;1041;1100;0;1111;2;3548;1043
769;0;786;803;513;549;0;819;1035;0;534;418;0;1537;392
770;0;125;276;84;275;2;422;135;189;199;178;3;638;0
771;4233;2409;2541;2932;2221;9702;0;1232;3005;3110;2699;5700;5699;0
772;435;262;255;349;336;0;0;222;292;31;263;5;340;0
773;143;62;60;54;54;0;130;68;41;66;52;0;156;56
774;4003;1065;1142;1177;1236;0;1636;1097;937;1383;1245;8;3486;1041
775;1281;817;832;1410;632;0;1222;1497;872;1060;124;0;515;0
776;463;17;0;143;337;4;598;121;227;160;196;0;375;548
777;6369;2571;2370;0;3437;1754;2435;2970;3102;2976;4612;7850;4219;2688
778;385;200;246;157;167;0;318;0;0;282;199;2;551;105
779;180;58;53;62;57;0;202;60;71;71;56;0;165;57
780;3392;1037;1202;841;1426;6;3844;0;1135;994;1156;2;2914;1166
781;1431;993;201;0;236;0;1872;656;506;531;365;0;1233;1103
782;529;120;140;168;373;4;397;68;263;191;285;0;445;263
783;2865;2772;2516;0;0;5886;4101;2681;2334;2736;3259;12075;4244;2301
784;111;42;31;328;172;0;386;300;167;394;130;0;250;265
785;195;50;52;66;52;0;233;67;48;30;47;0;198;53
786;3947;0;940;1168;1225;2;2671;1072;848;883;1188;9;3212;1099
787;661;485;665;561;1112;0;1138;181;366;0;461;0;1703;357
788;536;177;92;195;0;0;492;206;0;153;88;1;429;214
789;2900;2669;3304;2887;1778;9225;4076;2192;2026;2489;1541;6498;2803;0
790;389;86;230;382;80;0;0;110;278;318;251;0;365;250
791;193;68;52;66;65;0;202;51;53;51;45;0;199;57
792;3638;1047;1065;1136;0;0;0;1040;731;1183;1010;4;0;983
793;1065;124;364;1001;0;0;941;0;912;922;636;0;408;760
794;419;186;179;0;78;0;426;97;224;0;152;4;420;113
795;953;2938;2956;3507;0;9452;4469;1454;2659;3114;1181;7406;0;1441
796;250;221;254;516;173;2;556;249;316;163;223;2;0;220
797;197;67;59;76;64;0;211;0;40;62;64;0;192;45
798;2757;1042;0;1355;0;2;2083;1171;1141;1377;1345;8;3710;1070
799;1416;765;529;366;1159;0;743;1216;450;380;0;0;0;498
800;503;272;196;141;204;1;416;121;229;177;352;0;489;140
801;3466;907;2024;3069;4080;6547;4067;3875;3430;2841;1920;3642;5826;1939
802;176;229;162;223;272;2;0;193;231;394;363;3;241;213
803;207;60;46;45;62;0;169;71;46;53;54;0;161;58
804;4003;921;964;1029;1109;5;2472;1156;1057;1193;903;0;4014;1251
805;1401;0;1147;0;0;0;898;538;774;538;86;0;1241;414
806;476;292;185;0;301;1;0;318;169;208;277;2;473;0
807;3902;0;2696;2739;4692;1787;4854;1134;3237;2327;2502;7561;1268;2247
808;197;346;283;490;311;5;186;101;230;205;126;3;91;289
809;132;55;53;64;52;0;164;71;43;32;34;0;155;63
810;3185;1191;1184;1122;803;8;3759;1044;1270;0;938;0;1951;1044
811;1950;465;554;753;1305;0;1095;0;566;351;598;0;1454;1192
812;550;237;247;130;233;0;0;229;264;157;94;0;535;55
813;3057;2292;3563;2495;0;10254;3434;3150;3372;2809;1885;11784;3202;3202
814;361;220;244;244;93;0;416;298;77;359;214;0;530;241
815;175;50;67;56;43;0;194;53;23;53;41;0;186;53
816;4116;1100;798;923;810;0;3132;1288;661;1210;1309;2;2887;1145
817;1926;70;571;856;55;0;1461;0;462;1840;0;0;0;894
818;392;0;149;143;87;0;534;16;107;139;100;1;496;348
819;4657;1854;3887;2822;3542;8038;1861;1247;2538;0;3267;12150;4527;0
820;451;242;285;351;94;0;277;132;322;0;151;0;434;0
821;181;44;46;71;47;0;169;55;62;59;50;0;154;54
822;3511;0;1204;1204;1383;4;3758;1089;830;1056;0;5;4404;1053
823;1199;850;400;743;486;0;1542;676;590;405;799;0;829;478
824;457;248;148;146;0;0;542;23;254;89;282;2;470;224
825;3138;1900;2431;2280;2790;10274;5673;1666;2820;2754;1845;8311;4765;2084
826;176;180;304;240;232;3;141;289;261;113;191;1;129;286
827;110;73;32;64;30;0;0;54;0;62;46;0;144;59
828;3507;1284;741;0;996;8;3312;1080;1295;0;1152;0;4065;1078
829;1537;556;862;828;327;0;623;0;421;834;564;0;431;182
830;447;0;145;145;319;1;469;102;187;138;289;1;525;288
831;6319;1916;3052;3057;2399;1860;4720;1613;3431;2944;1771;5378;5622;2910
832;545;271;354;65;113;0;291;266;281;178;129;0;201;333
833;98;83;49;63;47;0;182;62;57;63;41;0;134;0
834;0;1085;1220;605;1286;0;0;1073;1198;375;1260;5;0;0
835;1961;974;402;673;447;0;213;281;691;0;414;0;1585;715
836;524;0;214;126;179;0;329;155;0;0;357;2;448;0
837;3037;2549;3700;2863;3519;8107;3184;3540;2223;2594;2957;9497;3904;1367
838;282;157;249;273;179;4;87;244;302;106;206;2;53;226
839;130;63;66;67;0;0;0;54;59;72;53;0;133;57
840;3828;1107;1286;1126;1157;5;2602;998;507;972;899;0;3693;1105
841;99;663;590;679;157;0;1306;58;821;1719;593;0;1360;208
842;466;73;223;0;0;3;515;109;105;135;206;1;435;299
843;2621;1453;2748;2984;2242;6743;4127;1886;2384;2672;1225;1690;4384;2716
844;0;188;118;86;0;2;156;311;225;257;131;0;410;210
845;0;52;41;66;62;0;189;64;40;65;61;0;215;65
846;4793;1125;731;1294;1468;6;4505;1065;630;1099;870;7;2768;883
847;78;613;465;1244;304;0;410;81;329;1547;1;0;528;529
848;361;234;163;182;266;1;399;276;0;146;0;1;444;284
849;4162;1640;1601;2971;3679;10511;3812;1232;0;2723;3140;5617;5049;2903
850;308;165;284;122;233;2;627;248;247;332;186;3;241;141
851;153;55;37;69;47;0;188;51;58;63;50;0;186;56
852;3343;928;958;854;0;0;4140;0;923;1120;0;0;1994;1097
853;1240;854;618;569;211;0;2222;912;509;988;625;0;730;907
854;463;449;219;192;272;3;428;254;0;124;0;5;421;228
855;5517;1889;2993;2900;0;7211;2106;1653;3711;2856;4836;6717;0;1704
856;462;89;106;337;209;0;433;0;346;348;51;0;213;287
857;0;62;74;65;61;0;153;49;45;61;71;0;182;69
858;4621;1158;1245;1175;1065;1;2840;1059;1078;942;1362;6;3259;1160
859;1541;719;620;299;394;0;0;624;362;605;1041;0;106;181
860;478;395;193;178;253;0;487;242;278;101;219;6;458;0
861;5291;2099;3092;3014;1108;5183;3565;1622;3081;0;2404;11866;0;2573
862;503;230;175;25;312;5;323;0;204;144;0;2;407;138
863;198;53;0;86;72;0;120;66;65;55;69;0;0;53
864;2520;1020;1248;740;1178;1;2934;1018;1352;1008;1623;7;2988;1305
865;2180;819;955;671;653;0;0;879;670;735;641;0;1614;659
866;440;89;174;160;313;1;670;220;185;143;0;3;495;0
867;5398;2423;3367;0;1702;8569;3811;2596;2844;2670;2791;2400;4523;2704
868;450;308;479;184;206;2;282;0;370;58;214;0;587;243
869;143;62;56;72;50;0;164;70;63;56;43;0;192;50
870;2385;1054;744;1103;0;0;2875;1017;0;1128;1541;2;2868;1081
871;1763;747;747;906;166;0;0;1328;783;170;0;0;1487;611
872;408;220;182;106;152;0;0;222;176;155;0;0;554;266
873;525;1466;3320;2832;2734;3719;4989;0;3191;2721;3459;0;5451;3059
874;398;0;201;263;280;0;421;305;207;378;290;0;194;221
875;190;52;68;56;57;0;195;61;52;51;57;0;0;58
876;0;1210;1218;635;719;3;3495;1166;860;864;1418;0;4354;1162
877;0;356;786;447;46;0;2259;1104;0;836;294;0;323;0
878;479;185;201;144;137;0;347;265;284;100;128;0;345;126
879;1051;2628;2107;2291;3388;9337;0;3428;3560;2793;4110;3824;1641;1445
880;214;245;125;132;347;6;91;372;244;86;138;0;273;236
881;196;0;66;43;49;0;160;56;68;66;65;0;197;79
882;3053;1147;1543;880;1454;6;4092;1112;1136;973;0;7;3127;1027
883;544;1108;620;510;697;0;0;0;673;0;549;0;1169;317
884;460;121;229;160;354;0;432;0;186;157;320;3;421;138
885;2843;1535;2361;2264;3258;9220;5565;2206;3054;0;911;5767;5087;2429
886;456;138;182;430;202;0;168;88;0;310;283;9;250;173
887;195;69;49;76;39;0;169;49;0;43;51;0;184;0
888;2327;0;1511;925;1230;8;4147;1103;0;806;1096;0;2186;1114
889;1204;706;888;1116;926;0;0;0;487;1267;554;0;1513;162
890;375;336;282;180;182;0;467;0;207;195;364;3;450;190
891;5540;2174;1926;3122;2493;3627;2898;0;2757;3158;2486;0;2675;1713
892;701;144;272;533;267;3;371;232;182;76;344;1;459;154
893;171;0;47;72;67;0;166;66;45;50;54;0;144;67
894;2712;1068;1332;914;1613;0;3180;1064;898;0;1107;0;2610;1065
895;1377;0;781;338;166;0;0;1000;768;970;906;0;403;279
896;427;265;0;122;0;4;0;404;238;114;250;0;635;303
897;4608;692;3686;2668;2532;4066;4988;2547;2365;3011;1889;8843;5626;2498
898;151;114;319;315;167;0;430;440;289;261;92;1;444;202
899;136;54;56;47;59;0;222;66;39;60;71;0;0;0
900;3800;1153;955;1189;996;5;2937;1054;1088;757;1006;14;4163;1075
901;757;892;563;366;308;0;2663;918;706;978;935;0;280;751
902;0;261;241;140;130;0;480;340;187;143;165;3;0;132
903;6224;3435;2103;2868;2344;9107;5381;0;3018;2149;2853;7715;0;963
904;181;292;86;412;147;0;299;103;350;0;151;2;279;293
905;140;0;53;54;71;0;183;0;44;52;52;0;170;50
906;3130;1102;947;1071;871;1;3505;1104;1118;1327;905;3;4560;0
907;0;1135;879;50;0;0;1860;0;324;380;653;0;1289;137
908;384;126;0;134;410;1;0;224;220;123;0;3;474;162
909;0;2576;1693;2590;3192;699;0;1651;0;0;2460;4153;2670;2085
910;341;183;284;264;176;1;286;330;254;0;84;4;523;148
911;172;61;40;76;51;0;176;70;55;43;49;0;197;63
912;4228;1244;973;1170;839;2;0;0;1255;1041;942;0;4746;1011
913;1076;749;856;139;0;0;702;884;574;1031;468;0;0;0
914;531;51;278;205;243;2;493;409;176;151;0;2;399;208
915;6412;1582;3442;2346;2929;3970;2441;2613;3111;2728;3430;0;2898;2311
916;204;169;261;251;257;5;506;95;171;0;170;0;298;304
917;132;47;49;71;54;0;169;64;48;68;58;0;161;0
918;3721;1097;1012;1233;1102;0;0;1018;1051;928;1068;0;4269;1195
919;785;174;526;1432;288;0;246;813;807;942;792;0;418;1106
920;478;14;231;128;199;3;572;295;201;175;307;0;403;206
921;5168;1605;0;2740;2954;5297;3078;1582;2553;2977;4859;12236;3308;2819
922;740;0;231;106;186;0;317;217;0;553;0;0;397;226
923;168;66;0;86;61;0;154;0;47;69;61;0;155;66
924;1938;1108;1219;1383;0;6;3888;0;1278;705;1329;0;4418;1012
925;0;1171;486;1417;537;0;1849;310;0;1388;392;0;697;134
926;0;315;212;161;136;0;475;219;302;146;79;2;515;128
927;2680;0;3176;2585;1568;7566;3718;2675;1767;2910;2791;0;5148;3155
928;482;0;126;155;98;0;175;290;288;162;146;0;425;203
929;153;60;60;60;46;0;145;55;63;58;60;0;153;55
930;1129;1021;1573;1290;1003;7;3052;1200;1271;978;0;3;0;1190
931;0;0;945;929;357;0;774;1139;518;193;994;0;0;0
932;448;169;265;105;276;0;495;186;239;172;294;1;521;278
933;2022;2884;3061;2873;2960;1916;4442;2751;2114;2997;1873;9744;4140;2919
934;345;90;222;313;135;3;294;0;42;157;206;6;560;0
935;220;53;58;68;59;0;197;67;34;63;54;0;232;64
936;3510;1120;0;1356;0;2;2575;1147;1107;0;1333;11;1566;1120
937;0;978;0;1202;64;0;930;0;496;529;338;0;2067;520
938;507;0;278;119;190;0;524;59;133;137;274;4;494;0
939;5853;1284;3373;2694;592;7876;3760;3251;2250;2578;4997;3936;3339;956
940;423;260;301;0;159;0;294;340;193;0;116;0;335;0
941;201;0;32;71;63;0;169;55;78;68;38;0;193;64
942;0;1179;1033;1148;982;7;3412;1187;430;624;1006;0;2150;1179
943;0;712;380;1321;596;0;0;0;0;274;0;0;145;428
944;413;289;153;132;232;3;0;251;243;125;212;0;311;0
945;3464;1416;2904;2748;2039;8601;5571;1800;3572;3088;2724;0;4268;2148
946;395;123;24;50;153;0;287;202;300;250;139;0;143;115
947;222;56;45;50;33;0;178;61;49;0;57;0;157;56
948;3296;1159;1100;734;985;5;3690;1112;0;942;0;6;3909;916
949;855;0;496;0;1269;0;1800;1271;442;1217;0;0;723;1790
950;487;232;245;173;205;1;491;0;0;168;111;1;498;220
951;6515;2769;3731;2406;3153;4838;4741;2057;2463;2709;3658;3817;4541;2404
952;207;0;243;30;200;3;379;339;233;123;136;0;84;333
953;169;58;59;71;44;0;224;61;36;73;0;0;160;67
954;3582;0;0;1152;1281;6;0;1091;1148;1006;916;0;3780;1159
955;632;231;642;689;771;0;1204;0;608;0;664;0;0;0
956;478;22;227;143;230;0;486;260;160;95;186;0;445;283
957;0;3779;2476;2853;2752;7586;4420;2977;3907;2928;2580;4291;3240;2642
958;625;309;158;165;211;0;286;186;414;0;249;6;305;282
959;142;0;67;60;43;0;126;0;55;69;65;0;225;60
960;2544;1125;746;947;1334;6;3621;1147;1402;1571;0;0;2698;830
961;1622;0;627;995;186;0;2549;1048;318;68;867;0;2239;0
962;0;49;235;142;64;1;603;216;223;0;318;5;554;161
963;2933;1631;3424;1975;3683;4237;6493;1901;2899;3330;0;4919;7325;2420
964;0;211;78;477;313;3;520;139;242;253;247;1;328;149
965;0;47;61;52;47;0;115;58;44;72;59;0;205;61
966;0;1088;0;790;1374;5;2678;1146;773;980;1177;5;3023;1081
967;1737;1114;432;774;0;0;2806;333;617;1197;725;0;1057;239
968;479;355;0;0;255;3;680;148;114;146;406;0;481;110
969;3827;1812;3024;2731;2372;0;3167;4236;3839;2116;1554;4307;4672;2866
970;412;427;160;0;236;0;275;338;191;156;207;0;412;86
971;0;60;38;47;59;0;208;55;0;47;55;0;161;53
972;3849;876;974;1206;1447;1;2478;1006;1183;1024;1315;0;2519;1045
973;615;634;636;2444;769;0;1327;444;410;1047;178;0;0;927
974;596;236;134;165;167;6;471;230;165;164;364;0;0;141
975;4840;2024;4165;0;1948;4806;3608;2571;2254;1833;4134;2625;5384;2731
976;300;134;0;293;298;0;176;283;209;138;171;4;0;372
977;180;0;0;69;32;0;182;45;47;79;51;0;171;0
978;0;1124;1490;1008;874;4;0;1078;628;775;0;0;3000;1146
979;0;16;566;317;226;0;177;971;569;29;651;0;855;532
980;426;92;182;117;302;1;507;0;283;172;266;2;468;42
981;3789;2466;2976;2658;2491;8824;3868;1432;2336;2991;3176;0;2242;3219
982;394;142;0;220;291;0;290;221;0;0;189;0;235;230
983;180;61;55;54;53;0;196;0;53;60;57;0;185;49
984;2916;1147;1210;1107;736;11;3267;1122;836;1127;0;11;0;1018
985;0;0;525;696;548;0;314;463;797;831;121;0;2611;0
986;401;65;258;128;273;4;521;262;146;124;133;5;471;103
987;3715;3149;3203;2305;3324;3126;1893;2296;3755;2685;214;8777;4874;2531
988;455;317;247;447;220;6;253;262;209;249;188;3;234;0
989;157;57;50;62;62;0;203;64;70;52;68;0;201;60
