N,Container capacities,Available containers,Number of periods,Alpha,Returnable?,Initial inventory,,,,,,,,
582,3867,1266,806,1024,871,0,3131,0,683,735,1211,0,2297,1057
583,409,1445,538,1404,496,0,0,416,973,746,390,0,1731,964
584,575,220,268,0,216,3,442,286,197,173,232,0,512,102
585,4425,2523,2572,2412,1504,2992,4023,3491,2758,2150,1630,3243,6299,0
586,213,203,159,94,148,1,325,148,159,262,0,3,353,149
587,164,60,50,57,55,0,168,67,0,75,45,0,207,49
588,2508,1196,1072,1193,917,0,2977,954,1085,1104,1341,6,4942,1177
589,330,106,634,0,498,0,3005,626,765,636,864,0,920,0
590,425,0,209,127,331,0,429,197,139,138,338,0,446,265
591,7106,3100,1711,2865,0,4848,4450,1317,1899,2490,2760,4295,5325,2992
592,104,223,302,274,258,3,0,195,246,286,194,2,429,185
593,189,56,60,77,52,0,164,67,62,54,58,0,210,0
594,3190,1005,1099,861,1723,6,2403,1121,1113,1190,1192,6,1883,1284
595,398,1171,485,623,616,0,1545,395,373,508,484,0,725,1663
596,488,152,148,144,0,0,566,0,125,165,299,1,505,247
597,0,0,0,0,3004,8014,2523,2769,3353,2329,2606,8275,1944,2051
598,297,189,237,168,154,0,331,286,421,241,0,0,535,151
599,153,84,39,57,54,0,185,47,56,56,60,0,139,51
600,3294,1186,1193,0,1043,2,1640,982,1025,1043,0,2,4301,1114
601,1473,602,449,0,462,0,1077,1326,0,752,311,0,0,872
602,0,170,0,156,419,2,350,232,0,142,308,2,404,159
603,6692,65,2609,3275,4178,5525,1674,1869,3178,0,2635,0,1185,0
604,558,152,205,376,232,0,107,0,259,0,240,3,271,196
605,173,60,65,69,61,0,182,57,56,54,55,0,159,51
606,3303,945,1098,0,1148,0,3635,1089,749,0,1254,4,3838,1145
607,1253,769,682,327,0,0,1207,1301,299,793,326,0,1245,1045
608,469,94,111,189,249,6,542,173,129,130,320,0,433,196
609,2441,1278,3223,0,3227,4041,3719,0,2755,0,3662,9426,4433,2848
610,435,211,194,68,82,0,395,119,202,335,85,2,127,297
611,156,63,28,0,60,0,151,0,55,70,66,0,207,69
612,2696,1087,652,1019,1072,0,2503,1271,1015,915,904,5,3598,1079
613,98,740,303,912,661,0,1626,23,657,191,464,0,710,746
614,434,201,163,144,146,0,477,125,205,170,184,2,611,0
615,4132,2323,1951,2724,2882,9121,3977,2912,2424,0,1846,9944,3140,2795
616,387,238,313,0,290,2,418,310,0,313,211,4,111,252
617,193,53,61,55,0,0,217,65,0,70,0,0,190,48
618,2598,1008,533,1181,1295,0,2893,1008,950,1026,1204,0,3469,1021
619,1521,1217,407,1583,0,0,1222,0,543,679,0,0,1700,443
620,490,187,256,122,176,0,512,34,224,121,211,2,476,350
621,5529,1631,1918,2602,3636,7123,4136,0,2085,2794,3254,6339,4983,0
622,425,273,144,108,155,0,385,252,197,295,118,1,405,111
623,196,52,58,81,59,0,185,58,66,47,62,0,210,46
624,3054,1149,0,1082,1522,9,2813,1079,1292,916,1481,3,3818,1079
625,1031,0,781,691,975,0,1865,470,360,329,582,0,561,818
626,408,117,152,169,174,0,494,0,190,0,227,1,0,251
627,0,1360,2003,2909,2607,791,3044,1593,3687,0,0,9576,0,3425
628,300,209,245,103,271,0,189,257,251,0,219,0,185,201
629,208,66,63,77,57,0,188,56,52,0,58,0,117,64
630,0,1113,811,1227,1457,0,3675,0,944,803,1116,6,2220,1161
631,134,775,137,1172,211,0,892,1062,547,450,724,0,1772,166
632,339,307,44,148,157,3,443,108,0,128,163,2,514,241
633,5571,1989,3977,3326,2768,8061,4466,0,2638,2957,2594,12836,4620,1883
634,236,306,77,261,111,3,284,110,234,279,125,0,476,151
635,153,62,60,55,0,0,185,57,49,58,0,0,159,52
636,1841,1120,1044,1334,865,1,2589,1141,970,1233,1287,0,3212,1114
637,1980,184,718,1404,1255,0,0,515,441,1231,379,0,2057,792
638,0,288,264,147,348,1,0,0,0,149,185,2,456,255
639,0,2198,3685,2931,1937,8338,0,1483,2909,3373,1852,7595,2115,3379
640,0,308,167,75,209,4,209,341,333,338,206,3,234,0
641,168,54,0,75,59,0,177,54,49,48,66,0,179,63
642,3458,1060,1291,753,1393,7,3965,1122,1022,1127,1137,1,3718,1187
643,916,419,1310,0,383,0,104,609,0,0,687,0,353,1248
644,0,89,181,130,137,2,426,180,93,0,282,3,519,214
645,3515,3294,3551,2717,2819,0,4183,2492,3516,2412,3631,5196,4459,2256
646,356,0,145,126,161,4,408,166,0,111,0,2,126,88
647,129,71,58,92,58,0,227,63,0,64,25,0,0,35
648,2387,976,1259,930,1692,5,1617,1159,1429,858,1704,13,3763,974
649,1533,0,1007,1292,341,0,479,686,0,950,667,0,1279,873
650,498,230,162,166,119,0,387,205,170,147,35,3,514,238
651,3980,1977,2796,0,2484,3950,5566,3889,2847,2702,2761,10556,2453,2284
652,518,149,249,264,163,0,282,213,86,257,148,0,129,156
653,213,56,54,55,38,0,211,74,54,47,46,0,164,53
654,4262,1105,0,779,881,3,3784,1004,1008,1228,1224,0,2209,1102
655,217,620,819,356,773,0,1008,294,131,1579,659,0,0,1841
656,489,161,178,181,374,1,371,232,85,127,270,0,470,101
657,4162,2590,1938,2684,2487,0,4005,2594,3208,2337,3825,4295,2808,2097
658,210,157,290,294,142,0,146,171,320,53,37,0,345,311
659,165,50,46,52,49,0,166,48,63,62,50,0,189,52
660,2898,1031,0,577,1120,11,3793,1027,0,1323,1030,5,2982,1091
661,1136,0,0,582,680,0,1340,0,843,986,701,0,871,908
662,423,121,202,158,369,0,443,53,185,143,184,0,513,296
663,4485,3265,3142,3024,2319,16351,3322,0,3004,2535,2162,3582,5426,3613
664,317,179,296,497,347,0,644,190,0,258,306,3,340,183
665,0,56,51,78,47,0,167,53,53,58,34,0,141,57
666,4437,1186,1424,854,890,8,0,1127,1304,1151,1179,7,0,1142
667,772,477,702,247,1118,0,1861,0,541,901,408,0,1809,781
668,505,323,152,0,243,0,560,226,0,150,0,0,492,145
669,4168,2807,3153,2624,0,9570,1453,1752,3960,2974,3157,9680,1986,677
670,198,305,306,129,123,4,441,0,145,390,257,2,267,127
671,116,70,53,73,57,0,171,57,56,58,44,0,121,63
672,3114,1200,1159,1026,981,1,3513,1083,825,0,1259,0,0,1024
673,778,0,546,688,536,0,1025,799,670,0,547,0,1974,0
674,487,357,266,135,356,5,0,92,269,183,123,2,584,235
675,4492,2407,3819,2339,3776,0,3698,2208,2307,2472,2751,8313,4219,2078
676,700,103,151,221,136,0,338,221,222,271,226,4,321,252
677,168,63,51,52,0,0,178,0,69,60,47,0,204,51
678,0,1114,875,824,995,8,3187,0,1197,971,980,2,4131,0
679,2403,798,568,574,693,0,398,86,459,220,327,0,1247,131
680,451,293,283,182,220,2,439,237,211,174,388,0,443,168
681,3701,1636,0,3077,2350,4678,3447,3466,3604,2872,0,5171,5239,0
682,320,0,183,53,295,2,133,196,356,288,235,5,139,103
683,162,59,0,73,70,0,180,0,0,69,58,0,114,65
684,1825,0,806,1026,902,9,3190,1128,853,863,1175,8,4161,953
685,1089,347,491,1061,841,0,858,1131,533,703,349,0,313,122
686,595,0,163,139,369,1,530,81,139,112,0,2,486,155
687,4419,1281,1826,2317,3076,5367,3905,3029,2362,3116,0,11698,4527,4045
688,504,261,99,108,297,2,338,71,274,231,147,0,351,115
689,234,0,20,64,49,0,142,60,39,80,67,0,219,52
690,2724,1081,1014,929,1269,1,3164,1038,833,1472,1242,0,2779,1149
691,948,832,937,0,685,0,1275,1145,695,0,108,0,1631,820
692,524,0,163,157,223,3,361,141,267,152,0,1,388,134
693,3318,2162,2638,2334,3552,0,2350,2750,2743,2293,3666,8172,4708,2507
694,425,221,324,142,218,0,312,335,145,276,0,5,678,162
695,226,48,26,50,58,0,138,65,64,83,60,0,174,69
696,3807,1104,1050,928,1113,0,4431,1022,958,1493,1274,1,2292,1033
697,633,266,774,0,416,0,1238,928,772,341,397,0,1102,1100
698,384,36,314,153,289,0,455,114,290,142,90,0,394,71
699,3910,3502,3054,2485,2742,6028,2945,2264,2886,2264,3824,7199,6885,2318
700,295,0,98,185,222,0,272,208,225,192,195,4,370,336
701,130,56,48,71,81,0,205,66,70,79,0,0,199,61
702,0,1122,1072,1374,1128,4,3762,1080,975,982,1351,13,3531,1017
703,1195,772,441,817,0,0,1537,0,618,1548,688,0,0,905
704,487,313,176,0,215,1,504,76,182,101,275,1,508,0
705,0,2273,3199,2576,2373,10038,2466,1270,2963,2891,1166,8363,3660,1767
706,0,246,307,136,242,5,0,99,223,257,99,2,278,143
707,0,68,53,70,47,0,119,59,47,46,57,0,159,59
708,3986,1219,1093,847,1813,3,2678,0,1165,1342,1174,0,3216,1114
709,1168,771,684,806,640,0,599,82,626,0,0,0,1233,485
710,514,231,213,133,98,1,437,209,226,147,280,0,452,467
711,5586,1853,1910,3045,3368,6497,1210,2897,3135,2531,2392,12286,2029,2728
712,389,172,0,240,106,2,267,194,287,348,205,3,252,274
713,209,54,51,58,48,0,143,61,0,71,55,0,232,61
714,2184,1058,1314,0,0,3,0,1092,945,1090,1380,0,3196,1063
715,1251,0,415,0,0,0,1886,1506,788,206,541,0,0,724
716,423,228,140,113,0,0,426,317,153,149,0,0,610,54
717,6956,3397,3308,3015,2559,6828,3598,2143,1850,2732,3562,3624,7958,3034
718,545,221,293,166,181,1,135,273,360,287,88,0,335,0
719,202,0,57,69,60,0,168,61,61,49,66,0,160,62
720,1908,1031,829,795,0,6,3546,1042,842,1234,1240,5,3185,1096
721,1587,579,804,280,657,0,1451,1036,371,554,670,0,590,1466
722,531,92,152,135,0,2,0,207,170,162,310,0,540,224
723,6472,0,0,3060,2769,10339,5258,2724,2909,2898,2078,6009,4659,2762
724,285,167,256,208,192,0,0,283,283,452,259,3,385,0
725,164,61,59,49,48,0,218,60,39,65,46,0,180,62
726,1965,1144,983,978,0,0,3844,1169,1345,1038,1344,0,2878,1158
727,2742,129,672,334,663,0,1470,574,500,1575,910,0,2159,0
728,554,184,207,182,223,0,606,187,206,0,261,0,482,172
729,3368,3180,3352,2330,2314,7059,3450,2421,3334,3055,2317,7716,7313,3537
730,427,277,178,149,304,2,478,0,299,232,0,0,322,160
731,196,65,33,72,58,0,148,52,36,64,0,0,132,55
732,1850,933,830,998,995,0,0,0,895,962,969,3,1453,1199
733,1743,0,0,1283,0,0,473,740,686,0,58,0,0,911
734,482,204,254,140,258,0,446,312,177,0,304,5,426,50
735,3304,470,3705,2887,4106,8279,5041,3588,1936,2539,4224,11839,3067,0
736,0,326,283,254,262,0,391,0,283,302,44,1,278,134
737,183,62,63,58,66,0,177,55,0,63,58,0,204,54
738,2251,1162,1244,506,979,9,5122,1142,833,741,1073,5,3182,1024
739,0,862,0,928,722,0,1875,64,771,322,347,0,719,1340
740,529,264,200,173,240,0,521,154,152,167,370,1,556,154
741,4435,2960,1947,2468,0,9347,4576,2431,2887,2801,1415,5552,4425,1398
742,370,154,230,344,304,0,213,289,258,44,199,8,238,0
743,228,59,64,71,83,0,0,50,0,66,0,0,196,65
744,3965,1082,0,0,1215,0,3785,0,1018,863,1037,13,1620,1102
745,1614,443,773,1042,344,0,79,0,0,1143,648,0,2591,414
746,506,248,131,0,130,0,506,151,129,134,0,0,545,190
747,4127,1703,1628,2611,3963,1322,2069,2387,2453,2433,3318,10242,3179,2192
748,251,242,302,286,141,0,0,272,238,232,0,5,424,111
749,106,59,73,69,70,0,180,51,67,72,48,0,176,61
750,3269,1130,696,1012,0,8,3229,1052,1132,1039,1315,5,3347,971
751,3578,284,767,1399,793,0,1645,26,534,0,0,0,1253,328
752,408,0,231,185,142,0,0,153,163,117,172,1,555,313
753,5691,2466,2350,2763,1780,10189,0,2056,3119,3431,2856,8798,4886,2856
754,377,114,84,396,233,0,416,240,226,260,191,0,425,153
755,0,60,53,75,71,0,190,0,53,0,51,0,179,59
756,3135,1179,1045,970,1175,0,0,1062,1310,810,1243,2,4201,850
757,1678,572,556,0,0,0,1810,647,701,813,0,0,782,725
758,451,0,235,159,194,3,537,0,135,196,167,0,482,149
759,1734,389,3803,0,1536,6878,3965,2737,2317,2157,2566,10666,4707,546
760,393,145,218,0,213,0,387,99,170,241,191,0,416,218
761,226,64,60,59,66,0,129,51,0,47,64,0,0,0
762,3406,1208,1246,739,1569,0,2523,871,1031,1062,1400,0,2573,1174
763,836,0,548,1115,621,0,1244,168,581,1383,617,0,101,317
764,377,236,110,129,246,2,493,124,0,181,234,0,393,95
765,2951,2452,0,3137,3410,4753,3220,2021,0,2759,1724,6155,0,1969
766,0,163,225,0,136,2,468,381,186,259,202,0,512,0
767,177,58,65,62,66,0,146,64,59,46,62,0,132,63
768,4251,987,588,0,0,0,3749,0,1156,948,1249,12,3140,1023
769,2104,79,859,1008,506,0,403,957,272,0,0,0,545,0
770,469,0,232,166,343,3,523,250,182,125,152,6,487,219
771,4840,2690,2936,2486,3732,1246,3283,3269,2938,2182,3271,0,2911,1696
772,365,110,275,209,216,4,0,224,263,319,193,0,497,200
773,147,52,40,73,61,0,176,59,58,56,59,0,171,62
774,3971,1067,1085,0,1309,0,0,1069,1023,1134,1388,0,3222,1192
775,266,0,461,958,123,0,0,34,915,833,1045,0,1055,1025
776,435,189,171,99,248,0,505,149,33,128,248,0,508,255
777,4647,2678,3519,2792,2452,0,4179,2343,3658,2723,0,0,1106,1841
778,478,192,309,325,218,3,412,407,152,105,273,0,0,0
779,192,50,55,57,57,0,183,59,0,71,20,0,164,0
780,3426,1223,1035,1044,1012,6,1448,1005,1177,1009,1096,9,3152,1016
781,1418,583,593,634,787,0,455,54,450,630,444,0,405,0
782,468,0,73,152,280,1,0,138,140,145,310,0,504,144
783,0,2011,2459,2586,3026,12810,1910,2481,3364,3035,2672,12177,5415,3101
784,419,144,312,113,0,0,318,260,0,427,0,4,563,168
785,181,0,41,75,67,0,186,68,45,64,0,0,0,64
786,3262,934,786,1041,1151,0,0,1180,842,826,0,0,3944,1025
787,1079,1885,0,1265,590,0,1660,886,13,951,838,0,2407,923
788,474,121,159,0,357,0,354,277,188,160,365,2,432,248
789,3540,2693,2750,2948,3318,8477,5206,1555,2575,2861,1631,2016,1093,944
790,411,0,274,300,256,0,421,134,283,37,202,4,227,200
791,178,0,50,73,0,0,133,69,39,68,35,0,202,52
792,0,1107,1100,1291,1138,12,3741,1091,0,936,1311,0,2325,1237
793,0,1401,897,0,949,0,0,394,939,581,467,0,591,0
794,608,120,184,175,126,1,416,280,0,165,236,1,460,208
795,3711,2257,1821,3215,3313,7754,921,0,3040,2906,3303,6770,0,1866
796,389,134,158,139,273,0,417,270,301,221,145,3,0,221
797,197,56,70,67,59,0,144,70,53,0,52,0,128,61
798,0,991,1061,1296,1217,3,2879,1067,1167,1233,911,7,2587,1025
799,497,0,1250,0,315,0,814,0,477,614,530,0,1932,566
800,471,199,240,105,222,0,642,174,174,0,282,0,0,163
801,6216,0,3688,0,3106,8370,4353,2671,2378,1960,2098,0,5952,2577
802,295,245,126,383,223,6,335,204,200,0,132,2,356,131
803,180,67,0,75,44,0,216,58,52,75,65,0,191,67
804,3803,1040,983,720,852,9,2578,1073,1014,726,1107,4,4445,1041
805,1040,280,157,15,0,0,260,1611,0,240,370,0,811,541
806,545,171,252,204,10,0,471,256,118,168,242,0,331,349
807,5456,1748,2320,2234,3582,4663,3943,1045,3062,2669,4513,1986,2681,2418
808,328,120,382,137,31,0,348,22,231,17,133,0,276,192
809,198,50,60,58,67,0,164,54,49,51,46,0,0,60
810,2780,950,0,1285,1384,6,3699,1107,765,959,912,7,0,957
811,614,713,819,380,331,0,723,0,0,586,350,0,0,367
812,539,353,319,194,224,0,393,153,222,105,201,2,440,273
813,4228,2256,2323,2744,3487,4670,1619,1675,0,0,2692,7223,5018,448
814,438,92,209,130,128,5,164,159,271,169,124,1,453,156
815,187,49,68,43,69,0,239,58,39,70,45,0,201,0
816,3791,1142,1407,0,1241,2,3495,1089,0,1094,1159,0,3239,908
817,590,0,535,1026,972,0,1430,865,1426,0,624,0,0,792
818,444,251,140,136,360,2,407,357,148,195,136,1,375,162
819,2910,2371,2953,2873,2112,6441,5494,0,2269,2962,3221,9359,2216,3197
820,359,137,289,152,179,0,90,175,261,232,0,0,348,139
821,148,59,38,61,56,0,205,53,55,0,48,0,184,73
822,4915,1008,1132,856,828,0,2699,0,1382,1245,1141,0,1600,974
823,1311,51,0,135,308,0,608,950,742,0,388,0,1287,0
824,590,325,214,196,0,0,592,0,135,110,122,0,427,273
825,3153,3408,1437,0,0,0,2717,1568,2625,2860,2792,0,3238,0
826,404,241,231,298,106,6,273,77,149,214,200,0,277,45
827,154,50,56,0,75,0,169,64,70,63,49,0,216,45
828,0,1018,1202,859,1354,0,1696,1024,775,1328,898,0,3636,1067
829,0,694,864,1273,733,0,1072,586,703,953,534,0,1116,592
830,525,349,143,178,141,0,0,190,214,144,509,2,421,26
831,2619,1978,3986,2772,3780,6302,4127,2864,2329,0,2680,5588,3956,2076
832,349,122,283,0,155,0,274,149,305,94,183,1,253,156
833,176,54,51,62,56,0,138,48,53,47,56,0,169,43
834,4403,1181,1013,1248,1020,1,2161,1108,1194,1223,1059,0,3804,1167
835,1824,0,583,694,363,0,0,963,856,432,0,0,1783,507
836,462,218,0,158,68,0,533,228,157,166,468,0,463,239
837,2754,2433,2997,3173,1443,3676,3376,1324,2526,2746,4137,9953,4286,1898
838,391,284,335,184,169,6,298,116,214,0,178,2,412,216
839,213,66,47,68,65,0,198,60,45,70,61,0,175,63
840,3213,892,1357,1068,1291,3,3603,1090,1016,871,1326,4,2581,1158
841,2285,421,0,0,207,0,574,798,296,0,219,0,1200,432
842,511,149,208,116,0,0,459,217,216,142,393,1,506,173
843,3486,0,2329,2316,4490,4933,2439,1806,0,2608,3184,10834,2727,3038
844,524,190,329,157,0,2,527,224,271,70,271,0,90,0
845,83,67,60,46,49,0,188,53,63,0,0,0,166,52
846,1677,1137,0,876,1088,0,0,1185,881,950,1333,5,3759,0
847,2852,774,82,0,608,0,1193,690,218,386,0,0,675,121
848,558,224,255,124,134,0,546,169,219,151,57,0,463,112
849,0,2871,3403,3062,3991,9601,5002,2420,2632,3019,3785,13103,4908,2601
850,294,281,205,7,277,0,553,0,341,0,48,0,0,272
851,141,0,63,63,48,0,178,64,62,66,0,0,202,62
852,3462,974,1013,1258,1392,10,3689,1170,840,1195,1263,0,2987,1153
853,3086,0,329,165,702,0,0,867,837,1762,388,0,674,0
854,0,335,208,162,316,1,0,288,177,167,197,0,442,5
855,4111,2313,2894,2473,2303,3008,2533,1501,3308,2507,0,11051,4505,2087
856,244,204,179,1,142,2,402,269,297,0,128,0,355,294
857,216,65,52,71,0,0,175,65,42,56,0,0,249,64
858,3522,1037,1474,0,0,0,2339,858,0,1287,1235,5,2724,1185
859,1583,80,0,915,532,0,85,0,566,144,0,0,2524,400
860,366,19,238,0,538,0,494,0,234,138,304,1,395,241
861,0,1059,1828,2403,2599,6795,3653,2217,2835,2661,3293,5789,4777,1629
862,249,44,249,0,172,0,459,305,294,232,266,1,593,0
863,137,54,42,70,51,0,165,60,59,63,65,0,243,58
864,3726,986,972,958,1028,9,4189,1221,1166,1149,1060,0,0,1142
865,1411,705,729,1326,728,0,2342,80,675,632,1074,0,747,1015
866,337,254,277,110,169,0,314,136,271,120,21,0,421,0
867,4300,1651,3380,3314,2729,3458,4076,2340,0,2921,1640,7231,5157,3328
868,363,0,282,130,133,0,367,203,192,230,122,4,436,136
869,112,71,0,73,70,0,0,66,0,41,63,0,166,50
870,931,1016,0,859,1164,0,2798,1133,624,1170,0,7,3194,1144
871,1931,0,457,398,246,0,2051,218,0,0,212,0,912,1318
872,467,0,206,185,0,0,478,0,179,174,176,0,482,155
873,1063,2384,3015,2676,3170,2956,1566,0,2929,0,3385,6993,3659,2972
874,223,154,153,321,0,1,626,0,303,224,193,1,449,187
875,212,62,56,64,57,0,192,54,61,53,54,0,216,45
876,2871,1250,0,1606,1222,0,2914,1228,1349,1325,1042,4,3801,973
877,1723,793,55,1375,507,0,1478,921,406,825,328,0,1577,0
878,452,128,134,141,165,1,534,222,223,159,305,0,0,191
879,2482,2930,2240,2819,3811,12164,3953,521,2418,2454,3620,14799,4756,1959
880,277,279,361,141,235,0,226,190,231,32,33,0,205,189
881,143,56,47,52,40,0,189,63,59,57,39,0,152,64
882,3392,853,0,1322,1239,0,2589,1134,1082,664,1422,0,3062,1113
883,973,0,968,527,878,0,857,1058,0,335,0,0,1031,323
884,496,268,139,177,282,0,536,13,262,155,377,0,0,151
885,5894,1024,1755,2806,3189,9097,0,3072,3008,2641,2984,7811,2987,2482
886,292,0,207,335,195,0,545,156,325,400,202,7,340,399
887,206,63,60,48,35,0,252,0,44,46,67,0,198,57
888,3702,1061,1181,405,1538,0,4189,1102,1234,1229,1193,2,2774,964
889,2589,710,553,812,677,0,725,355,762,406,439,0,550,659
890,563,288,0,155,0,1,580,309,154,0,289,0,0,0
891,7807,3070,2154,2754,0,14969,5007,2077,0,2364,0,10382,5502,2753
892,183,236,187,454,156,3,94,184,165,182,153,0,428,67
893,147,57,55,73,49,0,174,55,44,49,38,0,148,60
894,3357,929,953,0,1286,0,3272,1038,1324,930,1053,0,4004,0
895,1337,0,605,212,404,0,1130,457,833,788,398,0,885,0
896,534,180,196,0,198,0,509,69,294,142,173,3,552,174
897,5317,3115,3415,2411,3732,13044,7058,1862,2360,2963,0,4263,1590,3009
898,384,149,167,297,315,0,0,272,328,427,232,2,433,172
899,202,68,41,92,55,0,212,0,75,0,64,0,160,71
900,2882,1153,0,939,987,0,4494,1043,995,877,1464,0,3788,0
901,396,1108,533,0,740,0,2689,1495,446,568,919,0,2203,0
902,467,187,189,156,289,1,478,351,130,167,366,0,561,222
903,3280,784,0,0,3012,11029,2779,1786,2897,2301,2853,0,4703,3705
904,287,61,321,402,185,0,548,209,302,0,101,1,102,291
905,167,55,72,59,47,0,200,54,0,54,54,0,176,52
906,4531,1204,0,548,1346,10,1482,0,1302,825,1071,9,2469,1159
907,1772,1053,309,1105,360,0,144,0,687,675,122,0,1418,418
908,0,141,199,177,160,2,517,0,226,121,191,0,437,275
909,3913,2560,3419,2602,3539,0,5224,2053,2468,2741,3821,2203,3372,2493
910,750,262,440,79,224,4,569,0,213,238,191,0,246,211
911,201,54,55,64,81,0,0,0,61,39,67,0,132,62
912,3049,1151,764,846,1493,15,3295,0,1139,713,1110,9,2996,987
913,1989,910,119,568,875,0,0,1047,508,1429,535,0,3268,249
914,0,56,232,139,0,0,424,277,157,225,178,0,419,65
915,6709,0,2925,3156,2593,5598,4734,2369,2198,2724,3696,7208,1940,2567
916,413,169,283,339,0,2,242,241,190,0,221,6,304,106
917,177,65,58,56,43,0,89,59,0,66,0,0,223,61
918,0,1058,1202,723,1359,4,4244,0,1213,811,921,3,3399,1090
919,961,750,0,152,384,0,1838,1067,644,412,1182,0,1580,928
920,514,266,79,140,181,5,627,95,154,138,237,0,452,121
921,5359,3560,2430,2198,3047,12303,4511,1859,2721,3094,967,0,1891,1428
922,623,156,286,126,127,0,341,178,201,357,108,0,412,172
923,185,54,83,0,62,0,192,68,39,68,79,0,158,57
924,1919,960,1126,1061,1376,10,3708,969,1075,1191,1282,1,2646,1166
925,745,783,0,985,248,0,764,962,424,1282,595,0,550,0
926,477,0,108,0,237,0,0,218,122,156,186,2,528,124
927,5529,1463,3949,3001,3005,13279,3398,0,3259,2268,1716,8165,3497,2596
928,566,238,237,0,156,0,403,235,0,171,150,4,389,290
929,199,66,46,67,66,0,224,58,58,49,46,0,157,65
930,3386,0,1379,793,616,2,2810,1051,0,1306,1159,1,3263,1170
931,58,0,766,436,250,0,1342,1470,792,281,272,0,0,460
932,493,208,222,174,259,4,530,191,304,145,314,1,469,198
933,4861,2544,2927,2703,0,9340,1824,2313,2426,3027,2603,7902,2378,0
934,535,215,208,173,194,0,399,140,0,193,287,1,379,235
935,0,0,32,52,53,0,199,61,55,74,58,0,136,57
936,3051,1104,1002,1042,1189,0,4130,1088,1017,888,1502,5,2247,1098
937,1205,852,390,266,0,0,7,1030,379,98,560,0,495,0
938,359,150,187,133,281,0,500,168,215,185,0,1,516,154
939,0,1960,2232,3002,2772,11830,6253,2579,2671,3064,2770,12218,5383,3650
940,238,166,237,343,154,2,294,176,94,335,121,0,16,106
941,182,58,39,62,43,0,198,61,47,55,61,0,173,60
942,3060,1172,858,1103,1142,2,2202,1036,624,783,1101,0,4194,1295
943,478,5,218,1203,0,0,0,430,931,1062,327,0,1078,527
944,607,219,115,147,308,0,401,197,153,132,238,0,605,304
945,3789,1870,2092,2935,319,5223,954,3240,2811,3088,3136,7320,2746,1408
946,312,366,413,168,175,2,0,147,0,302,33,0,360,274
947,187,58,50,59,50,0,198,68,57,63,70,0,150,73
948,2890,1197,1280,954,1006,10,4225,1132,1012,921,1202,5,4191,1055
949,533,438,768,824,399,0,1965,0,373,673,86,0,594,695
950,458,0,265,161,93,2,0,0,121,156,119,1,388,163
951,3001,1657,3265,2878,0,7357,3728,2007,2240,2560,2992,1309,1565,2581
952,360,321,219,78,250,0,0,137,398,4,169,2,240,0
953,247,60,60,64,47,0,118,65,47,56,60,0,190,57
954,2175,1154,1251,1317,940,4,2987,1174,1318,898,1278,0,2599,1076
955,2395,0,0,0,304,0,0,1410,679,1263,709,0,1652,0
956,0,170,159,157,219,1,459,22,183,122,0,1,413,131
957,4772,2288,3248,0,1465,9270,4897,1621,2682,3062,3979,8732,5264,2220
958,221,239,0,356,280,1,468,235,0,494,125,2,376,215
959,0,63,61,65,55,0,191,66,42,50,54,0,181,0
960,2693,969,883,1017,944,0,1504,0,457,1139,1246,14,3210,1085
961,1470,459,326,0,154,0,882,0,519,759,613,0,0,774
962,576,181,101,139,270,1,423,155,103,0,205,0,250,154
963,2964,1148,2914,2004,4325,19207,4250,2382,3439,2685,2084,11400,0,2501
964,265,180,186,553,0,0,196,265,140,426,240,2,519,343
965,145,62,54,62,43,0,186,57,54,68,48,0,0,56
966,3044,1125,1290,1102,1402,0,3276,1019,1273,863,856,0,2760,1032
967,856,1587,71,900,343,0,1888,377,771,993,0,0,619,356
968,496,253,152,145,379,1,460,318,0,217,150,1,435,104
969,3244,0,2908,2588,1636,10071,4623,1531,2484,2953,2251,6137,6235,2312
970,391,0,209,298,169,0,493,231,178,107,142,0,356,219
971,165,49,62,56,62,0,171,65,64,56,44,0,143,61
972,3789,1023,814,1201,1198,2,4164,1167,844,433,939,0,0,934
973,1685,773,696,815,308,0,1817,825,0,695,239,0,0,489
974,0,109,252,143,0,1,406,49,160,0,169,3,500,306
975,3403,3294,2234,0,4467,11307,0,1888,2852,2767,3468,2766,6421,3348
976,531,295,220,418,336,0,321,244,0,0,182,0,287,204
977,180,57,44,47,0,0,195,0,67,84,50,0,190,53
978,3005,1147,1342,1238,1368,0,0,1087,1413,746,1040,4,3809,0
979,1525,0,708,549,370,0,1598,752,592,895,730,0,1368,0
980,569,173,126,0,231,0,489,213,294,148,0,0,0,79
981,4944,842,2231,2605,2008,6644,0,2618,2757,2728,3273,4976,0,1210
982,609,166,199,189,230,4,463,0,372,215,177,3,276,165
983,110,0,36,57,54,0,173,67,31,62,0,0,186,50
984,4797,938,1165,747,1054,0,3437,1097,0,1104,933,0,3868,1085
985,1414,195,926,524,402,0,784,715,0,1046,817,0,0,300
986,627,366,163,153,165,0,535,303,89,151,216,2,509,483
987,5023,878,2185,0,2456,6404,2548,0,1278,2460,2394,12005,0,2082
988,449,167,235,86,71,0,187,220,243,249,265,5,0,136
989,219,56,55,85,68,0,205,55,65,61,46,0,220,51
990,3149,990,967,745,1134,0,0,1151,1525,1246,1467,4,3510,967
991,0,340,479,988,0,0,143,9,1021,492,0,0,1551,238
992,325,0,0,125,364,0,452,421,267,155,257,2,0,257
