N,Container capacities,Available containers,Number of periods,Alpha,Returnable?,Initial inventory,,,,,,,,
581,190,59,58,73,51,0,169,57,51,56,65,0,174,0
582,1233,1026,952,1131,0,4,2821,1155,1364,980,1218,0,2772,1168
583,1632,1007,751,624,769,0,1753,0,327,808,352,0,0,28
584,464,42,213,130,276,0,449,297,187,131,211,2,423,0
585,3067,1615,3314,2875,1811,5405,5098,2109,3145,3246,2612,5478,6268,2840
586,331,182,326,426,401,0,321,0,182,287,149,2,273,128
587,172,66,62,54,64,0,180,62,54,72,37,0,180,74
588,3693,1029,610,999,0,0,3316,1035,897,735,961,7,3412,0
589,2044,0,718,0,0,0,1278,0,642,829,704,0,0,360
590,611,179,283,207,221,0,0,270,105,168,271,0,453,245
591,3277,3217,2329,0,3099,3929,3578,2496,3291,3024,1112,11972,5409,2138
592,257,295,253,352,273,0,226,0,0,112,0,7,670,301
593,162,56,32,59,55,0,177,52,0,55,47,0,158,0
594,2575,1144,0,1141,0,9,4762,1141,975,0,710,12,3571,1089
595,666,357,402,0,761,0,2369,773,447,989,498,0,236,863
596,448,205,205,148,319,0,519,90,167,134,326,0,490,236
597,5439,0,2375,3184,2275,14510,4268,1209,0,2863,2621,9114,4663,2571
598,0,70,232,315,113,0,306,209,310,119,135,2,321,95
599,212,60,43,66,69,0,164,48,53,64,37,0,191,55
600,5093,0,764,786,1282,8,3192,1127,1012,940,1010,2,3367,1146
601,1358,0,373,698,441,0,969,954,759,649,647,0,0,188
602,371,282,138,183,321,0,0,245,196,129,96,4,529,234
603,4185,603,2764,0,2050,4932,4999,1848,2606,2540,3576,6424,3046,3420
604,510,233,291,248,177,0,296,218,0,250,148,5,267,30
605,170,59,50,0,45,0,159,62,56,0,58,0,0,61
606,3704,1033,1301,1207,1003,0,4277,1165,770,732,1037,0,2629,0
607,79,433,410,0,463,0,0,657,740,1354,198,0,660,412
608,489,0,202,156,258,4,429,321,164,149,0,2,0,224
609,3934,1529,0,0,2681,11893,4256,1696,2203,3025,0,9509,0,2601
610,300,29,309,172,226,5,449,203,262,0,196,1,210,272
611,154,0,53,66,57,0,0,58,0,65,72,0,162,58
612,3868,1060,1259,871,1398,4,4964,1137,765,973,1171,0,2661,1044
613,1490,703,922,0,168,0,795,683,669,932,805,0,1035,351
614,537,136,0,103,142,0,567,88,115,0,375,0,519,111
615,6702,1591,1699,2767,2157,0,5946,0,3228,3122,1857,6155,4701,1888
616,300,0,261,446,0,5,439,252,0,108,203,0,0,252
617,0,57,0,61,57,0,178,52,44,45,66,0,143,0
618,4277,1107,0,981,1373,4,1717,987,964,0,1403,0,2974,1004
619,1503,52,540,456,570,0,1660,711,0,799,553,0,1566,0
620,509,0,161,163,352,0,420,214,237,167,74,0,365,187
621,4870,2651,2122,2450,0,6220,1608,1832,2250,2504,2643,0,6176,1896
622,0,223,378,233,269,0,549,206,192,187,158,0,523,0
623,185,64,68,0,62,0,184,46,39,62,61,0,185,54
624,2978,1229,735,669,901,0,4436,0,0,1130,1481,7,1461,1017
625,1466,278,843,797,176,0,2279,136,415,1236,535,0,1644,346
626,483,196,285,0,0,0,561,172,315,125,0,1,489,182
627,5830,2596,2773,3007,3983,2045,1635,2248,2478,2747,2844,5945,3229,1999
628,422,144,434,0,141,0,557,345,90,136,231,0,256,356
629,227,68,52,64,54,0,182,62,68,52,57,0,137,53
630,3451,1027,858,1254,1183,7,4371,1076,1052,900,1313,10,2333,0
631,667,1008,0,400,0,0,1187,476,668,917,510,0,899,0
632,406,274,272,161,52,3,449,137,161,143,419,5,489,84
633,2785,1816,2576,2659,1446,12942,3647,2558,2187,2473,0,6594,3474,2293
634,419,210,154,62,332,0,220,213,84,29,83,0,356,189
635,174,65,73,50,47,0,173,0,65,65,51,0,145,55
636,4295,1074,1599,1165,0,8,2153,994,1183,602,1324,10,3577,1088
637,1512,1194,810,0,0,0,0,799,864,10,579,0,475,0
638,467,313,240,164,183,8,492,156,178,152,209,0,552,139
639,3025,3540,3636,2658,2494,5342,4817,2308,3283,2683,4254,7371,780,2351
640,372,279,185,202,90,4,213,321,280,202,117,1,259,254
641,176,57,0,50,63,0,155,55,0,48,70,0,176,52
642,1441,1052,1113,919,1026,0,1364,1255,816,1151,801,0,0,1009
643,1861,914,888,1016,837,0,659,178,176,554,521,0,2085,0
644,480,139,264,0,0,5,448,163,174,140,297,3,466,134
645,2734,2394,2194,2537,2335,16051,3467,3301,2515,3025,2844,4075,3646,2021
646,218,99,0,84,199,0,247,159,277,307,0,2,159,186
647,200,53,55,0,46,0,208,57,37,61,0,0,156,70
648,2459,1189,1307,1057,0,13,3489,881,872,1243,1223,0,2976,1008
649,0,464,370,569,746,0,1416,664,746,337,300,0,794,1126
650,442,4,188,114,231,2,435,267,132,223,291,0,629,340
651,6432,3367,3352,2325,1070,7408,5312,1840,3153,0,3728,4026,3958,2625
652,298,206,331,289,114,4,416,149,0,414,275,0,608,108
653,202,62,46,0,51,0,160,61,0,42,55,0,214,66
654,2923,1076,0,1752,1336,3,0,1100,1451,891,1455,1,1876,1069
655,861,878,338,1155,262,0,1571,104,0,1089,248,0,0,0
656,419,136,232,136,0,2,0,0,196,169,237,0,515,0
657,5613,2375,3535,2237,3342,5477,3604,1112,3072,0,2260,9586,5022,1982
658,554,236,370,286,127,3,378,167,216,0,122,2,370,172
659,178,64,71,74,48,0,193,53,66,79,0,0,198,59
660,2916,1065,872,642,1616,0,2095,1126,1131,1350,931,0,0,0
661,2019,698,816,967,162,0,189,820,153,1083,555,0,0,0
662,602,153,134,138,240,1,533,65,183,0,0,2,459,97
663,2174,1092,2061,2247,0,7570,4446,2967,0,3233,0,0,3234,3419
664,141,31,120,245,0,0,263,0,294,0,202,0,482,110
665,146,53,60,44,62,0,154,56,65,0,67,0,151,62
666,3265,1186,804,1273,0,4,3557,936,0,828,0,0,3487,1118
667,0,444,0,1158,644,0,567,0,482,538,503,0,642,814
668,350,0,0,161,272,2,487,288,251,159,0,3,536,0
669,4775,2486,1690,3191,2225,0,3091,1516,3314,2838,2371,6516,2509,1992
670,465,257,350,302,192,2,514,330,263,199,0,0,399,320
671,163,64,71,49,50,0,149,0,80,44,54,0,0,64
672,4635,1062,0,1334,1554,0,3485,1139,908,1285,1225,10,2639,0
673,1704,779,698,743,0,0,2206,994,270,211,514,0,694,983
674,429,54,90,0,90,0,527,326,244,160,315,1,494,96
675,5106,1557,2616,2718,3559,7968,5618,2597,3483,2957,3477,6339,5361,1402
676,0,288,0,0,177,4,288,111,63,372,247,0,354,207
677,179,58,60,68,0,0,184,57,71,78,43,0,155,0
678,2408,0,943,986,1279,8,0,1187,0,0,1139,5,3220,929
679,688,544,648,1558,378,0,1094,0,880,1109,429,0,533,1885
680,381,337,141,151,157,1,384,222,199,124,322,2,508,0
681,5072,0,2839,3042,1461,9988,2415,2270,2266,2759,1413,6188,4709,2585
682,325,212,243,400,159,2,332,109,288,261,153,0,316,165
683,186,66,38,61,58,0,138,60,80,64,52,0,152,62
684,3590,1084,1094,1056,1302,2,1927,1172,963,0,1117,4,2806,1162
685,1500,1179,251,539,696,0,745,439,600,0,870,0,3496,697
686,0,125,281,0,223,1,499,246,245,134,268,1,482,109
687,0,3067,2375,2797,2288,4903,489,2230,1965,3335,2711,5400,2422,1237
688,383,86,204,429,125,3,687,213,238,350,236,0,522,287
689,176,60,62,78,58,0,183,68,38,52,56,0,164,0
690,0,1241,1175,769,0,0,4044,1047,1030,776,848,5,3835,1105
691,0,143,691,0,551,0,2029,0,942,1148,1260,0,665,92
692,472,0,261,140,313,2,502,0,41,151,287,4,495,162
693,3375,1554,2066,2871,4136,11195,3841,2024,2230,2794,2872,4917,824,1227
694,447,198,240,446,225,0,325,97,272,0,203,0,247,304
695,213,50,41,66,48,0,176,66,0,51,59,0,0,65
696,4006,0,720,1279,1128,0,3458,1153,0,799,1183,0,2084,1077
697,1547,512,561,0,271,0,1364,586,418,781,1341,0,1108,691
698,509,0,205,107,265,0,442,296,236,169,319,0,0,68
699,4968,0,1597,3093,3084,0,3957,2041,2176,0,2465,5203,3891,2396
700,442,275,305,206,208,0,259,181,0,295,222,1,428,391
701,230,46,0,50,58,0,209,0,48,72,0,0,107,72
702,2946,1107,1079,1375,1066,1,3197,1041,0,818,0,9,4260,1048
703,1516,313,878,0,707,0,1014,1054,719,268,629,0,318,0
704,476,115,118,149,225,2,341,335,197,167,175,1,444,126
705,2828,2036,2865,3321,4252,2431,4612,2807,2845,2631,2944,5700,5624,2728
706,483,144,85,516,72,1,424,138,0,314,226,5,212,0
707,181,63,56,53,67,0,149,58,49,0,66,0,153,61
708,2535,0,1376,995,1325,0,3986,0,921,1298,1300,8,1611,1062
709,1691,735,970,0,194,0,0,552,418,1460,789,0,270,931
710,386,150,176,164,254,0,567,135,152,190,68,6,441,142
711,2043,1236,0,3155,2050,6504,5335,0,2920,0,970,3934,2521,2587
712,185,143,317,0,150,1,238,165,299,60,111,0,335,201
713,127,62,59,0,51,0,182,41,50,0,48,0,172,59
714,3850,993,0,1129,1473,0,3437,1131,966,1427,1347,0,3089,1135
715,898,1308,722,0,316,0,1945,4,383,1234,230,0,178,0
716,508,284,291,113,396,0,0,325,129,0,81,1,512,180
717,5418,0,3567,2995,4008,0,0,1674,2812,2867,3318,3898,2965,1590
718,665,227,196,82,102,0,290,224,217,119,201,1,403,262
719,0,51,49,48,42,0,0,62,67,79,63,0,217,59
720,0,1091,913,1401,1247,4,0,1178,1140,1250,827,0,4571,952
721,1183,128,764,0,554,0,2254,629,449,0,500,0,179,123
722,525,179,297,127,239,0,447,343,69,105,132,1,481,192
723,4461,1612,2573,3312,0,4041,3289,896,2314,2716,2776,5938,6447,1987
724,278,236,376,227,363,5,471,155,295,374,0,0,387,233
725,184,66,32,72,0,0,138,52,51,57,63,0,0,0
726,4257,1073,913,0,1217,0,1811,0,0,928,1011,5,1863,0
727,0,0,534,479,911,0,0,93,907,199,469,0,0,1191
728,531,62,314,142,252,1,509,198,215,162,169,0,518,134
729,4932,1470,2777,3058,1713,7893,5112,2798,2982,0,1217,8323,4998,2109
730,452,119,223,372,224,0,314,0,284,309,163,0,0,238
731,142,64,55,67,60,0,189,40,64,66,49,0,178,0
732,2541,1067,1223,1214,1224,13,2967,0,849,656,1320,10,2196,1028
733,2073,393,684,875,513,0,339,14,699,843,480,0,1109,0
734,534,110,344,130,180,5,491,0,189,156,375,4,550,329
735,7440,1283,0,0,913,2492,0,2381,0,2957,2960,0,4122,2478
736,166,0,383,0,175,7,548,330,0,105,157,0,269,151
737,181,48,52,55,61,0,198,38,48,82,63,0,176,60
738,3587,1164,1120,698,1278,17,2920,964,889,1143,1284,2,4046,1021
739,382,5,0,479,333,0,0,803,832,733,575,0,1287,718
740,469,322,0,172,0,2,488,0,169,132,273,0,468,0
741,4179,0,2209,2537,1978,2648,5985,1810,2901,2516,3351,7776,3489,1984
742,536,249,291,376,86,0,382,254,202,324,165,0,429,218
743,167,51,56,68,43,0,134,62,36,55,53,0,182,61
744,2181,0,1193,655,1120,13,4142,0,1657,0,1057,0,2236,1157
745,2111,235,944,436,557,0,2060,1007,728,146,0,0,805,0
746,444,279,0,180,235,0,0,349,93,160,51,1,420,222
747,3970,2306,3171,2536,3023,11867,3642,2425,2339,2941,2529,3012,5051,2098
748,462,203,333,53,0,0,212,175,0,159,182,1,471,286
749,199,62,46,67,48,0,212,70,53,39,37,0,146,55
750,3263,1063,0,0,995,12,2446,1013,1124,0,1246,0,3473,0
751,251,0,621,967,549,0,0,64,851,660,231,0,952,758
752,409,0,97,168,246,3,503,325,190,190,215,0,482,159
753,3222,2560,3708,3118,0,9992,1792,2061,3387,2996,2174,11722,1240,1250
754,0,301,129,0,148,0,227,0,234,486,339,0,427,81
755,190,58,0,61,38,0,214,63,64,60,0,0,155,58
756,0,1224,1124,0,963,0,3022,1215,1305,801,1221,3,3101,1048
757,0,60,1131,568,755,0,0,702,870,1264,919,0,315,890
758,0,135,175,183,234,0,591,281,90,129,73,0,429,81
759,5224,2548,2931,2886,2466,8362,4340,0,3553,2976,0,8809,2920,1845
760,415,271,261,0,79,2,171,165,366,20,187,0,357,153
761,154,56,45,0,0,0,202,57,40,61,47,0,160,69
762,3794,1175,812,882,1030,2,2731,871,1380,1016,1250,6,4415,1234
763,2051,0,0,0,646,0,1033,804,768,892,151,0,1899,213
764,386,0,261,0,223,0,474,0,160,157,211,0,396,87
765,3158,2778,2590,2401,2450,8910,3547,3287,2895,3041,4999,0,2473,2568
766,214,309,351,267,115,3,525,280,0,0,183,2,0,264
767,158,56,55,79,75,0,146,51,58,84,49,0,160,49
768,4029,909,617,1400,0,7,0,0,1630,632,1427,13,2642,963
769,1148,84,0,795,343,0,648,1181,0,693,933,0,0,1273
770,531,163,225,170,48,0,483,108,348,170,237,2,533,275
771,3381,0,3220,2661,2352,0,3813,3093,4050,1854,4385,10146,4259,2045
772,609,206,121,237,204,2,355,340,277,582,0,0,321,127
773,0,54,73,42,53,0,185,52,54,75,63,0,160,55
774,2508,1180,974,1015,1313,5,3889,998,1037,986,0,8,2945,1184
775,1530,243,0,708,201,0,464,1268,605,0,1077,0,2179,1234
776,0,150,216,166,178,0,514,56,176,0,207,0,451,0
777,2409,0,3826,2839,2275,8455,5467,1957,2756,3574,2946,6823,5789,2466
778,139,43,186,145,99,1,256,0,328,261,82,5,406,368
779,180,55,59,62,57,0,205,58,58,60,60,0,166,57
780,4497,1215,520,0,863,10,3831,1108,1097,726,1201,0,2772,1138
781,0,1307,662,424,257,0,0,453,48,736,421,0,798,502
782,400,177,292,118,316,0,299,342,147,127,362,0,493,0
783,667,1772,3270,2400,0,4850,2605,2221,3440,3013,2863,7260,3025,2658
784,0,247,0,140,255,4,187,185,120,276,335,0,399,187
785,165,55,34,61,61,0,247,54,65,0,59,0,225,57
786,3014,0,1058,761,0,0,2995,1124,1494,1328,1319,1,3156,1116
787,0,523,0,1552,702,0,839,1190,566,0,318,0,0,807
788,517,75,263,0,0,3,514,179,116,90,184,0,483,148
789,6741,1425,3649,0,3103,5046,301,1877,2008,2720,1570,9839,3718,1935
790,209,204,203,122,267,0,166,199,214,235,79,1,478,247
791,187,54,62,51,52,0,239,58,69,65,51,0,215,59
792,3475,1064,0,1090,0,6,3720,1120,1370,1190,1343,6,2527,1033
793,0,834,988,408,578,0,1317,845,722,1731,227,0,1932,924
794,479,116,245,171,202,2,415,221,154,0,279,0,602,179
795,3040,2124,2578,3200,0,7505,4034,0,0,2707,0,8055,3224,3222
796,283,277,89,106,244,2,107,0,233,300,186,0,310,231
797,182,63,67,73,63,0,217,55,62,49,51,0,176,56
798,5582,1047,1174,1306,666,0,3125,977,706,934,835,5,2683,1062
799,1812,339,534,1243,206,0,716,1060,448,918,755,0,561,0
800,465,281,143,158,0,1,324,188,200,212,352,5,497,73
801,5573,1694,2687,2453,4037,11521,3678,2065,3135,2890,1988,9611,0,2817
802,105,0,243,138,0,6,365,310,293,250,0,0,0,182
803,247,0,0,54,60,0,187,66,0,0,64,0,179,62
804,4489,0,1235,1234,1668,4,2267,1036,1143,1203,1075,7,3825,1037
805,141,0,0,1237,414,0,1148,799,629,77,484,0,1854,1091
806,400,127,0,181,137,1,488,68,220,104,185,2,408,256
807,1674,2054,2369,2748,1974,14133,5309,1721,2003,3413,3473,0,7218,0
808,438,225,345,94,306,4,131,177,173,180,362,4,331,271
809,177,71,48,78,61,0,193,55,56,61,54,0,180,64
810,0,0,1157,841,1472,3,4394,1176,1033,778,1178,4,2357,1107
811,808,429,577,1204,955,0,2581,517,501,615,1056,0,0,734
812,589,102,226,187,50,0,494,85,132,132,269,4,461,80
813,2125,2814,0,2657,2016,11641,1610,1742,2511,2886,4135,4722,3689,2059
814,199,179,326,271,288,0,230,0,343,70,233,0,441,172
815,0,69,53,72,58,0,174,58,47,71,52,0,179,52
816,2908,946,1088,0,1047,1,2376,1156,719,1009,833,10,4350,1093
817,1912,1523,176,800,440,0,1247,463,228,224,191,0,0,0
818,514,396,254,82,248,0,516,170,122,152,104,2,374,180
819,3884,2005,2231,3325,2481,0,4639,2954,0,0,2449,7742,4950,1657
820,341,91,353,0,0,0,197,119,56,280,61,3,380,283
821,228,59,61,62,46,0,166,61,53,67,48,0,143,46
822,2571,1064,950,0,1480,6,3876,970,934,798,1108,0,0,1231
823,168,29,468,372,550,0,1151,1434,513,470,471,0,1937,1061
824,552,81,192,147,257,2,0,178,182,143,0,2,426,215
825,3631,1892,4038,2451,2005,7870,0,2357,3480,2661,2933,11628,4125,2086
826,0,141,230,164,211,0,189,278,442,137,302,5,72,223
827,0,60,54,35,55,0,177,71,56,69,39,0,194,60
828,3842,1063,917,970,0,0,4045,1162,1013,1372,1064,6,2404,1089
829,205,263,0,489,911,0,0,0,489,361,0,0,396,113
830,487,174,128,92,385,1,434,56,251,147,176,0,420,0
831,6291,2765,3172,2514,829,0,3662,2352,2859,2774,2671,4645,3222,1822
832,110,85,264,662,294,0,387,0,350,0,354,0,0,189
833,167,62,50,58,0,0,164,59,46,59,77,0,206,55
834,1913,0,917,1393,1082,0,4279,1032,828,592,0,0,4363,1004
835,2247,372,278,94,591,0,2459,606,732,297,0,0,0,0
836,396,0,117,125,138,2,650,12,129,176,347,0,390,159
837,3857,0,3064,3021,2735,2766,4995,2534,3448,0,2814,4277,1008,615
838,360,175,271,72,275,0,235,9,269,0,222,0,435,258
839,165,63,0,0,73,0,170,0,48,63,72,0,167,60
840,2579,1287,811,1160,0,0,2845,1066,1142,1442,1059,0,2944,957
841,1422,204,418,318,317,0,1447,695,430,50,138,0,1014,811
842,407,256,235,202,341,3,416,246,171,127,114,2,502,251
843,6609,2381,2272,2333,3804,0,4601,2414,0,0,2332,5992,7282,949
844,321,257,273,217,245,1,0,279,342,329,194,0,149,294
845,186,71,71,64,50,0,184,47,25,52,46,0,0,55
846,3949,1152,936,1037,1254,4,3270,1059,1030,1134,1110,0,2707,0
847,175,450,416,259,63,0,2343,978,116,1086,365,0,777,1276
848,490,416,270,143,284,0,458,116,90,173,282,0,419,232
849,3168,1611,0,2625,3036,2093,4057,1604,3398,3312,3333,10832,0,2185
850,342,74,188,253,154,0,168,93,378,400,348,0,208,272
851,181,69,64,61,64,0,105,60,51,74,0,0,157,46
852,0,995,682,1545,1067,7,3356,1181,1234,1247,1338,0,3006,1102
853,882,649,485,0,358,0,2187,0,641,749,527,0,1094,1218
854,488,0,95,139,284,3,425,273,250,161,0,0,498,242
855,4941,2323,0,2752,3631,6934,4273,704,2745,3436,0,0,3694,2325
856,111,0,121,313,191,0,524,128,187,411,222,0,563,255
857,173,58,42,57,44,0,0,57,58,50,0,0,0,64
858,3006,1121,683,837,1286,0,2901,1082,800,1334,1293,5,2870,1099
859,808,334,433,1277,446,0,40,1125,336,742,522,0,1003,0
860,369,226,0,125,314,0,514,0,159,163,156,0,0,267
861,4362,2140,4678,2503,1772,7631,3840,2256,0,2816,2551,9463,5011,2804
862,590,336,375,312,125,3,434,241,311,133,264,0,128,259
863,172,63,0,60,60,0,114,52,0,84,58,0,173,71
864,0,1192,1015,1181,1191,0,0,0,1152,931,1091,0,3039,1121
865,769,601,508,570,152,0,2107,1134,769,397,506,0,898,867
866,510,183,212,0,0,2,422,190,143,0,126,0,464,8
867,5710,2753,1397,3345,1603,3272,3285,0,3799,2805,2930,0,3190,2346
868,246,246,364,78,315,0,426,172,152,136,403,2,283,115
869,271,59,61,82,58,0,219,0,80,58,48,0,158,42
870,4087,1242,1047,828,968,0,2592,896,887,926,979,0,4482,0
871,0,213,438,0,663,0,2174,472,941,959,622,0,694,835
872,357,273,160,161,242,1,377,186,0,132,363,2,0,288
873,5231,1280,0,2662,2435,4045,0,2641,0,3135,0,8028,5027,2788
874,246,170,248,322,190,0,443,269,140,58,137,1,175,45
875,200,62,65,87,63,0,0,57,52,51,48,0,0,54
876,3974,1001,758,953,906,0,3873,1073,1181,1061,1222,1,3688,1096
877,1689,247,445,40,88,0,457,1398,350,262,401,0,34,239
878,519,225,250,175,103,2,510,120,355,152,0,4,410,118
879,3454,1581,2436,2948,1577,7436,3503,2592,0,2698,1753,4491,5988,3516
880,535,155,216,179,137,1,113,326,260,188,161,1,357,198
881,150,56,65,72,51,0,259,55,26,69,53,0,170,53
882,2912,865,923,905,1407,1,3350,1102,1359,855,1078,0,3882,0
883,2288,592,0,981,355,0,1501,200,364,0,624,0,163,1037
884,546,0,174,135,264,1,422,130,131,180,192,0,526,93
885,1468,1675,2223,2794,3233,6232,3350,1351,1969,2621,3184,16181,3594,2485
886,110,261,0,250,0,0,0,258,215,0,203,2,0,0
887,157,58,40,46,58,0,175,54,37,72,46,0,169,59
888,2302,1145,1303,1189,1283,2,3234,1229,0,1063,0,0,3138,1044
889,1413,260,265,366,162,0,89,0,897,1454,237,0,0,318
890,437,119,265,174,374,2,434,398,255,139,137,1,394,225
891,638,2188,2407,2409,1375,0,3397,3004,3298,0,0,5984,0,3134
892,103,305,241,62,158,3,179,118,277,308,206,0,422,145
893,0,62,51,64,53,0,0,52,53,81,40,0,174,53
894,4349,1206,1255,854,1213,0,2630,1244,783,1181,1128,3,4499,1152
895,142,340,1008,480,488,0,0,729,397,1031,604,0,0,460
896,455,277,187,152,316,0,545,0,184,137,299,1,451,208
897,3579,1722,3081,0,985,0,3686,2638,3727,2456,2452,6419,5330,1990
898,406,227,214,310,263,0,401,277,195,365,94,4,495,155
899,240,0,49,71,55,0,216,61,59,0,0,0,159,54
900,3950,0,945,808,0,0,2418,1128,1062,834,0,0,3801,1199
901,881,937,0,1257,734,0,1245,0,564,0,476,0,1063,0
902,429,353,174,144,285,3,428,135,161,139,149,0,506,164
903,2884,1730,1311,2949,3241,8098,3244,1850,2552,2988,2525,5304,3330,2217
904,434,0,209,0,0,6,322,294,303,283,227,0,260,246
905,148,61,72,48,45,0,199,58,53,68,63,0,188,57
906,2190,993,1207,1324,649,1,2025,943,0,1324,1359,3,3699,1107
907,0,1049,0,745,916,0,0,718,0,282,310,0,0,931
908,453,176,164,128,212,0,427,100,127,164,0,3,559,63
909,2161,1536,3099,3067,0,4664,5972,2999,2338,2728,4641,3217,3532,1063
910,278,223,0,271,236,0,55,157,192,398,246,0,0,26
911,223,67,60,60,66,0,184,62,0,70,0,0,185,64
912,0,1103,849,1121,1322,6,3776,1144,866,1072,1262,2,2913,1179
913,0,1147,0,538,0,0,0,493,311,630,253,0,1380,927
914,394,260,295,101,143,0,300,0,256,0,125,3,326,0
915,4945,1589,2339,3008,1170,13361,2816,3872,2404,2727,3370,4381,5847,991
916,562,102,350,412,135,3,469,0,413,317,218,0,125,237
917,198,41,43,71,49,0,0,60,48,55,40,0,0,56
918,4067,863,1126,939,1499,1,3763,1105,1336,1134,866,0,1184,988
919,0,544,102,1187,559,0,1838,759,0,883,528,0,312,848
920,451,123,154,141,176,2,474,183,218,144,126,1,493,490
921,4577,3476,3885,3021,3278,10723,4008,1512,2440,2868,2009,7481,3712,1717
922,287,267,350,284,0,0,335,247,274,214,219,2,318,325
923,184,0,45,85,50,0,214,56,47,47,0,0,197,54
924,0,1215,1046,890,1431,18,3049,1150,1339,733,1091,0,2108,1105
925,81,392,475,595,464,0,0,748,399,1300,392,0,1891,359
926,471,231,191,104,137,1,485,196,226,131,408,0,384,0
927,6281,1282,2373,0,2058,6296,3998,2357,3090,0,0,4829,6834,1722
928,0,180,231,44,203,0,382,163,210,234,0,2,302,306
929,168,54,65,56,46,0,135,60,69,51,51,0,160,48
930,2273,947,1183,1022,1074,5,3138,893,892,1174,980,6,3430,1116
931,1209,711,477,785,501,0,0,147,752,1189,274,0,464,702
932,432,271,241,119,210,0,472,116,305,158,366,4,438,133
933,5674,0,3237,2351,2156,9509,3125,2200,2583,2941,1575,9004,2297,2646
934,489,294,425,108,238,0,245,215,178,0,201,1,451,142
935,211,61,65,54,41,0,192,55,36,0,41,0,143,42
936,0,1009,1083,1051,859,0,3137,1096,845,1205,1171,14,3216,1132
937,0,254,862,1777,740,0,1156,521,471,393,122,0,689,256
938,361,225,0,0,266,0,426,213,158,107,221,0,423,90
939,3584,1665,2059,3106,3432,9204,3094,1981,3041,1831,2860,0,5193,1948
940,195,307,133,307,228,7,305,273,154,53,125,4,504,393
941,189,61,0,60,62,0,241,58,52,60,43,0,204,57
942,3462,933,1005,1368,1304,8,5601,1090,912,1210,1317,4,1916,1093
943,1444,0,530,822,316,0,2109,0,966,963,492,0,1424,600
944,406,0,187,141,209,1,481,189,0,133,338,3,411,254
945,6579,1401,3147,2652,1909,6132,0,2688,2434,2664,3037,9141,3104,554
946,503,98,150,283,206,4,0,137,0,212,262,0,225,210
947,147,57,60,75,54,0,142,50,49,76,47,0,147,56
948,2464,1090,1475,1083,919,19,2758,1132,992,768,903,1,3323,1121
949,1247,683,541,1495,545,0,0,670,0,855,725,0,0,203
950,304,225,215,165,183,0,533,0,213,150,151,0,505,326
951,5142,1742,4311,2973,1128,5428,4040,808,0,3131,2168,5992,3961,0
952,0,120,360,297,112,0,312,250,156,204,0,3,232,206
953,0,65,46,80,51,0,0,62,61,64,62,0,0,58
954,3135,0,975,979,1014,5,4593,908,1128,1227,925,2,1837,0
955,1454,80,472,950,63,0,2146,1033,904,841,290,0,940,513
956,497,222,287,142,148,3,349,56,129,135,149,1,419,146
957,5235,2114,2947,0,1701,5217,3248,1668,0,2902,2968,8475,3962,2030
958,185,341,286,69,198,0,170,262,317,256,181,0,292,0
959,178,58,53,85,75,0,221,57,37,59,51,0,148,51
960,2898,1204,1332,0,1356,8,3256,0,1227,996,962,2,3497,1018
961,1768,327,0,306,781,0,2704,42,247,877,453,0,479,555
962,507,255,193,127,324,2,412,224,109,165,358,0,384,286
963,3430,2052,2346,3268,1882,3441,5295,2373,0,2158,0,3342,3797,1406
964,392,281,244,431,216,2,400,271,160,218,0,0,511,186
965,170,57,0,48,0,0,163,0,44,60,47,0,156,63
966,3301,979,1196,652,1012,12,1909,1067,863,1025,1076,0,0,885
967,1229,860,690,1673,618,0,0,244,0,575,295,0,1270,454
968,0,141,238,180,0,0,0,283,169,0,129,4,0,313
969,4902,2131,3229,2785,3721,3741,2859,1747,2586,3447,2342,10706,0,2818
970,372,212,443,0,351,0,68,0,175,26,0,0,540,78
971,0,0,50,58,0,0,190,71,68,49,49,0,156,59
972,3106,972,985,861,1072,0,4477,0,985,1127,761,0,3130,1234
973,0,0,682,0,409,0,1398,1595,451,0,789,0,1138,895
974,507,300,230,0,264,0,385,100,0,79,186,0,452,71
975,5355,0,2845,2507,4647,3248,4994,2819,2730,2683,3392,3299,4905,1773
976,0,190,312,0,98,1,321,304,0,221,173,2,231,229
977,210,0,0,73,57,0,0,65,39,80,67,0,159,51
978,3146,982,896,1520,1246,11,0,1041,865,886,1299,8,1946,1092
979,1229,687,639,439,206,0,2070,845,479,470,691,0,873,466
980,497,249,185,184,221,3,440,251,0,169,0,1,472,169
981,3708,2328,2407,2738,2804,9773,3980,3407,2746,2936,3189,9310,1523,726
982,625,121,395,78,36,1,479,332,254,0,241,2,481,258
983,199,65,52,59,41,0,183,56,56,69,55,0,113,0
984,3574,985,714,0,1570,2,2219,982,1117,1119,1223,1,4038,0
985,1079,570,505,1407,0,0,2485,278,452,201,461,0,713,0
986,579,39,224,144,0,0,517,171,171,123,439,2,411,0
987,5597,1730,2452,2356,3221,6950,5086,1327,3765,2297,2530,5527,4286,2152
988,243,0,262,0,157,0,470,196,100,360,273,0,206,238
989,145,64,0,74,0,0,179,0,75,0,55,0,157,60
990,3987,1184,1252,1504,1218,8,1144,1004,1264,1134,0,0,4508,0
991,197,0,472,354,701,0,1745,702,545,1035,89,0,0,1131
992,487,48,187,162,140,3,459,234,72,120,266,0,485,169
993,5946,0,0,2758,3279,8147,4382,1805,2907,0,1980,0,2739,2837
