N,Container capacities,Available containers,Number of periods,Alpha,Returnable?,Initial inventory,,,,,,,,
581,143,51,47,55,52,0,127,39,49,73,0,0,126,54
582,4916,1085,889,1064,1229,0,3853,985,1112,1037,1408,17,3901,1140
583,1253,334,651,1138,720,0,0,338,234,679,821,0,354,712
584,526,272,161,133,212,2,518,221,0,131,372,1,379,292
585,6027,4147,2642,2560,3921,7891,5777,2089,3217,3128,3713,6042,6609,0
586,0,176,135,193,56,3,348,172,313,140,0,1,226,155
587,153,70,44,49,42,0,186,65,65,61,48,0,174,66
588,2731,999,942,1120,1134,7,2756,0,1411,1407,1383,5,1336,976
589,684,324,677,927,0,0,1175,0,334,595,287,0,1910,0
590,502,197,151,115,204,0,428,258,112,171,282,0,0,261
591,3409,2239,3212,2649,2412,6975,2818,2869,2953,3237,0,1190,5262,1959
592,245,272,330,160,242,0,726,233,333,61,120,2,0,128
593,0,52,34,62,66,0,154,0,50,58,57,0,214,58
594,3546,1190,754,929,1303,0,3553,1078,1347,0,1133,18,4087,1092
595,1920,167,525,983,215,0,361,388,972,0,776,0,349,58
596,504,0,81,146,221,1,475,93,223,149,329,0,445,114
597,3283,1913,2888,3097,0,9560,3594,0,2143,3344,1995,3587,7507,1586
598,0,213,0,263,192,1,0,233,195,68,287,2,182,278
599,192,67,46,61,49,0,177,56,38,0,65,0,169,0
600,3587,1045,1045,0,1196,8,2944,1017,0,1070,1441,5,2997,1190
601,681,579,698,404,550,0,1908,138,806,0,566,0,600,0
602,0,162,114,0,0,0,326,26,270,153,282,1,0,0
603,2687,1803,3354,2109,2996,11865,2939,1503,3101,3162,3739,4166,4110,0
604,284,190,78,0,291,0,342,181,125,20,330,0,349,284
605,217,65,79,0,61,0,187,62,48,59,60,0,199,61
606,2648,1116,995,1113,1003,0,3048,1005,1315,1011,1169,0,3226,981
607,1838,1180,649,781,484,0,1405,1445,919,0,798,0,1363,178
608,0,0,271,171,400,1,390,338,99,145,213,0,480,168
609,4045,3542,3567,0,3872,5454,3638,1846,0,2789,2114,5446,3409,3087
610,325,185,371,177,203,1,81,0,186,218,168,1,0,233
611,0,0,32,46,49,0,237,47,53,0,67,0,238,53
612,2391,1088,891,1208,1157,0,3491,1053,802,1228,1149,6,0,912
613,1107,226,966,0,0,0,1346,0,474,784,256,0,829,498
614,512,187,234,165,266,2,385,92,124,124,123,2,403,127
615,4134,2211,3212,2377,1959,8429,5064,2310,2841,2532,3189,5703,3300,2053
616,486,210,307,192,2,0,0,285,225,0,198,1,530,235
617,196,62,64,56,53,0,142,72,57,42,73,0,0,52
618,3745,1139,1044,935,1183,2,4737,995,1034,1126,1342,0,3335,1011
619,2247,1539,456,0,0,0,817,985,704,70,0,0,1373,0
620,405,85,225,143,184,1,491,13,184,132,280,3,0,209
621,3850,1523,3112,2334,2883,7299,2270,3881,3085,2875,1547,4481,2041,3126
622,373,240,134,0,235,4,342,227,223,366,217,0,414,98
623,0,56,76,43,47,0,195,58,51,62,53,0,204,60
624,2718,1134,913,966,1245,6,3473,1079,1175,994,1099,7,2134,1093
625,2259,0,1124,332,1273,0,565,0,649,950,163,0,1609,449
626,464,223,153,116,249,0,417,277,282,132,0,2,491,204
627,4679,2735,2140,2331,1213,7825,2304,1771,0,2214,139,14575,2215,2737
628,201,253,141,24,245,0,267,86,267,136,153,2,568,308
629,214,54,50,52,53,0,126,49,62,64,0,0,233,68
630,2787,1105,505,1384,1371,2,3306,1093,782,772,1101,3,2670,1101
631,0,791,705,0,782,0,481,915,277,620,529,0,1194,441
632,499,246,236,103,280,0,0,200,172,107,198,2,451,121
633,1098,940,3162,0,2695,8889,2907,3169,0,2399,3146,0,3536,0
634,127,0,0,217,203,4,371,108,0,320,166,3,0,233
635,228,57,0,63,47,0,164,64,48,48,44,0,182,0
636,4944,970,1323,1116,1232,9,0,0,1143,849,1308,6,3775,1035
637,0,1029,505,595,811,0,1338,272,808,513,483,0,234,70
638,276,364,112,168,243,0,0,283,178,114,0,0,554,0
639,4587,2785,3682,2288,1672,6316,0,0,2866,2149,3238,5565,4552,1104
640,432,129,89,0,0,1,0,307,404,282,99,0,699,222
641,156,63,52,70,47,0,190,63,67,0,67,0,281,66
642,2732,1110,1193,1151,1140,0,2618,1093,857,1303,1034,0,2655,1086
643,1252,735,505,0,0,0,1316,545,789,773,226,0,1063,323
644,559,216,201,134,145,0,0,166,211,158,342,1,413,373
645,2538,3020,2599,2634,2924,7862,3284,1678,2693,2388,0,0,1774,2408
646,234,191,165,211,189,0,424,149,161,390,249,2,299,123
647,173,0,54,88,56,0,218,58,60,57,57,0,216,53
648,3507,1088,609,1211,1141,4,3939,1182,1237,741,1389,3,3648,1202
649,0,708,694,0,701,0,1153,485,457,472,426,0,99,211
650,0,55,274,162,0,1,665,266,339,132,76,0,447,221
651,7944,2083,3126,2472,800,6838,5518,2008,2441,2752,3385,0,2745,2745
652,415,309,185,0,140,0,323,349,149,412,169,0,357,0
653,188,61,51,0,55,0,178,69,40,0,46,0,0,0
654,4662,1097,1043,826,1173,0,3538,883,965,1181,1536,0,3028,1151
655,893,833,0,573,124,0,0,772,856,846,147,0,2134,926
656,453,327,200,163,156,0,499,186,145,173,268,2,452,215
657,3389,2010,2932,2878,2902,8726,4676,2133,2621,2937,793,6297,5560,1400
658,470,252,206,85,0,1,352,225,357,213,87,0,295,336
659,193,63,47,58,58,0,214,54,38,70,58,0,137,46
660,3024,963,1011,986,1314,5,2874,1073,0,929,1262,0,3937,923
661,1136,1201,1026,569,653,0,1878,1590,706,725,615,0,189,0
662,382,234,206,161,77,0,459,231,169,161,8,0,368,206
663,3432,1399,2318,2409,3169,1425,3246,2182,0,0,0,7509,4643,1509
664,158,301,176,132,285,4,272,244,309,246,251,11,281,0
665,258,0,57,60,57,0,229,47,75,73,44,0,192,57
666,2236,0,1306,1421,1383,1,2918,1033,966,0,1460,0,2327,1136
667,1329,16,489,0,711,0,403,478,499,1046,526,0,1293,995
668,496,70,0,111,111,2,517,262,76,107,244,3,457,258
669,0,1471,0,3215,4072,8845,4134,2497,0,2389,2790,7362,5795,2457
670,354,268,263,315,171,0,218,104,246,204,214,3,246,287
671,126,64,58,53,37,0,167,81,0,54,0,0,125,60
672,2390,0,1228,652,1164,1,3208,1109,1236,866,1375,1,0,1069
673,0,0,711,986,383,0,0,1045,403,82,0,0,287,413
674,504,136,153,195,208,1,0,79,228,123,347,0,338,150
675,3631,947,1801,2560,1304,5822,3282,1841,2447,0,2758,3367,2949,1791
676,0,215,328,0,90,6,309,105,0,309,197,7,276,185
677,225,56,60,83,34,0,172,51,63,62,0,0,186,70
678,3198,1089,1344,1136,1022,11,3713,1023,953,1057,1000,5,3107,1058
679,272,494,246,736,476,0,774,392,524,0,153,0,0,867
680,459,31,161,171,168,0,432,0,284,0,301,0,403,354
681,4911,1881,1681,3006,2276,11175,5157,1408,2108,2764,2813,11578,5368,2242
682,541,179,0,108,117,0,540,215,200,0,34,3,285,169
683,175,53,31,79,65,0,196,51,52,50,52,0,171,62
684,3257,1164,1009,982,1459,0,3887,0,828,1388,1218,7,4011,900
685,1589,717,441,297,999,0,2458,1134,0,77,673,0,1705,0
686,393,0,163,184,294,1,592,0,73,153,257,0,552,100
687,6408,1534,2255,2563,3151,10930,6046,1591,2475,2594,1608,9223,5385,2488
688,361,164,174,350,0,4,678,181,298,0,249,0,0,189
689,176,59,47,64,58,0,194,59,62,55,47,0,234,57
690,3629,1050,1227,855,1050,5,4104,1059,855,893,1259,0,3211,1173
691,0,415,508,468,532,0,1150,741,484,804,541,0,0,270
692,437,150,219,174,315,3,401,245,247,118,0,4,465,220
693,3291,1386,2339,2786,801,0,4486,2328,2734,2768,2938,3763,2277,2519
694,370,324,0,99,194,3,305,0,341,98,236,0,0,0
695,218,62,63,59,65,0,180,0,61,73,56,0,122,57
696,3902,1239,939,535,0,0,3187,1101,848,1066,756,0,3355,1176
697,817,428,529,958,340,0,2280,112,463,806,326,0,742,476
698,471,177,213,134,297,0,0,237,139,102,188,4,396,112
699,1506,2818,1595,1910,1948,6568,5299,1700,3970,3020,2480,7336,0,928
700,106,407,328,313,296,1,564,227,138,0,211,1,318,134
701,207,69,59,77,42,0,163,58,49,71,52,0,192,48
702,4693,1019,1273,714,1323,2,3180,1059,1013,0,1290,0,4246,1065
703,109,1293,535,1136,205,0,1910,1551,738,391,0,0,0,599
704,589,259,80,158,221,0,483,256,0,0,135,3,378,271
705,5449,3167,3333,2640,4447,5309,1685,2306,3136,2846,2789,4792,3762,1852
706,109,112,238,377,206,0,398,184,290,544,160,0,429,78
707,0,0,64,64,51,0,183,69,56,80,40,0,160,56
708,3175,1018,675,1000,1267,0,3179,1004,894,799,1376,2,3696,1067
709,221,637,699,1345,302,0,542,1136,356,825,788,0,1332,375
710,341,209,235,163,0,3,408,100,0,119,344,9,404,188
711,3727,0,3361,2471,3623,4014,3708,2820,3118,2499,3641,5869,6309,0
712,98,0,87,178,195,0,196,72,0,96,129,0,270,214
713,199,59,35,64,43,0,133,60,0,72,0,0,177,41
714,3952,1148,1061,835,949,0,3038,1119,930,1114,1222,0,3363,0
715,199,0,328,667,794,0,0,598,0,1135,0,0,155,434
716,0,72,99,0,403,0,483,274,173,134,270,0,461,149
717,4066,1477,2762,3070,4027,10952,2976,2210,2849,2724,1163,8968,1773,1345
718,538,269,274,312,210,0,293,262,409,303,193,5,0,279
719,195,51,53,34,50,0,185,0,57,51,62,0,164,0
720,3995,1057,1198,1268,1252,0,0,1037,0,1104,1076,10,0,1123
721,1640,0,697,1105,657,0,1395,474,262,658,0,0,2519,0
722,0,44,201,157,140,1,501,157,112,157,224,0,400,91
723,0,2245,2152,2734,2365,7905,0,2720,1967,2890,1959,0,4097,0
724,343,317,260,311,266,0,226,193,191,318,0,2,306,158
725,197,55,0,85,47,0,187,49,58,55,0,0,177,58
726,2558,1008,819,770,1231,9,3913,1142,1013,1009,973,1,3581,1323
727,758,1191,465,278,695,0,857,373,321,1133,143,0,291,666
728,379,198,142,122,195,0,446,89,239,168,287,0,497,249
729,4000,2690,0,2970,2526,11338,5614,2266,2563,3119,1195,10642,2510,2952
730,193,0,0,0,273,0,189,128,0,259,254,2,471,311
731,140,63,61,47,53,0,154,58,56,84,45,0,0,59
732,3349,1023,1128,1023,0,0,4287,0,909,0,1187,8,2683,1004
733,1853,0,693,1030,543,0,111,300,575,724,0,0,0,215
734,378,340,88,127,346,1,381,245,157,109,0,5,382,211
735,6230,3093,3547,2971,2416,4544,0,0,2612,2926,1846,7875,4533,2506
736,453,393,206,363,0,2,308,179,288,166,0,0,381,305
737,250,61,57,51,70,0,195,59,52,60,47,0,167,62
738,2540,1177,1400,737,1389,2,2758,1107,975,1071,739,7,4602,1106
739,694,0,153,1299,549,0,1952,255,408,0,0,0,0,399
740,0,311,172,172,214,5,426,0,147,148,163,2,0,302
741,2523,1134,3655,2523,4140,10137,2796,1966,2540,2676,566,8190,3285,1921
742,196,187,1,320,176,5,400,132,304,227,111,2,466,203
743,170,47,27,0,59,0,221,51,78,0,55,0,136,58
744,3762,1023,729,0,856,4,2593,1183,1031,587,1477,12,2904,0
745,0,555,513,36,470,0,1871,288,424,0,562,0,458,1045
746,452,65,126,137,169,0,451,208,215,145,148,3,476,0
747,7121,2024,2546,2534,0,0,3158,1824,3080,2643,2971,2662,2958,1507
748,0,280,0,522,0,7,262,132,242,199,183,3,130,337
749,0,54,57,52,55,0,151,0,39,59,56,0,137,59
750,2539,1104,920,947,927,11,2806,1137,778,926,1635,8,2355,1005
751,0,0,918,180,337,0,466,840,391,849,778,0,2230,349
752,423,0,331,170,0,0,453,169,219,184,143,1,524,205
753,4836,2157,2349,2896,2373,10112,5666,1944,4171,2394,2371,7790,4055,3620
754,92,270,190,329,141,1,310,235,118,103,306,0,767,206
755,202,59,62,60,55,0,198,72,54,71,57,0,190,61
756,2731,1170,1257,1271,1057,0,3347,1048,0,1026,1268,10,4439,1023
757,0,314,801,373,743,0,872,1226,866,1233,560,0,1191,720
758,520,235,261,131,393,1,560,240,230,72,484,0,0,68
759,2239,3148,2168,2774,2097,12947,2484,3139,2758,3031,3542,6028,2683,0
760,332,325,13,15,247,1,432,157,311,121,0,2,676,280
761,0,57,62,64,48,0,0,43,61,57,59,0,193,46
762,2408,1065,1331,992,0,3,1457,1108,0,0,1339,2,3096,0
763,829,114,0,835,332,0,0,686,809,0,345,0,782,0
764,375,234,229,162,246,0,444,0,164,116,228,0,353,295
765,5758,0,0,3252,3691,0,1450,1962,2926,3010,3043,7756,6211,1508
766,0,207,87,188,106,0,196,265,109,278,0,0,361,329
767,205,55,50,58,54,0,206,46,59,48,66,0,168,50
768,2577,1143,0,774,1366,3,0,992,1158,921,1038,2,3131,918
769,1375,1006,499,818,597,0,1855,529,477,588,425,0,1003,1232
770,490,256,203,190,312,3,602,373,230,157,212,2,389,175
771,0,0,3161,3315,3692,8960,3773,1730,2904,2433,3724,7445,3934,1673
772,348,143,278,300,59,0,239,157,255,303,323,0,306,124
773,161,55,45,66,41,0,145,65,60,41,65,0,170,61
774,4020,1278,778,1123,1412,0,2355,0,916,734,0,5,4067,0
775,176,0,701,485,972,0,1642,1398,0,371,614,0,266,637
776,595,141,206,119,324,1,566,0,157,106,261,1,419,110
777,5775,1996,3512,2631,2139,15954,6333,3995,2624,2843,1976,10337,2905,3289
778,0,180,116,486,228,0,474,277,153,145,0,0,481,295
779,189,67,47,51,50,0,0,60,55,59,58,0,164,68
780,2354,973,971,0,1158,6,1469,1039,1036,0,1513,12,2811,1055
781,1531,240,792,350,495,0,1110,150,756,980,438,0,0,0
782,395,112,230,0,164,3,474,307,146,134,331,2,481,210
783,2629,2979,2356,2771,2515,9423,0,2956,3014,2964,442,3992,2688,0
784,0,368,205,404,187,4,29,274,355,0,189,3,350,187
785,212,57,78,53,66,0,190,51,51,64,51,0,144,64
786,2820,919,0,981,0,8,3293,1147,826,1057,1127,0,3661,956
787,1414,708,0,84,78,0,2370,0,433,755,329,0,1013,109
788,378,96,296,138,149,5,552,144,265,214,175,0,374,138
789,3486,0,2111,2278,3009,5992,5825,2401,3200,2992,2504,3364,3346,2812
790,0,243,255,504,147,2,228,241,428,0,114,0,429,208
791,232,58,48,57,71,0,0,59,56,57,57,0,189,67
792,3038,1003,962,995,1305,0,3440,1091,1331,1078,1489,0,2511,1080
793,169,841,1245,569,362,0,424,534,292,838,486,0,416,0
794,514,247,165,152,0,1,373,208,93,159,198,2,448,261
795,1048,1381,2695,2617,0,9010,1807,3436,2825,2740,3273,7229,0,3216
796,390,0,0,188,392,0,358,175,252,288,275,3,571,165
797,105,50,62,51,56,0,219,54,40,54,49,0,173,54
798,4715,996,913,1006,1120,3,3895,1102,0,784,1235,7,2553,1097
799,1076,1334,0,1063,683,0,738,0,627,1145,750,0,562,149
800,410,128,103,0,0,3,535,0,191,0,210,3,346,140
801,3276,1561,3066,2998,3888,10614,3455,2015,2943,2340,1625,2601,2665,803
802,537,275,225,324,136,0,231,121,245,0,185,0,130,237
803,220,50,64,76,63,0,169,49,50,60,46,0,100,60
804,2416,1060,1005,1193,1449,10,3590,987,428,841,1149,6,1744,917
805,294,606,584,422,456,0,0,0,305,1541,477,0,580,685
806,449,101,131,120,120,3,602,90,0,0,340,1,0,60
807,7308,2487,2111,3217,0,10923,847,1568,2292,3058,2849,10029,3127,2240
808,430,274,270,272,219,0,292,420,246,126,244,5,230,281
809,210,67,55,66,52,0,157,55,63,88,52,0,0,60
810,2777,1077,1078,0,1016,0,2661,917,1116,1337,782,10,2304,1070
811,892,0,229,0,514,0,282,120,544,815,395,0,2092,834
812,386,298,183,145,372,3,426,321,159,129,494,1,400,105
813,3735,1944,3087,2306,2039,7140,7201,2088,2312,2762,1207,7242,0,3025
814,642,353,266,200,192,0,238,197,338,63,196,0,0,234
815,135,53,41,65,47,0,232,52,0,82,52,0,240,46
816,4130,1120,0,1024,1057,8,3307,1134,959,914,1358,8,3253,1117
817,1451,131,728,1457,657,0,656,266,91,678,0,0,1332,722
818,590,176,187,0,199,0,439,319,170,180,296,4,455,317
819,0,2784,2789,0,2560,11751,4793,2323,2133,0,2366,4016,3832,2294
820,476,144,181,258,0,0,0,41,150,115,159,0,437,296
821,137,69,64,45,60,0,160,0,50,59,39,0,187,61
822,1700,1013,731,1146,1218,0,2774,1030,1041,1046,1172,0,3327,1091
823,1234,1080,650,158,358,0,839,711,518,327,0,0,1172,354
824,563,135,285,128,271,2,432,0,266,174,200,0,500,213
825,0,2454,2438,2575,3778,11218,4742,1322,3718,2166,307,9267,1589,2787
826,270,163,342,224,255,0,290,0,346,293,186,0,0,240
827,174,58,0,59,55,0,140,62,62,59,51,0,173,75
828,3660,1075,968,933,1111,0,3966,1301,1056,1129,1086,0,4101,1089
829,1190,0,955,670,202,0,2085,1256,0,68,995,0,0,466
830,435,0,242,178,298,2,420,251,83,113,0,0,486,128
831,1761,0,3046,2995,3428,5150,6180,2132,2433,3100,4272,1605,3924,3149
832,244,321,184,79,166,0,354,183,153,0,288,1,330,185
833,151,47,30,50,60,0,186,50,31,76,61,0,216,61
834,4091,1144,1268,881,1549,16,2320,1182,1112,1194,1291,0,3357,995
835,1893,672,787,1428,0,0,2058,1794,533,435,118,0,1445,820
836,503,282,237,125,340,1,387,118,190,167,419,0,551,103
837,5015,2634,2757,0,3799,7367,2229,1822,0,1797,3085,6005,4124,0
838,394,71,273,0,98,0,219,263,325,477,209,0,130,252
839,200,49,24,64,59,0,178,55,51,65,0,0,115,63
840,3034,1074,1520,592,1391,1,3515,971,1240,1065,0,3,4359,1065
841,1903,382,636,451,409,0,1257,808,727,962,766,0,432,173
842,491,180,242,150,282,1,494,108,389,159,241,2,561,0
843,4668,2053,2216,2439,1946,7071,4272,2001,2891,2478,2308,10310,0,1248
844,0,0,0,71,292,1,0,329,342,356,0,1,140,217
845,217,61,55,79,69,0,0,61,61,0,52,0,0,68
846,2628,1136,935,950,947,0,1703,0,881,1212,1096,1,4150,1026
847,1094,84,609,1273,0,0,1455,0,774,36,722,0,1651,618
848,459,190,170,163,282,0,0,82,250,164,291,0,378,183
849,0,2611,3683,2809,2723,6189,4484,1955,0,2662,2212,8489,4608,2463
850,294,0,263,0,167,0,321,274,355,141,228,0,369,253
851,0,58,66,44,61,0,171,40,37,70,79,0,172,57
852,2265,1057,1130,780,1137,5,3345,1035,1027,0,886,0,3201,1025
853,1924,719,83,391,512,0,100,296,359,150,964,0,1942,119
854,427,368,305,236,268,0,481,105,203,126,400,0,435,0
855,4609,2451,3000,2806,0,6963,5143,1534,1915,3019,3516,8362,5875,1412
856,155,147,174,23,229,1,107,132,0,0,233,2,391,39
857,155,0,48,77,48,0,173,59,63,60,47,0,169,52
858,2098,1239,1358,982,1003,0,2526,1103,935,1486,1397,8,3304,1136
859,0,836,713,1019,427,0,1661,607,446,0,903,0,730,53
860,433,167,278,117,445,0,0,182,297,129,291,0,570,194
861,3014,1208,2162,3040,2650,8950,1560,1780,2172,2865,3058,7170,3010,1860
862,341,237,283,137,0,0,0,139,107,0,286,2,233,88
863,188,60,57,74,68,0,165,61,54,59,53,0,189,38
864,3001,0,1110,1049,1387,0,3878,1128,754,883,1119,1,2656,1111
865,1162,837,769,329,414,0,664,558,973,507,531,0,1197,0
866,552,51,241,161,285,0,460,192,185,211,338,4,533,204
867,4034,2582,2442,0,0,3907,0,0,1862,2879,3025,8811,3221,2208
868,588,125,0,317,0,0,0,133,227,156,240,0,251,211
869,191,50,65,68,56,0,136,53,48,61,55,0,147,60
870,1888,0,0,1207,1517,3,3308,1076,916,895,1130,2,2165,1048
871,0,989,396,1398,533,0,1164,97,500,1130,502,0,2890,1531
872,486,179,105,162,287,3,358,0,96,133,89,0,474,131
873,1612,2132,0,2630,2374,2249,1984,2509,1967,3445,3664,5369,5229,2005
874,222,176,237,400,142,0,421,73,202,318,68,0,410,0
875,180,44,62,52,64,0,0,49,68,69,58,0,206,53
876,3154,988,947,1232,898,20,3979,1007,969,1178,1283,0,1904,1031
877,1308,1585,577,332,585,0,1748,834,562,988,769,0,1902,79
878,480,134,189,88,335,1,455,288,149,171,432,0,553,324
879,4224,1600,3114,2997,2059,7654,4267,2246,0,2206,2494,7301,6220,2209
880,393,0,247,349,212,0,439,329,337,280,93,4,372,272
881,199,63,57,65,58,0,168,66,72,78,0,0,179,51
882,2056,1038,1334,1092,1345,0,2847,967,840,1336,1050,0,2452,1046
883,2022,92,675,431,558,0,1677,420,398,1076,332,0,2498,230
884,438,214,227,108,346,2,518,151,263,161,0,0,476,200
885,3246,0,2003,2190,1641,8334,5495,1436,3021,2663,3672,11549,2094,3660
886,418,345,127,342,171,0,266,285,373,44,201,1,0,193
887,0,57,69,63,64,0,182,61,46,64,45,0,149,50
888,2074,1067,1058,1061,1036,3,3512,1129,1438,0,0,0,2887,0
889,1440,385,592,1326,214,0,1556,737,0,655,779,0,601,251
890,509,47,272,183,203,0,448,52,0,110,482,0,0,123
891,7078,1704,2726,2855,1316,9891,3611,1675,0,2371,1537,0,1023,2256
892,432,195,378,325,131,2,256,273,44,200,238,3,146,229
893,0,59,32,67,47,0,165,55,46,54,60,0,161,60
894,2872,935,875,0,1399,14,3831,1075,1120,908,1401,0,3498,1132
895,369,798,402,1720,0,0,0,1572,753,839,764,0,952,877
896,550,367,220,112,459,0,523,184,137,123,143,0,0,301
897,4543,1625,2115,2557,2591,9305,2285,1408,1729,3417,1840,6328,5237,2747
898,93,347,0,198,231,0,269,123,250,356,240,0,457,0
899,136,48,59,67,65,0,195,54,44,59,51,0,134,0
900,3199,1064,1112,0,921,6,3223,945,1256,832,1237,5,3555,993
901,0,0,345,732,288,0,0,273,354,0,205,0,1660,742
902,465,180,169,154,169,6,562,110,227,173,113,1,494,145
903,4028,2383,3571,2459,3058,7958,5289,2115,0,2717,2191,4856,1217,1138
904,0,197,219,99,242,1,445,0,189,0,41,0,174,225
905,185,58,69,61,0,0,231,51,68,60,57,0,0,52
906,3484,1089,1241,664,1079,1,2651,890,870,861,1246,10,3178,980
907,389,157,996,1836,872,0,417,594,298,1399,383,0,1332,0
908,592,285,135,178,227,0,0,198,0,172,315,0,482,87
909,4829,2073,3514,2839,0,7836,1722,2580,0,3176,3460,2433,3601,1815
910,205,330,330,63,99,2,294,257,354,257,231,0,373,291
911,135,52,60,68,51,0,167,64,64,47,68,0,0,0
912,2078,982,840,868,991,0,2694,1073,947,1413,0,2,4051,1053
913,1324,58,1007,1430,529,0,0,1125,623,853,372,0,1778,949
914,615,60,106,134,0,2,590,238,173,167,284,0,375,0
915,0,0,0,2681,2235,8911,5031,3125,3383,2632,4061,0,3288,1781
916,270,209,175,250,0,1,491,99,278,340,57,0,272,169
917,132,46,74,62,57,0,179,56,67,56,62,0,206,0
918,0,1140,927,925,828,7,2123,1112,1286,1264,1300,0,4258,1105
919,0,446,196,564,774,0,719,0,353,0,0,0,0,434
920,522,95,232,145,307,7,398,87,190,141,224,2,288,0
921,3956,2419,3922,2952,4273,12773,5852,2722,3336,2407,3670,0,4081,3048
922,0,155,286,396,235,1,373,298,176,121,242,0,323,251
923,137,56,63,83,49,0,204,48,63,72,48,0,203,53
924,2441,1128,860,1218,0,5,3371,1058,1114,1035,1266,0,3951,0
925,1502,603,831,328,160,0,0,556,366,1061,0,0,1201,594
926,421,162,174,129,117,1,469,170,101,141,0,2,573,382
927,3406,2627,0,2951,0,7111,0,2942,2278,2852,0,8020,3919,4144
928,160,306,242,266,53,2,130,185,222,174,194,5,232,0
929,160,46,0,67,46,0,143,59,60,0,47,0,133,55
930,2773,1048,1162,945,1314,2,2319,1037,1210,1259,1312,0,3076,1128
931,0,436,391,1878,1238,0,1016,439,702,1178,375,0,60,677
932,453,305,150,135,154,2,366,178,87,121,291,0,434,376
933,3951,1120,2866,2889,2281,3564,0,1364,2967,2543,2422,3938,3351,1300
934,349,120,375,89,0,0,300,169,381,99,124,1,330,212
935,128,58,0,68,53,0,224,59,79,0,77,0,145,48
936,2901,1037,0,1044,1186,2,0,1028,979,1017,1095,5,0,1096
937,961,1709,596,1334,851,0,2409,1095,471,0,624,0,203,520
938,535,29,153,120,313,3,462,191,209,142,106,2,469,196
939,3867,2152,2261,3029,3646,3865,5492,1845,2231,2832,4276,0,1256,1951
940,214,229,0,0,233,0,421,161,190,137,270,1,262,240
941,197,56,45,64,54,0,223,51,59,0,68,0,170,53
942,3712,994,937,1025,1405,1,4278,1019,1024,795,1083,0,2957,1084
943,1660,227,347,0,1120,0,0,0,743,463,342,0,1582,699
944,443,264,90,0,176,2,408,0,240,190,69,3,456,136
945,3341,2369,3327,3159,0,6985,5279,2179,2003,2436,3214,4083,2664,3255
946,408,259,303,442,240,1,351,189,136,293,260,0,0,250
947,169,69,55,61,51,0,158,61,0,63,49,0,184,58
948,1774,1244,1240,1460,1275,0,3610,1041,846,1241,1222,3,5024,990
949,971,0,432,658,519,0,1374,479,559,142,599,0,972,342
950,531,219,39,170,324,4,456,252,274,157,0,2,491,226
951,4605,3540,0,2329,2566,11560,4128,1677,2493,2579,3422,3742,4020,0
952,310,0,287,0,138,0,56,263,277,188,143,0,0,191
953,129,68,57,44,52,0,159,56,65,70,43,0,268,68
954,1102,1171,1283,0,1332,4,4006,1241,1280,1126,1421,7,4285,0
955,861,602,641,1095,784,0,174,566,926,656,574,0,949,568
956,448,171,171,153,309,0,562,94,245,188,200,1,559,104
957,2580,1073,2035,2683,2774,4068,2641,1830,1984,2726,3929,14663,0,2780
958,340,151,117,285,0,0,191,188,290,251,147,6,568,343
959,159,63,0,72,45,0,209,49,51,61,63,0,183,52
960,0,1059,1080,1166,699,0,3396,1143,810,0,1424,19,2882,1255
961,1070,0,886,342,570,0,1844,341,1139,1034,0,0,764,0
962,456,226,220,175,0,3,377,270,220,151,142,0,0,0
963,4326,2637,3045,3120,1898,3109,4386,0,2821,0,2776,8206,5530,1293
964,328,53,241,167,273,0,237,200,360,0,44,2,532,160
965,0,44,48,72,50,0,137,62,53,52,57,0,165,57
966,3397,1153,1629,1140,1130,0,3279,1105,1231,885,1184,15,2979,946
967,876,1017,425,864,412,0,1377,961,610,198,632,0,1564,396
968,372,0,207,161,378,2,399,243,0,157,181,3,360,268
969,2635,1428,3222,2035,1013,1354,4406,3043,2686,2644,3404,7714,0,904
970,397,142,300,113,304,3,322,272,218,228,157,2,439,412
971,181,56,50,60,55,0,208,63,70,63,77,0,204,53
972,2857,1123,1097,1117,1176,12,3312,1110,1538,1185,0,0,2834,1051
973,1589,648,0,0,327,0,282,0,883,0,389,0,1005,822
974,607,309,161,128,143,5,515,178,157,144,296,3,499,206
975,4495,0,1819,2747,0,7762,3418,0,2836,2462,3362,12746,3431,2297
976,383,302,124,0,0,0,437,151,295,172,226,0,0,159
977,192,65,61,0,59,0,0,48,56,55,48,0,201,56
978,3483,1024,938,853,1494,2,3360,975,862,442,1524,6,2596,1123
979,78,549,410,277,454,0,469,866,426,209,521,0,0,455
980,449,129,244,110,313,0,385,74,152,151,193,0,576,104
981,4080,2503,0,2877,2852,5660,3439,2033,2251,2449,2882,4757,0,1507
982,113,173,277,357,29,1,286,64,170,441,0,3,199,322
983,142,68,61,74,52,0,135,57,66,56,60,0,173,72
984,3590,1146,1277,1147,1161,0,3556,998,1229,1121,1345,0,0,0
985,531,546,682,188,768,0,1297,794,713,508,362,0,2343,468
986,528,0,144,122,158,1,422,112,226,141,211,1,481,0
987,2481,1935,2764,3008,522,12931,5091,1882,3311,3075,0,7386,4972,2618
988,142,349,179,0,72,3,465,268,280,0,287,0,338,218
989,229,70,0,74,54,0,165,59,46,83,61,0,168,53
990,0,1132,919,967,1334,12,2720,993,1217,1066,1218,13,2074,1205
991,1037,826,0,1158,0,0,1765,311,707,670,131,0,521,0
